Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,3,3,1,3,114,526.0,536,536,4409,5113,65,158,49,147,124,35,14,71,23,99,89,54,2,3,12177.0
Wednesday,4,4,3,0,34,687.0,708,655,5819,6400,158,61,164,197,148,95,118,53,58,152,105,184,2,0,15809.0
Thursday,2,1,5,1,127,438.0,479,414,3535,4018,81,28,173,161,164,87,8,121,93,18,91,35,5,1,10086.0
Friday,3,3,4,5,135,451.0,423,474,3482,4230,141,131,143,142,178,109,155,16,83,113,188,179,4,1,10793.0
Monday,5,1,1,0,76,361.0,334,344,2954,3235,7,46,139,96,81,105,173,174,160,87,26,90,5,5,8505.0
Tuesday,5,2,3,3,101,336.0,325,401,2578,3191,84,178,44,2,4,174,102,184,43,0,190,37,3,5,7995.0
Wednesday,2,1,2,3,13,644.0,645,591,4702,5671,143,166,85,176,99,44,154,151,37,63,121,22,4,4,13543.0
Thursday,2,0,0,3,128,790.0,749,746,6478,7098,70,152,80,142,115,23,186,75,140,140,199,42,3,0,17361.0
Friday,1,2,3,3,197,728.0,722,727,5719,6832,51,80,185,23,30,139,80,113,109,128,189,192,1,1,16255.0
Monday,0,2,1,4,117,606.0,602,551,4818,5475,106,107,2,13,67,14,34,115,48,104,7,166,4,1,12964.0
Tuesday,0,5,3,4,179,451.0,372,354,3215,3521,186,99,128,42,81,20,78,17,125,57,67,188,3,4,9199.0
Wednesday,2,0,0,0,68,681.0,663,612,5299,5862,4,109,194,76,162,89,161,123,30,42,117,172,0,5,14471.0
Thursday,5,5,2,3,159,409.0,463,412,3461,3874,45,100,8,197,71,11,72,65,72,127,43,58,4,3,9669.0
Friday,2,1,5,0,0,819.0,828,752,6057,7472,17,70,143,54,81,155,55,122,113,200,198,65,3,1,17213.0
Monday,5,3,5,0,186,320.0,352,370,2466,2868,70,74,173,126,21,3,67,76,37,118,16,28,1,5,7390.0
Tuesday,5,5,5,1,74,355.0,299,376,2441,2881,134,186,144,74,26,154,24,66,40,173,101,198,3,4,7769.0
Wednesday,2,2,2,3,85,521.0,549,510,4107,4948,165,55,175,107,4,20,161,147,83,39,36,111,3,2,11837.0
Thursday,1,2,2,1,189,419.0,458,440,3424,3786,173,109,86,2,11,23,14,164,120,83,39,14,4,3,9567.0
Friday,2,2,0,2,79,645.0,691,701,5229,6309,195,45,31,163,147,95,83,151,125,113,50,190,4,5,15057.0
Monday,5,1,4,2,32,583.0,577,526,4058,4910,6,123,33,193,50,37,28,34,88,75,190,12,1,3,11571.0
Tuesday,5,0,0,2,200,747.0,796,781,6494,7200,16,107,35,153,111,51,152,188,158,23,27,13,2,4,17265.0
Wednesday,2,4,0,1,16,588.0,657,570,5147,5669,195,11,127,63,81,104,186,56,184,68,195,79,4,0,14007.0
Thursday,5,1,1,4,114,505.0,471,541,4100,4702,29,151,170,194,46,66,71,18,42,76,91,196,5,3,11602.0
Friday,1,3,1,0,171,653.0,646,626,5062,6172,164,83,4,86,118,138,129,118,139,198,199,194,3,2,14910.0
Monday,4,1,0,1,135,674.0,601,640,5401,5986,1,26,200,172,157,152,197,172,109,138,66,182,4,3,15022.0
Tuesday,2,0,5,2,45,573.0,611,613,4649,5652,44,168,26,21,188,109,122,30,128,79,169,14,4,5,13259.0
Wednesday,1,2,0,1,46,467.0,390,466,3211,3752,91,101,121,127,137,61,130,88,130,144,119,143,3,4,9735.0
Thursday,1,4,5,5,103,360.0,419,432,3198,3507,11,20,103,11,150,65,24,179,193,6,102,0,0,5,8903.0
Friday,0,0,5,3,80,417.0,412,338,2633,3171,14,150,119,121,141,136,38,35,129,13,158,184,2,4,8303.0
Monday,0,5,0,5,149,497.0,477,496,3581,4125,73,38,33,123,68,187,4,159,121,101,162,178,1,0,10583.0
Saturday,1,5,3,4,3,3.0,115,127,96,84,92,45,163,179,50,39,2161,470,888,1719,41,183,27,2,6500.0
Saturday,1,5,0,4,3,2.0,20,114,35,50,95,188,16,180,51,77,963,1363,703,1655,103,155,22,0,5805.0
Saturday,4,1,4,2,0,0.0,57,47,133,67,84,151,53,102,143,89,2072,1617,1276,869,158,49,131,3,7112.0
Saturday,2,4,3,1,3,1.0,135,115,28,145,193,77,57,90,11,7,676,1310,1617,326,140,73,51,0,5065.0
Saturday,5,5,1,1,3,1.0,63,72,196,190,33,69,94,119,162,10,1642,1335,1010,675,30,101,91,4,5912.0
Saturday,1,4,1,1,4,1.0,124,133,173,95,197,38,28,46,156,61,2902,618,2360,1230,190,27,109,1,8500.0
Sunday,4,3,5,1,0,4.0,116,3,82,91,181,169,56,131,29,63,2270,2826,1123,1724,155,144,62,4,9246.0
Sunday,5,5,4,1,0,5.0,96,58,72,158,165,15,91,40,189,127,1665,2767,2253,1168,177,86,97,2,9246.0
Sunday,2,1,5,3,1,2.0,55,68,174,182,44,182,170,127,19,39,2838,1754,2293,1150,86,87,128,1,9411.0
Sunday,4,0,5,5,2,5.0,71,33,155,33,118,164,4,143,56,69,1215,872,1489,637,162,150,170,5,5567.0
Sunday,5,2,1,1,1,4.0,196,147,67,93,96,178,186,154,104,132,461,1379,2380,1855,128,135,191,0,7896.0
Sunday,0,5,2,2,0,0.0,180,28,73,200,1,154,136,189,23,81,972,541,2374,1457,103,79,32,5,6637.0
