Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,5,0,2,0,370,356,267,486,631,728,359,434,394,622,1,547,432,228,512,635,642,307,1,2,7961
Wednesday,3,1,2,0,7,724,238,412,333,328,684,261,264,131,201,432,357,373,534,324,181,289,3,3,6085
Thursday,2,0,5,3,330,79,530,660,468,179,605,135,537,500,697,753,447,295,427,735,178,67,2,5,7639
Friday,0,1,4,0,739,128,539,2,231,810,117,857,382,956,61,757,453,779,546,192,81,320,5,3,7963
Monday,0,4,0,4,240,105,406,380,739,550,516,433,555,472,301,133,706,721,321,117,20,232,1,2,6958
Tuesday,2,3,0,4,852,448,97,756,280,761,504,1070,107,584,917,286,860,908,875,57,961,719,3,2,11056
Wednesday,2,4,4,4,228,436,821,945,873,96,335,398,400,719,751,882,46,487,696,245,200,409,0,1,8982
Thursday,1,5,4,5,42,492,173,167,198,364,598,486,284,543,755,48,495,456,131,258,545,590,1,3,6644
Friday,4,3,0,0,923,211,465,723,991,478,1042,305,183,478,570,837,686,886,1042,705,329,434,3,0,11298
Monday,4,0,5,5,987,643,804,360,135,401,27,536,508,318,13,873,233,874,518,958,462,400,1,1,9066
Tuesday,3,2,1,4,852,496,838,541,459,501,503,728,685,152,79,436,201,835,900,50,475,896,2,3,9642
Wednesday,5,3,2,1,922,164,869,66,726,25,739,714,235,248,383,964,554,759,702,969,853,43,2,0,9948
Thursday,2,5,3,4,484,54,163,606,114,447,513,373,682,583,408,389,741,454,115,631,296,667,4,3,7741
Friday,1,2,0,3,409,197,627,758,238,2,527,3,129,740,202,437,291,21,269,319,426,144,5,4,5754
Monday,5,4,5,1,675,526,86,13,702,767,165,387,478,327,603,135,224,284,658,18,330,696,4,2,7095
Tuesday,3,0,4,4,510,23,365,432,525,118,115,625,269,723,274,612,363,25,376,720,428,614,0,0,7128
Wednesday,4,5,4,2,292,282,156,643,31,409,689,329,46,603,10,6,100,667,360,309,118,7,2,0,5074
Thursday,3,1,2,1,215,721,305,10,50,534,629,687,403,640,683,741,761,764,561,809,488,138,2,5,9153
Friday,4,5,2,2,411,221,272,164,335,481,249,649,612,570,687,502,18,724,108,131,263,212,5,2,6629
Monday,2,5,5,3,655,383,457,277,657,150,494,328,411,317,252,971,594,733,947,840,799,390,3,0,9673
Tuesday,1,4,3,0,45,185,340,834,746,592,171,548,507,834,852,558,685,763,176,339,596,621,3,3,9406
Wednesday,2,4,0,3,179,871,121,787,823,246,147,466,678,470,359,667,848,229,892,650,711,796,4,2,9955
Thursday,3,5,0,4,161,33,71,69,410,772,407,18,591,559,12,886,41,759,762,161,227,878,3,5,6837
Friday,3,5,1,2,690,732,139,437,846,498,553,184,738,536,112,308,965,325,309,187,421,213,5,0,8209
Monday,4,2,5,1,55,65,378,793,217,757,369,108,79,238,234,795,676,268,347,869,663,237,2,3,7165
Tuesday,1,2,1,4,1020,812,404,200,667,93,977,721,67,149,947,815,234,562,615,948,33,545,4,1,9822
Wednesday,2,1,3,5,303,110,769,454,636,253,526,786,335,98,363,821,548,425,129,319,701,124,0,5,7716
Thursday,1,2,4,2,578,467,264,567,497,73,220,73,153,628,49,554,274,539,203,551,863,301,1,1,6865
Friday,2,3,2,3,174,384,834,342,647,822,627,226,430,480,473,57,691,259,725,798,305,385,1,5,8675
Monday,5,0,3,2,652,187,743,601,562,927,357,628,461,340,123,550,1038,327,697,384,1061,1050,4,2,10704
Saturday,5,4,0,0,0,0,147,86,164,47,144,116,165,108,107,3,1425,2328,1825,471,111,76,119,0,7451
Saturday,0,5,5,2,2,0,5,191,59,86,42,67,115,37,61,37,2565,1538,1033,2012,87,188,47,2,8186
Saturday,3,5,0,4,1,1,160,77,100,188,46,193,34,112,172,67,2460,660,3027,1801,77,20,191,2,9401
Saturday,5,1,0,0,2,3,181,97,58,89,109,137,14,20,69,37,1071,593,283,846,183,189,161,0,4148
Saturday,0,4,0,2,3,2,28,171,113,65,12,73,13,170,124,140,1667,681,1038,1307,98,145,148,0,6004
Saturday,4,5,4,3,1,5,177,7,150,110,122,66,109,107,23,147,602,2373,2978,1222,87,41,195,4,8542
Sunday,1,5,5,1,0,1,13,42,31,43,17,81,138,196,192,17,2045,2631,1586,1087,170,143,177,3,8625
Sunday,2,0,1,2,2,0,162,115,197,153,169,146,17,57,175,42,1699,1109,2728,597,167,172,101,5,7818
Sunday,1,2,5,5,3,3,58,21,30,93,82,153,168,66,105,123,1274,488,1705,2107,195,118,78,3,6886
Sunday,3,1,5,2,5,0,140,153,115,189,181,136,141,137,151,87,573,1378,866,304,66,69,141,3,4846
Sunday,2,5,4,0,5,2,54,40,63,57,121,185,43,188,36,13,1143,1907,769,406,41,126,172,0,5382
Sunday,2,3,2,0,2,1,189,0,197,136,175,136,156,78,151,129,2316,1401,902,1849,60,6,159,3,8053
