Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,5,3,3,1,15,500.0,334,653,9,3698,176,9,130,166,94,65,135,80,162,198,157,116,4,0,6713.0
Wednesday,0,1,5,4,132,500.0,333,107,590,1995,37,56,133,46,76,44,26,136,149,177,38,75,5,4,4669.0
Thursday,2,3,4,5,129,234.0,281,137,130,840,119,51,157,148,50,153,64,54,131,170,6,189,5,2,3064.0
Friday,5,4,0,0,78,70.0,244,62,149,113,74,142,195,196,80,19,129,27,11,97,144,199,5,2,2045.0
Monday,5,2,3,3,146,355.0,461,478,619,1497,61,37,89,49,96,149,154,89,110,63,164,182,5,2,4819.0
Tuesday,1,5,0,1,160,211.0,404,524,143,2340,44,142,2,30,89,121,20,10,10,54,152,76,0,2,4541.0
Wednesday,3,1,0,1,197,624.0,90,718,634,735,148,117,56,196,6,42,86,156,191,138,20,4,2,3,4168.0
Thursday,2,5,4,1,189,142.0,29,459,42,304,171,156,27,85,101,183,138,66,19,195,60,197,3,2,2580.0
Friday,0,5,5,0,5,163.0,232,272,171,608,103,47,53,133,103,13,158,94,72,134,136,90,0,5,2602.0
Monday,4,4,3,0,12,94.0,734,610,768,5176,172,140,29,51,64,38,189,57,10,93,49,101,3,0,8401.0
Tuesday,0,4,1,3,56,464.0,466,77,75,837,88,61,72,150,125,132,6,69,3,115,194,125,2,5,3130.0
Wednesday,1,1,3,4,88,245.0,519,596,418,5612,114,197,76,35,56,5,92,63,6,171,1,198,1,2,8504.0
Thursday,0,1,2,4,98,569.0,545,712,349,3772,57,76,109,189,44,102,147,14,114,134,13,118,0,2,7171.0
Friday,0,2,2,2,89,82.0,127,443,56,1187,118,11,107,134,44,123,157,59,65,23,140,163,5,5,3144.0
Monday,0,3,1,3,55,518.0,693,766,43,5035,84,146,195,11,109,167,67,89,88,105,158,92,2,0,8430.0
Tuesday,0,4,3,1,49,598.0,623,99,212,1187,100,48,2,141,2,142,149,161,164,122,69,117,5,2,4000.0
Wednesday,4,4,0,5,119,225.0,155,218,318,1953,22,18,44,72,59,59,91,107,130,189,151,13,4,1,3961.0
Thursday,3,4,3,3,118,512.0,283,318,224,3079,29,120,114,47,19,46,76,124,28,186,152,144,0,0,5632.0
Friday,3,4,2,4,16,314.0,215,382,367,2595,149,41,184,16,196,1,29,191,139,56,5,44,1,5,4959.0
Monday,4,5,5,3,134,559.0,49,438,368,824,40,100,156,88,135,60,27,185,34,85,173,142,2,1,3617.0
Tuesday,4,0,5,4,74,26.0,551,494,531,4497,2,47,32,139,10,95,151,151,172,29,80,175,0,2,7271.0
Wednesday,2,1,4,2,19,39.0,202,203,313,1331,45,199,88,189,55,169,145,156,99,31,12,140,4,0,3448.0
Thursday,2,4,3,2,134,736.0,672,595,314,999,173,52,0,111,152,152,48,116,130,104,96,199,5,2,4801.0
Friday,1,1,5,1,192,523.0,21,536,603,3366,179,59,47,186,139,56,145,18,181,24,138,136,4,0,6561.0
Monday,1,3,1,0,76,417.0,481,468,405,4393,145,99,178,27,38,174,79,185,180,153,178,168,2,1,7852.0
Tuesday,0,4,0,0,95,393.0,458,616,94,1031,70,153,102,105,14,101,137,22,26,51,33,186,5,2,3698.0
Wednesday,5,1,4,1,91,124.0,297,261,77,2388,26,94,119,123,125,119,158,73,47,72,158,54,3,1,4421.0
Thursday,4,3,4,4,134,553.0,575,363,550,4586,104,110,8,57,101,113,80,184,57,20,24,23,3,5,7665.0
Friday,4,2,3,3,164,197.0,66,337,162,2937,73,157,59,175,57,73,197,172,109,194,134,33,2,0,5310.0
Monday,3,2,1,0,120,453.0,151,169,241,1525,3,177,89,81,119,132,120,198,124,192,198,137,4,3,4242.0
Saturday,2,3,0,0,5,1691.0,2015,1212,57,46,152,93,23,21,59,162,9,44,69,65,139,21,24,0,5912.0
Saturday,3,2,3,5,5,656.0,1468,1174,111,70,11,102,174,120,91,149,123,168,24,40,186,194,55,2,4936.0
Saturday,4,5,5,1,2,413.0,869,2055,19,2,3,112,117,92,156,169,107,14,107,67,17,28,185,3,4552.0
Saturday,4,0,4,3,5,823.0,1953,1591,89,156,197,59,48,110,115,1,170,122,31,22,172,116,122,3,5916.0
Saturday,3,3,2,3,5,1162.0,579,2252,173,37,198,61,43,108,86,187,49,58,91,32,53,170,122,0,5477.0
Saturday,4,3,1,3,4,1507.0,421,1163,36,115,131,105,124,103,94,61,42,14,114,132,87,151,67,3,4485.0
Sunday,0,0,4,3,3,2164.0,1649,1149,129,35,97,78,198,70,44,200,63,149,130,83,129,111,10,2,6500.0
Sunday,4,4,0,1,4,1316.0,1761,446,59,58,6,44,150,102,172,26,41,20,105,74,32,64,27,0,4516.0
Sunday,5,0,1,4,0,964.0,1818,2293,123,0,52,17,39,102,99,30,73,36,162,108,197,89,63,0,6275.0
Sunday,1,4,1,3,5,995.0,312,714,138,149,77,193,118,63,22,77,87,107,53,135,54,180,171,3,3662.0
Sunday,4,0,5,5,3,1859.0,396,829,119,16,133,162,94,72,47,118,176,143,66,61,39,76,102,2,4527.0
Sunday,3,5,3,1,5,591.0,3033,1835,96,71,124,95,167,190,165,25,126,114,53,116,38,123,56,5,7040.0
