Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,0,0,2,4,132,1380.0,2016,6622,1381,1372,146,91,53,89,67,193,187,178,133,44,143,162,5,1,14401.0
Wednesday,1,4,3,1,16,829.0,1149,3688,830,817,191,121,146,103,129,39,44,147,133,7,78,9,3,1,8489.0
Thursday,3,1,5,4,123,997.0,1485,4709,965,956,59,188,15,69,128,58,172,30,43,123,62,85,3,2,10285.0
Friday,1,5,3,5,108,1003.0,1436,4608,983,921,18,165,122,54,175,74,154,63,198,16,103,169,3,4,10391.0
Monday,4,5,1,3,81,545.0,771,2505,523,524,155,128,61,36,67,78,4,107,199,30,70,162,3,0,6062.0
Tuesday,1,1,2,4,36,1414.0,2093,6773,1428,1401,57,70,8,47,4,26,15,160,61,61,125,110,5,3,13905.0
Wednesday,5,4,1,0,24,1262.0,1793,5819,1180,1206,105,160,147,158,193,99,74,73,136,193,153,123,4,1,12913.0
Thursday,4,2,1,4,148,761.0,1154,3775,763,770,115,98,92,167,177,104,18,104,125,41,133,198,0,0,8754.0
Friday,5,3,2,4,114,1252.0,1886,6159,1298,1266,23,38,61,16,121,135,117,122,120,126,126,198,1,3,13196.0
Monday,4,1,2,2,102,1311.0,2030,6550,1352,1387,5,128,153,136,28,71,14,74,146,39,117,69,5,1,13727.0
Tuesday,5,2,0,4,199,1080.0,1622,5355,1102,1085,98,163,24,58,155,4,5,116,145,111,48,39,2,2,11424.0
Wednesday,5,3,0,4,128,874.0,1297,4255,912,931,71,179,150,185,20,136,159,156,61,160,16,86,0,2,9790.0
Thursday,4,1,5,1,130,651.0,834,2769,569,605,93,91,193,155,52,25,198,64,128,41,115,18,1,5,6748.0
Friday,5,3,3,3,195,1554.0,2273,7333,1492,1490,9,64,178,180,40,182,108,7,81,168,106,181,1,1,15657.0
Monday,1,1,2,2,43,1170.0,1747,5804,1219,1166,137,109,21,159,98,173,75,118,76,200,177,92,1,2,12593.0
Tuesday,1,4,2,4,40,1211.0,1695,5562,1190,1168,161,153,134,13,141,89,106,42,68,23,179,81,2,4,12073.0
Wednesday,2,5,5,2,167,725.0,1013,3275,685,711,164,63,9,73,165,135,134,171,96,8,162,187,5,4,7966.0
Thursday,4,4,0,3,157,1481.0,2303,7387,1541,1569,34,6,177,34,58,92,102,26,31,41,16,100,1,0,15167.0
Friday,4,5,3,5,82,1419.0,2064,6816,1367,1364,117,90,8,150,102,198,72,52,92,15,84,105,5,4,14223.0
Monday,4,2,5,3,157,1470.0,2129,7063,1459,1448,42,102,79,77,122,109,135,98,159,7,120,41,5,5,14841.0
Tuesday,4,5,4,4,3,747.0,1129,3454,720,722,8,199,82,32,100,45,17,107,148,196,92,185,3,2,8008.0
Wednesday,5,4,3,4,40,1230.0,1787,5713,1147,1203,198,127,189,174,158,133,143,197,172,183,46,165,5,0,13026.0
Thursday,5,1,4,3,22,677.0,994,3179,649,677,107,168,147,140,64,76,89,197,170,142,71,43,4,2,7631.0
Friday,0,4,4,4,51,1448.0,2151,7018,1503,1473,94,68,127,163,33,130,52,74,168,26,85,91,0,0,14767.0
Monday,4,5,3,3,116,525.0,831,2507,545,589,196,131,69,18,82,156,175,76,125,145,195,35,4,3,6538.0
Tuesday,2,2,4,0,27,1555.0,2197,7323,1510,1549,71,43,164,56,116,161,100,170,150,181,128,179,2,1,15691.0
Wednesday,5,3,5,3,197,1391.0,2053,6665,1359,1367,38,47,131,59,125,153,91,179,95,147,192,92,0,4,14401.0
Thursday,1,1,3,2,43,1133.0,1585,5269,1147,1077,3,108,95,117,100,82,163,70,111,89,118,66,2,1,11386.0
Friday,3,1,5,5,113,758.0,1166,3763,772,838,2,133,167,60,45,74,57,70,1,123,57,42,4,3,8262.0
