Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,0,5,4,2,29,130,74,115,108,162,55,6262,6260,2529,1949,2577,34,199,175,106,35,27,1,3,20841
Wednesday,5,1,4,5,194,160,99,4,87,121,128,5641,5737,2342,1743,2303,184,113,60,176,36,71,1,0,19215
Thursday,0,2,4,3,3,143,185,182,119,114,23,6212,6182,2531,1876,2538,111,182,181,92,60,84,2,1,20830
Friday,3,1,4,5,185,96,164,33,200,30,175,6110,6126,2462,1871,2462,183,163,120,198,2,178,5,2,20778
Monday,5,2,5,0,145,44,200,174,100,176,66,2979,2935,1198,952,1258,58,44,174,0,45,82,3,5,10650
Tuesday,5,2,5,2,129,45,48,159,81,50,66,3925,3925,1616,1209,1590,70,43,32,38,33,17,3,4,13097
Wednesday,0,0,1,5,182,131,121,158,180,97,51,3620,3626,1467,1124,1451,125,199,104,57,195,65,1,0,12960
Thursday,2,2,1,3,116,30,96,30,27,139,63,4203,4186,1709,1286,1754,68,48,155,23,98,81,2,0,14122
Friday,1,1,2,3,133,176,113,62,195,59,160,6255,6263,2563,1960,2528,127,48,192,105,180,28,3,4,21161
Monday,3,2,1,1,6,165,109,59,29,70,111,2767,2710,1152,905,1160,24,48,133,105,70,111,5,1,9747
Tuesday,5,4,3,0,15,34,84,137,149,109,146,5323,5268,2159,1636,2172,141,16,5,152,141,193,3,4,17899
Wednesday,5,1,4,4,23,151,52,195,133,45,54,4262,4262,1722,1339,1803,137,60,179,166,171,22,5,4,14799
Thursday,2,1,0,2,104,130,139,52,135,142,194,4795,4799,2004,1441,1984,36,30,18,19,90,187,4,0,16308
Friday,2,5,0,3,159,198,30,118,90,40,25,5039,5013,2066,1484,1999,195,105,19,62,74,140,0,2,16868
Monday,3,4,1,2,157,130,197,0,107,27,99,6600,6525,2671,2053,2683,170,82,158,32,88,33,4,5,21831
Tuesday,3,1,3,2,128,172,117,133,112,103,164,4670,4693,1907,1425,1937,199,70,28,5,185,26,0,1,16084
Wednesday,3,0,4,4,146,150,165,178,3,59,80,6406,6408,2646,1965,2639,125,115,87,11,18,21,0,5,21238
Thursday,0,1,1,5,60,62,25,52,176,152,123,6722,6778,2721,2064,2755,163,67,73,162,78,45,1,2,22288
Friday,1,2,2,5,171,135,106,142,117,109,199,6915,6965,2813,2152,2810,139,200,48,77,55,165,3,4,23335
Monday,5,5,5,1,170,132,48,161,66,3,87,6033,6037,2410,1822,2397,190,116,111,172,72,106,1,5,20155
Tuesday,5,2,5,1,104,17,121,182,9,182,10,5876,5804,2374,1773,2402,56,15,55,165,132,133,4,4,19431
Wednesday,3,5,2,2,177,183,98,37,195,71,187,2587,2588,1061,787,1104,84,118,145,88,157,107,2,2,9790
Thursday,0,4,3,4,89,161,94,41,139,70,138,7481,7521,3064,2300,3062,66,184,95,142,93,2,4,5,24762
Friday,1,5,1,4,127,172,8,187,164,57,114,7123,7085,2853,2157,2913,140,169,100,143,12,110,0,1,23646
Monday,3,1,2,1,160,190,194,55,93,182,193,7004,7016,2819,2101,2799,160,113,37,10,6,176,5,2,23322
Tuesday,5,2,0,5,150,134,163,178,169,126,70,5281,5295,2155,1646,2116,178,62,172,48,28,170,1,2,18156
Wednesday,3,4,2,0,105,35,31,119,195,186,126,7316,7348,2903,2209,2954,114,179,151,190,152,107,3,3,24435
Thursday,3,1,1,4,7,52,30,48,125,90,147,6827,6844,2722,2081,2792,148,117,9,41,25,164,3,3,22284
Friday,2,4,4,0,119,72,116,123,170,120,6,7227,7202,2889,2256,2962,105,85,17,34,191,176,3,2,23885
Monday,1,5,1,3,83,50,141,18,152,42,42,3618,3629,1500,1156,1520,26,123,34,119,98,113,4,1,12479
Saturday,1,0,3,2,5,1,2,108,39,81,196,469,1800,1316,945,2224,111,138,30,183,51,87,74,18,7884
Saturday,5,5,2,2,1,5,1,161,59,81,138,2439,1513,501,1993,1017,2,66,2,90,61,130,52,89,8415
Saturday,2,4,4,4,3,5,0,70,95,119,30,2220,1722,2763,1112,633,157,94,75,100,25,6,33,128,9404
Saturday,5,2,3,5,0,4,3,33,97,88,62,1119,597,857,356,1413,164,146,82,105,174,174,197,43,5729
Saturday,3,0,0,1,3,2,2,30,177,45,157,1304,1774,2204,868,427,154,8,16,61,72,60,28,104,7500
Saturday,5,2,3,2,0,3,4,191,60,118,107,2167,2705,1635,534,1083,56,9,68,171,196,193,179,170,9661
Sunday,5,0,0,4,2,4,4,48,174,103,12,925,2305,1895,545,1405,155,98,47,152,119,33,33,75,8143
Sunday,4,4,5,0,0,5,4,108,179,136,83,2568,1624,2093,1092,593,36,179,31,125,82,32,175,78,9236
Sunday,3,0,2,1,2,5,0,63,82,179,62,1393,2403,1928,471,948,157,20,129,27,148,17,194,118,8352
Sunday,5,4,4,0,2,0,3,172,139,36,165,486,2010,1028,1512,2436,165,197,64,10,173,53,38,182,8884
Sunday,0,1,4,2,1,0,2,53,136,90,195,603,2596,1034,2136,1615,166,16,146,8,139,64,115,111,9233
Sunday,0,1,5,3,1,1,5,194,137,193,57,2174,443,896,1773,1296,54,59,153,163,121,92,29,82,7932
