Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,5,1,4,0,334,705,642,620,301,126,597,136,106,207,649,329,1316,652,1270,6366,1975,86,2,5,16434
Wednesday,1,0,5,0,397,449,411,670,343,629,466,395,462,510,314,428,846,478,920,4224,1251,725,4,1,13929
Thursday,4,3,5,2,95,798,771,584,635,410,605,833,201,145,881,322,1016,528,992,4622,1410,563,0,1,15426
Friday,1,5,2,3,354,500,722,560,449,292,594,47,489,699,190,28,646,372,615,3003,925,282,3,3,10784
Monday,5,3,3,5,250,175,693,116,149,622,559,68,203,382,441,116,594,354,613,2970,889,470,1,4,9685
Tuesday,0,3,3,4,939,432,923,406,907,548,253,928,571,550,102,915,1086,563,1096,5307,1643,898,0,5,18082
Wednesday,5,1,1,1,910,460,356,571,148,574,184,742,43,675,38,278,1280,617,1256,6137,1934,572,4,5,16792
Thursday,0,2,4,4,636,685,560,468,249,365,628,517,586,86,130,587,582,330,588,2727,910,618,1,5,11268
Friday,0,3,3,1,149,190,178,782,993,400,1040,59,977,22,739,667,1396,735,1380,6688,2021,251,2,4,18680
Monday,1,2,4,1,652,710,5,814,208,152,348,797,449,735,681,63,962,518,934,4733,1442,854,2,4,15071
Tuesday,4,5,2,2,109,618,603,709,655,11,1003,298,403,854,215,364,1284,647,1274,6252,1950,439,5,2,17708
Wednesday,0,4,1,0,648,517,569,718,381,652,490,352,149,259,97,355,661,334,704,3181,1003,345,0,4,11424
Thursday,4,4,2,2,164,368,609,160,70,509,90,406,30,379,284,666,735,354,668,3428,1056,761,0,2,10751
Friday,0,5,0,4,174,398,162,445,375,635,312,670,391,308,16,714,957,466,949,4709,1401,221,5,5,13322
Monday,3,1,2,3,45,806,732,637,567,701,146,753,501,769,25,908,1290,612,1239,6160,1924,460,3,5,18292
Tuesday,2,4,0,0,395,713,183,56,606,526,318,121,740,390,308,548,670,368,686,3262,1032,520,0,3,11451
Wednesday,5,0,5,2,90,377,504,242,152,100,392,646,677,496,259,528,659,362,629,2973,973,97,0,2,10170
Thursday,1,0,0,0,343,1064,804,763,453,760,546,1020,509,371,14,801,1428,807,1476,7211,2201,693,3,4,21272
Friday,0,5,3,0,996,904,848,421,439,56,199,263,553,161,182,802,1425,725,1384,6934,2079,659,1,3,19042
Monday,3,0,4,5,123,43,415,475,229,745,531,774,59,362,815,556,941,530,906,4381,1365,813,4,1,14080
Tuesday,1,4,4,4,437,660,309,704,591,784,214,565,533,82,26,536,930,495,903,4309,1270,389,4,4,13758
Wednesday,5,1,2,3,329,460,143,291,556,219,785,722,56,620,816,43,1015,586,1069,5049,1509,366,0,4,14649
Thursday,1,5,3,2,282,772,166,751,184,330,593,682,196,609,673,412,785,362,758,3491,1111,107,3,4,12282
Friday,5,5,1,3,383,558,622,407,661,97,468,530,484,575,522,236,884,489,887,4332,1380,423,1,4,13957
Monday,4,0,3,1,723,271,821,748,386,547,854,626,479,827,844,137,867,431,877,4334,1296,445,3,3,15527
Tuesday,2,0,0,1,808,474,177,506,847,126,486,419,127,718,488,450,1410,795,1441,7003,2194,951,1,2,19426
Wednesday,5,4,2,5,157,287,611,264,244,361,587,658,182,657,202,443,948,440,908,4382,1332,371,4,5,13059
Thursday,2,5,1,1,494,349,652,623,260,349,402,688,330,432,6,594,856,479,875,4246,1358,622,0,1,13625
Friday,0,5,1,5,122,104,1016,1001,99,597,1031,699,804,812,390,759,1313,686,1394,6571,2052,204,4,4,19673
Monday,4,5,0,0,275,105,450,97,49,522,17,638,66,665,125,443,855,458,847,4249,1328,367,3,3,11571
Saturday,3,3,0,0,2,370,71,156,346,237,75,324,203,218,45,359,35,188,354,209,29,397,380,4,4008
Saturday,1,2,0,5,5,136,114,394,300,215,368,122,136,21,134,287,300,207,207,248,298,378,287,2,4167
Saturday,5,0,4,3,0,179,335,0,394,266,140,51,117,228,158,64,317,204,338,310,175,319,367,4,3978
Saturday,3,0,1,1,4,95,109,133,256,62,398,29,342,343,284,19,281,335,396,24,211,254,26,5,3611
Saturday,1,0,3,1,0,202,374,214,38,63,339,145,34,332,380,157,149,120,180,122,141,329,98,2,3424
Saturday,0,5,3,0,3,55,341,71,320,247,389,24,114,186,18,186,321,102,85,200,363,93,256,4,3386
Sunday,3,4,1,0,3,354,196,173,86,108,238,100,65,327,150,297,211,198,189,301,72,257,245,0,3578
Sunday,2,5,3,0,1,282,333,374,205,37,243,2,90,313,69,81,96,165,347,239,121,173,354,4,3539
Sunday,1,1,5,3,4,97,145,358,339,318,68,168,79,128,120,271,311,254,113,245,354,189,118,4,3693
Sunday,1,1,5,2,1,266,192,333,212,170,357,246,60,231,14,48,371,162,211,305,100,200,337,3,3828
Sunday,0,5,3,5,0,24,14,148,291,79,256,77,359,254,46,101,152,383,23,218,367,253,55,1,3114
Sunday,2,3,4,1,1,110,177,319,322,199,220,168,123,99,231,24,11,378,342,392,145,63,378,0,3712
