Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,3,1,0,1,63,674.0,664,596,6340,6276,116,55,68,53,39,184,121,102,32,173,194,91,4,4,15854.0
Wednesday,1,4,3,2,190,610.0,635,675,6242,6442,27,196,149,192,132,13,79,1,106,144,59,128,1,1,16032.0
Thursday,4,4,1,2,72,363.0,410,410,3217,3571,141,89,53,87,163,16,64,23,126,193,126,69,2,4,9210.0
Friday,4,2,2,0,170,390.0,316,372,3428,3463,81,69,0,158,97,28,65,167,115,46,103,19,4,5,9104.0
Monday,3,2,1,1,50,823.0,828,785,7526,7714,48,139,133,197,91,147,155,194,170,85,199,139,4,0,19434.0
Tuesday,2,5,0,0,58,767.0,772,780,7596,7704,53,7,145,68,48,159,40,16,18,63,141,48,1,3,18494.0
Wednesday,4,5,3,3,91,649.0,607,643,6122,5960,116,74,117,163,9,193,135,158,108,47,146,181,4,5,15543.0
Thursday,5,2,2,4,109,467.0,443,429,3899,4020,117,23,115,134,22,112,132,141,83,130,54,94,3,0,10540.0
Friday,3,0,0,1,80,652.0,674,632,6186,6373,110,66,83,180,127,24,75,115,174,17,190,82,1,3,15848.0
Monday,5,5,3,4,187,286.0,276,313,2885,2771,64,50,37,184,65,103,92,42,62,72,187,56,5,4,7758.0
Tuesday,5,0,1,4,185,517.0,565,550,5371,5609,27,189,12,146,145,179,74,26,152,116,182,66,0,0,14121.0
Wednesday,1,5,0,4,96,752.0,765,760,6919,7280,138,46,119,117,45,148,161,160,175,76,83,13,1,4,17868.0
Thursday,2,0,3,0,7,447.0,413,401,3622,3781,183,190,83,67,25,108,54,162,65,42,171,150,1,3,9980.0
Friday,0,1,2,0,165,646.0,699,642,6331,6541,178,117,156,77,59,190,160,177,96,30,199,84,2,3,16555.0
Monday,4,3,2,4,66,441.0,419,378,3818,3615,116,20,9,175,109,50,84,2,87,77,139,24,4,0,9646.0
Tuesday,4,4,5,2,6,595.0,524,538,5440,5124,15,41,117,178,130,39,112,118,11,138,166,63,4,2,13376.0
Wednesday,2,5,3,5,142,400.0,408,331,3440,3391,114,2,126,137,172,127,110,15,60,163,109,84,3,3,9352.0
Thursday,1,4,3,3,5,497.0,496,484,4616,4844,33,132,93,7,55,196,58,119,88,190,130,148,0,0,12202.0
Friday,2,4,0,3,170,513.0,547,612,5487,5542,34,60,13,121,148,134,1,46,181,64,116,83,5,2,13888.0
Monday,2,2,0,0,39,509.0,467,493,4699,4380,112,83,95,75,60,170,170,129,88,13,163,117,4,0,11870.0
Tuesday,3,2,4,0,80,550.0,496,535,4588,5027,20,169,154,129,25,139,113,164,28,133,107,132,0,3,12601.0
Wednesday,0,5,0,5,96,593.0,570,643,5587,5695,51,27,22,175,92,81,98,55,155,138,198,78,3,5,14372.0
Thursday,0,1,1,3,65,657.0,649,578,6015,6068,100,116,144,88,25,153,100,48,140,18,30,150,0,5,15154.0
Friday,1,5,3,3,124,383.0,401,398,3510,3783,141,97,61,184,187,135,140,166,67,56,83,170,2,4,10104.0
Monday,2,4,4,0,40,800.0,763,797,7442,7423,56,156,147,9,165,54,182,137,191,10,78,193,5,1,18659.0
Tuesday,0,0,3,5,186,328.0,337,278,2622,2687,153,63,90,22,196,192,64,117,126,7,151,60,3,2,7692.0
Wednesday,0,4,1,3,132,752.0,717,750,6966,6787,178,61,96,34,56,57,178,80,146,79,114,151,3,3,17348.0
Thursday,5,3,2,4,184,318.0,361,298,3045,3207,76,129,153,168,130,185,149,190,26,194,45,77,1,1,8951.0
Friday,2,4,5,5,111,400.0,318,353,3216,3170,166,42,151,124,183,55,66,198,160,165,100,82,0,0,9076.0
Monday,5,1,0,0,115,729.0,669,659,6922,7012,34,140,169,29,125,75,112,131,191,181,22,37,1,1,17360.0
Saturday,2,3,2,4,4,302.0,627,1260,150,59,136,168,44,6,116,0,113,142,121,178,115,23,21,0,3596.0
Saturday,2,4,2,5,0,446.0,1667,872,157,198,117,79,30,152,88,10,101,26,13,27,12,25,2,0,4035.0
Saturday,1,5,3,1,2,391.0,1636,779,131,13,100,18,52,52,88,101,107,25,101,1,88,126,127,4,3952.0
Saturday,1,3,2,4,2,1135.0,1852,813,86,153,44,21,134,29,193,74,121,72,200,184,0,179,91,4,5397.0
Saturday,5,0,2,4,2,1728.0,1135,616,68,70,86,13,91,24,124,58,93,192,182,134,118,142,108,2,4997.0
Saturday,3,2,2,1,1,910.0,1745,483,65,6,171,129,98,128,79,168,134,128,160,157,47,141,100,5,4863.0
Sunday,0,2,2,2,5,803.0,453,1987,193,102,40,116,116,163,147,105,161,141,94,53,134,14,94,3,4930.0
Sunday,2,5,2,0,5,564.0,1547,2572,17,117,36,123,1,136,79,182,11,148,193,2,112,127,116,2,6099.0
Sunday,2,2,5,4,1,915.0,1136,359,46,45,164,171,29,69,25,63,46,110,192,114,145,153,78,4,3878.0
Sunday,5,4,4,3,4,2414.0,531,931,191,91,141,86,184,6,19,70,80,73,130,25,9,142,41,1,5185.0
Sunday,3,4,2,5,0,576.0,2925,2366,117,62,175,58,148,54,23,94,174,49,52,193,107,115,3,2,7307.0
Sunday,1,5,5,5,5,1173.0,816,1541,196,146,139,92,101,60,94,93,142,120,16,21,137,90,119,1,5118.0
