Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,0,4,5,33,602,319,480,323,715,630,570,482,213,347,597,516,101,658,232,476,198,1,2,7505
Wednesday,0,5,5,3,559,890,907,6,719,136,865,820,102,328,146,856,519,942,946,571,1037,879,2,1,11244
Thursday,4,0,0,4,158,589,481,747,554,126,108,13,223,612,271,27,742,68,628,106,752,436,1,2,6652
Friday,3,0,0,1,653,477,172,159,254,574,754,599,578,689,150,370,259,692,455,802,631,320,5,4,8601
Monday,4,4,0,3,266,566,592,19,83,102,228,616,229,431,219,702,19,704,637,197,512,652,2,1,6788
Tuesday,4,5,1,4,408,476,970,971,545,933,930,596,213,99,373,831,436,27,70,466,687,510,3,4,9562
Wednesday,2,1,2,5,302,1059,941,739,804,463,9,964,540,1006,936,254,1073,1003,56,2,235,51,3,2,10452
Thursday,0,5,3,0,929,1,14,367,921,639,113,149,107,777,318,280,907,680,569,234,9,598,2,2,7624
Friday,0,5,3,3,202,1006,1051,830,212,633,979,63,0,441,498,335,232,274,968,14,434,467,4,1,8655
Monday,1,4,1,0,405,834,789,10,8,108,755,574,160,24,150,889,865,196,829,247,628,349,4,2,7832
Tuesday,3,5,1,3,754,605,708,21,606,137,45,397,640,691,118,510,259,688,471,670,95,409,4,5,7845
Wednesday,4,2,5,1,336,768,711,90,234,392,731,260,132,668,215,438,523,268,763,813,422,300,2,4,8082
Thursday,0,1,2,3,566,258,409,431,692,739,471,260,618,734,509,497,482,200,144,550,641,3,1,2,8213
Friday,2,0,4,1,564,670,235,311,359,667,104,279,416,607,335,288,293,242,738,268,301,264,3,1,6952
Monday,1,1,1,4,374,379,644,704,704,583,52,297,140,222,132,267,195,847,44,45,455,350,0,1,6442
Tuesday,2,1,1,3,212,239,802,190,13,620,262,701,797,447,297,64,711,531,661,440,179,90,3,2,7268
Wednesday,2,4,1,0,270,91,457,229,49,187,344,435,330,414,216,471,339,185,354,595,257,184,0,1,5415
Thursday,0,0,4,4,257,114,561,37,165,958,451,860,891,215,286,502,551,85,688,188,199,267,5,3,7291
Friday,1,1,3,0,920,568,717,531,819,731,276,922,490,869,750,131,631,279,513,884,650,499,0,1,11186
Monday,1,1,4,0,909,383,156,359,190,745,345,745,705,299,55,113,733,794,962,512,666,11,1,5,8694
Tuesday,0,1,3,5,451,587,552,1092,79,154,648,1073,948,712,929,348,383,585,684,526,883,917,4,1,11565
Wednesday,2,4,0,1,491,252,736,121,367,841,463,777,358,855,870,162,183,200,854,42,347,84,0,1,8011
Thursday,2,1,1,2,977,241,353,741,40,380,117,157,991,550,893,424,246,573,11,569,613,1105,0,5,8992
Friday,5,3,0,5,613,713,570,607,104,567,138,383,733,760,310,306,125,80,651,431,5,417,5,4,7535
Monday,5,1,4,0,788,296,176,813,419,0,565,103,835,69,513,368,712,806,753,675,723,311,4,3,8942
Tuesday,0,0,2,0,53,663,500,690,262,738,484,59,411,669,309,78,481,63,619,231,659,793,3,2,7769
Wednesday,3,1,2,0,555,157,0,400,348,545,516,388,266,415,86,519,436,375,167,440,341,688,3,2,6653
Thursday,5,5,0,2,403,380,590,124,231,141,72,99,582,517,106,313,635,505,48,707,378,361,1,3,6208
Friday,4,1,0,4,1041,846,390,1018,657,473,926,491,481,698,327,521,859,1073,447,780,45,530,5,5,11622
Monday,4,5,4,2,742,573,429,507,268,606,299,533,284,145,343,603,657,489,49,353,49,611,4,4,7563
Saturday,2,1,1,0,4,314,84,350,379,193,217,99,249,320,228,57,331,251,90,238,341,263,300,1,4313
Saturday,0,1,2,2,4,336,126,100,147,38,158,154,228,85,322,182,343,373,122,207,368,68,370,2,3738
Saturday,0,2,0,3,3,73,172,135,90,259,171,285,93,195,207,359,338,295,193,33,326,289,361,5,3887
Saturday,2,1,2,3,0,230,343,86,223,82,230,191,219,264,143,289,225,107,318,167,102,319,61,1,3608
Saturday,5,1,0,2,2,10,98,369,155,309,256,97,199,206,170,327,34,23,7,238,76,399,118,0,3101
Saturday,2,2,2,1,1,288,164,38,196,229,99,0,104,257,267,299,377,115,108,113,324,40,328,4,3358
Sunday,3,1,3,1,1,368,343,203,64,79,270,361,250,124,221,243,88,279,384,67,97,164,248,2,3864
Sunday,3,4,3,1,5,63,304,275,254,193,375,104,23,209,49,158,10,114,143,289,306,377,19,3,3284
Sunday,0,2,3,5,4,2,108,248,351,326,326,239,98,264,253,388,101,106,180,300,58,26,73,5,3466
Sunday,5,5,4,1,2,125,399,361,390,38,245,271,298,335,400,69,273,378,232,364,95,109,162,0,4561
Sunday,5,4,5,4,0,126,50,390,184,230,189,187,241,243,153,166,123,99,172,66,233,10,69,5,2954
Sunday,4,0,5,3,1,171,318,109,362,360,120,35,275,42,197,286,46,159,352,396,263,219,376,1,4100
