Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,5,1,1,3,153,404,144,661,521,304,850,526,971,752,956,220,71,905,336,112,46,173,4,4,8123
Wednesday,3,2,4,1,173,323,219,556,539,573,494,688,288,200,382,143,648,57,393,670,491,235,1,3,7086
Thursday,5,4,5,4,75,734,689,888,463,383,444,358,296,544,19,49,140,456,460,615,659,344,1,5,7640
Friday,3,0,0,1,192,103,11,866,420,172,709,1025,984,854,477,974,414,819,480,699,892,620,5,2,10722
Monday,1,2,0,5,664,82,19,923,111,521,596,320,146,366,274,179,757,63,780,622,852,551,4,4,7842
Tuesday,5,3,0,4,584,273,586,559,362,700,678,256,412,617,393,320,445,689,129,391,194,191,1,2,7794
Wednesday,3,5,0,0,456,72,520,440,183,77,362,566,3,29,599,170,296,103,121,723,242,595,1,0,5566
Thursday,4,1,2,4,221,746,379,243,579,94,861,696,154,461,181,190,83,188,918,876,61,831,4,0,7777
Friday,3,1,5,1,368,38,118,384,145,412,179,559,43,542,511,146,681,558,231,710,507,475,3,2,6622
Monday,4,2,4,3,920,412,601,5,886,354,91,843,196,224,95,887,843,8,301,979,764,957,0,3,9382
Tuesday,2,4,5,3,362,524,236,722,641,459,674,382,319,509,328,468,872,219,660,793,205,35,0,5,8427
Wednesday,0,2,4,3,79,500,74,436,630,392,459,97,247,506,516,541,615,628,765,12,762,319,3,1,7591
Thursday,4,2,4,5,485,157,374,746,682,453,116,651,338,599,746,419,350,674,356,91,396,320,5,1,7974
Friday,5,0,2,1,530,827,486,266,226,739,716,570,10,396,854,347,380,309,39,751,543,71,2,2,8072
Monday,3,4,0,0,1031,963,200,632,676,179,805,571,724,337,459,123,946,778,439,191,297,517,5,3,9883
Tuesday,1,1,0,3,596,806,220,949,58,586,718,699,823,336,706,532,599,484,58,273,864,407,3,5,9727
Wednesday,3,0,0,2,810,461,658,167,616,187,370,455,160,415,894,802,877,1015,1049,315,446,252,3,2,9959
Thursday,0,4,2,3,491,275,158,675,192,582,345,434,281,661,729,959,812,349,683,101,312,696,3,2,8749
Friday,3,2,2,2,326,94,640,207,496,512,367,142,451,485,64,420,28,329,71,228,291,132,0,5,5297
Monday,3,5,2,3,364,739,534,191,447,112,317,191,581,9,580,98,336,453,597,290,532,339,1,1,6725
Tuesday,4,3,5,0,48,834,749,494,716,266,28,420,437,549,654,182,815,310,600,801,614,349,2,2,8882
Wednesday,2,1,3,5,874,821,24,573,254,707,362,853,649,643,682,13,510,123,662,699,472,484,2,1,9419
Thursday,4,2,4,5,579,661,344,305,645,321,535,463,343,115,228,467,546,162,569,562,123,408,2,4,7397
Friday,0,4,4,4,334,318,27,654,541,194,276,605,490,100,279,356,484,205,99,295,800,264,1,2,6336
Monday,0,3,2,1,817,141,692,821,397,533,480,865,874,635,757,481,311,566,249,192,662,3,2,2,9486
Tuesday,3,2,4,3,349,30,238,869,783,227,447,869,172,754,153,639,820,321,438,302,62,18,1,1,7505
Wednesday,1,2,3,0,501,183,239,816,643,6,24,831,327,674,315,323,548,527,146,411,456,170,4,0,7150
Thursday,1,5,5,3,293,169,192,612,76,755,398,329,484,46,314,38,641,286,54,307,509,525,2,5,6049
Friday,5,4,3,0,37,797,383,735,856,483,457,945,79,840,410,354,572,31,390,25,131,357,0,4,7898
Monday,3,3,4,3,700,442,26,38,543,969,272,658,352,843,245,538,694,773,844,630,796,431,3,3,9813
Saturday,3,0,4,3,2,1602,666,1270,160,38,37,94,58,85,117,189,164,124,103,113,83,79,57,5,5056
Saturday,0,4,3,3,5,1184,958,1525,113,51,108,55,187,40,97,54,154,126,195,95,195,197,137,1,5487
Saturday,1,1,4,5,4,1543,563,1995,118,137,59,145,140,82,153,3,191,30,54,84,190,88,180,3,5773
Saturday,0,3,5,4,3,584,1554,2522,150,186,151,161,28,6,103,151,50,115,94,163,84,89,40,2,6248
Saturday,5,4,1,4,0,813,1963,380,157,111,14,167,9,129,78,153,84,171,153,157,198,128,6,5,4890
Saturday,3,3,0,3,3,724,446,1471,152,62,55,32,129,42,129,56,44,160,89,49,178,0,143,2,3975
Sunday,3,4,2,4,2,1085,695,1332,87,74,53,163,147,116,140,198,173,110,74,125,37,82,161,2,4869
Sunday,5,3,2,2,3,654,1845,2430,153,164,94,65,159,138,45,138,61,94,177,57,105,193,96,4,6687
Sunday,3,2,4,0,2,1809,615,2423,91,185,21,139,124,142,127,54,102,182,83,63,189,123,75,0,6558
Sunday,5,3,3,0,1,755,1441,368,141,48,167,110,25,52,167,2,154,125,16,47,22,164,153,2,3971
Sunday,2,3,0,5,2,985,677,1207,64,93,42,10,143,54,157,156,40,170,65,100,126,14,22,2,4139
Sunday,2,0,0,5,5,2236,1092,597,167,165,104,188,131,77,76,155,71,30,76,151,166,125,181,4,5804
