Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,5,5,3,192,61,136,66,124,36,136,668,3023,3008,350,636,19,118,26,196,199,104,5,2,9120
Wednesday,2,2,2,2,85,120,35,12,16,160,31,855,4089,4092,410,861,7,173,156,88,75,176,2,2,11453
Thursday,0,4,1,4,144,151,197,19,24,153,25,934,4703,4735,523,969,199,2,28,83,159,151,1,0,13209
Friday,1,5,4,0,35,93,65,132,119,72,11,1228,5786,5797,608,1165,80,80,4,106,118,178,2,5,15694
Monday,4,3,3,5,171,42,20,91,178,168,95,1210,5641,5650,643,1152,183,171,156,162,44,16,4,0,15812
Tuesday,2,4,2,3,125,156,198,54,154,180,55,750,3481,3525,395,741,29,122,137,101,53,165,4,5,10441
Wednesday,4,2,5,5,195,180,180,104,60,155,31,1521,7363,7324,749,1521,109,114,15,22,129,186,1,5,19980
Thursday,4,5,3,2,99,150,168,132,134,168,90,1274,5914,5936,625,1216,74,164,4,13,65,118,1,1,16360
Friday,3,4,0,5,177,200,79,38,9,127,45,747,3763,3727,450,782,57,67,107,132,163,109,5,3,10799
Monday,4,1,5,0,63,36,86,44,93,6,187,1561,7521,7527,839,1536,37,30,141,115,0,96,2,5,19935
Tuesday,3,4,4,2,169,146,69,56,85,140,138,884,4173,4167,452,860,188,191,121,74,166,117,0,5,12214
Wednesday,4,0,5,4,176,183,20,167,188,25,91,1344,6671,6619,690,1362,20,33,136,110,134,191,5,3,18181
Thursday,4,1,3,4,33,192,78,21,119,114,37,1530,7456,7458,835,1564,63,144,84,11,135,56,0,1,19943
Friday,4,1,0,4,65,153,153,152,27,198,111,926,4285,4363,500,939,147,102,66,106,72,185,3,2,12564
Monday,4,0,3,5,115,132,64,114,75,80,133,1097,5167,5117,510,1115,109,168,175,94,45,179,4,5,14510
Tuesday,3,2,5,0,73,62,190,96,167,129,181,601,2624,2641,277,533,47,73,25,38,0,8,0,1,7776
Wednesday,2,5,0,2,111,158,84,184,103,127,26,1169,5621,5690,632,1126,158,106,67,196,80,27,0,3,15677
Thursday,5,1,1,3,111,170,84,107,102,195,113,887,4106,4148,460,823,189,34,54,7,194,100,2,2,11898
Friday,2,5,2,3,131,55,30,131,105,6,154,1136,5619,5563,604,1201,135,118,174,91,59,163,3,0,15490
Monday,3,2,1,2,185,84,17,123,165,68,57,624,3083,3100,346,660,147,134,47,152,177,6,0,4,9187
Tuesday,2,0,5,1,141,53,50,186,164,189,129,1197,5790,5741,667,1243,135,174,12,75,33,12,5,3,16007
Wednesday,3,4,1,3,161,83,55,39,106,3,64,577,2931,2934,312,593,146,49,154,116,6,25,0,0,8365
Thursday,4,1,0,3,12,136,82,177,191,55,183,1148,5577,5572,583,1200,43,37,19,64,39,98,2,3,15229
Friday,1,4,0,1,133,43,84,92,150,15,48,897,4522,4554,531,969,154,71,51,41,200,134,3,4,12702
Monday,4,3,4,0,31,75,111,57,23,66,170,984,4785,4794,564,964,153,112,64,116,179,151,1,2,13413
Tuesday,5,1,2,4,29,5,197,12,27,131,61,643,2820,2741,350,640,155,31,135,6,56,66,4,3,8124
Wednesday,2,5,2,4,123,32,124,170,109,117,78,790,3684,3724,391,784,175,27,9,102,116,25,4,1,10598
Thursday,5,4,5,1,84,40,39,166,64,1,94,1359,6767,6788,675,1386,150,159,53,90,29,18,0,5,17982
Friday,3,0,5,1,123,1,144,53,46,24,138,644,2960,2961,314,662,46,83,169,44,87,20,4,2,8534
Monday,2,4,1,0,65,73,3,109,14,5,179,1150,5723,5673,578,1180,162,144,64,124,51,101,3,4,15412
Saturday,5,2,1,4,4,5,3,60,116,123,147,548,2190,1113,2716,1657,164,34,133,32,136,71,151,39,9454
Saturday,2,4,3,5,0,3,4,40,84,82,34,1152,1921,437,795,1497,34,153,29,40,0,73,3,196,6591
Saturday,3,5,0,0,0,0,2,184,179,9,55,2852,643,1177,2272,1675,102,128,14,71,49,7,200,17,9644
Saturday,4,2,5,5,3,1,3,0,10,136,130,348,1535,1238,894,626,183,128,27,175,26,103,14,65,5661
Saturday,0,4,4,1,2,4,1,133,137,61,200,1702,663,1089,334,1373,37,147,36,150,132,2,131,14,6357
Saturday,1,4,4,4,5,1,5,23,103,150,184,1068,1355,503,294,826,58,78,33,122,178,126,154,185,5464
Sunday,1,2,0,2,4,1,2,28,104,81,178,1302,2129,1773,524,947,96,7,152,114,163,173,136,155,8074
Sunday,3,1,0,4,1,1,1,124,186,132,151,1164,353,850,592,1442,15,113,164,37,97,30,16,155,5632
Sunday,1,2,1,1,1,5,2,91,190,113,60,1582,1319,692,1023,331,185,155,154,142,137,173,22,43,6425
Sunday,0,0,2,5,2,5,1,61,149,81,149,1815,521,920,2330,1446,167,76,99,176,52,176,92,47,8372
Sunday,0,3,4,1,3,4,1,172,200,51,159,2079,2564,548,1069,1570,93,159,100,36,140,149,194,199,9498
Sunday,4,4,0,1,1,4,1,17,98,145,145,289,859,1086,1352,608,153,8,22,47,52,116,151,53,5216
