Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,5,1,1,450,656,313,30,497,383,105,754,731,137,103,782,884,427,4308,1761,1301,210,1,3,13844
Wednesday,3,2,5,0,92,92,192,547,760,1100,711,1058,1065,1005,18,156,1553,839,7505,3056,2284,1073,2,1,23119
Thursday,3,3,2,0,61,72,422,382,819,535,298,89,366,759,568,115,827,409,3989,1676,1270,641,0,1,13307
Friday,0,3,4,0,269,829,591,416,246,376,628,42,837,807,161,773,1081,578,5106,2092,1542,253,3,5,16642
Monday,5,4,4,4,635,117,73,40,579,546,813,125,689,496,41,176,870,412,4218,1730,1268,754,0,4,13603
Tuesday,2,0,4,0,207,466,576,305,182,123,36,564,519,88,268,107,1088,564,5204,2068,1634,168,2,3,14178
Wednesday,1,3,0,0,887,409,21,433,464,661,1034,586,165,888,639,698,1507,745,7427,2952,2256,717,4,2,22499
Thursday,5,3,1,2,452,202,224,731,716,456,295,534,689,518,211,169,811,487,3973,1617,1228,174,1,4,13503
Friday,3,3,3,4,541,626,323,145,12,734,50,689,517,110,68,611,705,388,3302,1373,980,575,4,1,11767
Monday,5,2,1,1,465,15,39,1024,1100,545,267,823,856,808,2,726,1473,767,7304,3015,2230,156,4,3,21631
Tuesday,0,4,1,2,313,645,28,426,105,514,698,464,812,797,662,538,811,437,4067,1630,1288,613,5,0,14860
Wednesday,4,1,5,5,193,694,282,528,522,157,726,829,906,647,76,771,1079,586,5190,2132,1629,202,3,2,17169
Thursday,3,4,3,2,727,969,932,458,1055,171,217,305,444,981,750,518,1506,733,7366,2980,2299,545,5,5,22978
Friday,4,5,0,4,9,767,810,693,397,276,887,838,922,432,834,888,1122,561,5533,2239,1709,607,0,1,19538
Monday,2,4,5,5,340,663,880,1077,824,87,628,580,322,1031,1022,866,1471,793,7280,2940,2278,202,5,1,23306
Tuesday,0,0,4,0,608,239,169,36,278,434,536,201,272,338,5,710,532,258,2641,1104,815,708,5,1,9894
Wednesday,2,5,3,5,519,299,226,534,388,324,502,36,264,347,228,360,750,435,3677,1542,1157,638,2,1,12244
Thursday,3,0,2,2,928,824,952,609,17,995,471,365,114,1053,256,915,1486,697,6958,2823,2104,56,0,1,21631
Friday,5,4,3,2,788,483,1056,333,459,530,559,167,772,115,501,633,1540,830,7516,2981,2278,761,2,0,22318
Monday,2,1,3,5,125,118,68,268,763,328,537,136,576,249,672,86,916,486,4647,1906,1450,354,1,1,13698
Tuesday,3,1,1,2,645,433,98,81,281,36,552,620,87,390,658,40,606,297,2983,1258,913,452,4,0,10441
Wednesday,3,5,3,3,441,414,390,741,285,683,281,693,344,505,215,11,1000,562,4835,1948,1527,693,1,3,15586
Thursday,0,2,5,1,428,851,558,678,73,37,556,777,69,550,486,275,1006,518,4600,1867,1423,539,5,5,15309
Friday,0,2,0,4,413,288,359,503,54,774,788,306,627,786,471,72,720,399,3614,1439,1099,700,0,5,13423
Monday,2,0,4,4,752,126,972,549,491,219,200,844,504,143,959,815,1470,718,6986,2795,2171,528,0,0,21252
Tuesday,2,0,4,1,201,671,709,82,141,104,772,315,299,768,754,53,1108,521,5167,2122,1614,692,5,3,16108
Wednesday,2,4,1,4,106,631,389,99,225,730,704,637,147,95,483,29,1038,507,5092,2097,1562,394,0,3,14979
Thursday,4,2,1,1,434,796,453,467,679,444,685,727,38,555,191,165,887,512,4256,1786,1365,229,1,0,14678
Friday,4,4,0,5,728,415,244,245,87,637,952,885,626,223,986,233,1215,637,5983,2384,1783,343,3,3,18625
Monday,5,5,4,4,8,818,767,436,570,40,724,182,164,310,575,455,1390,730,6696,2667,1993,145,2,4,18694
Saturday,1,1,2,1,1,5,2,31,189,28,108,128,5,112,184,31,861,321,1212,1406,24,83,14,0,4750
Saturday,0,4,4,0,1,0,116,168,48,83,10,117,66,129,140,45,1407,972,459,2373,40,17,45,2,6246
Saturday,0,4,2,2,3,0,106,143,185,190,99,11,33,99,119,59,1776,2998,1210,2439,142,115,127,5,9867
Saturday,0,4,2,0,4,1,191,157,46,114,199,175,143,169,135,101,920,1303,1748,489,4,39,49,5,5998
Saturday,0,3,4,1,1,3,90,138,105,38,70,46,152,120,38,190,2856,2365,1151,645,56,149,139,4,8364
Saturday,4,1,3,1,1,2,89,133,116,14,69,75,109,88,26,62,1577,398,812,1897,89,33,151,5,5755
Sunday,4,0,1,5,4,3,27,147,14,142,179,192,62,78,4,136,1015,2512,1984,528,180,65,135,4,7421
Sunday,1,3,4,5,1,0,171,100,98,99,82,123,189,145,3,4,1308,1703,2112,855,169,82,168,4,7429
Sunday,4,1,5,3,3,3,198,149,76,71,101,144,107,98,191,121,695,1023,1795,1388,138,107,2,2,6425
Sunday,4,3,1,5,0,3,133,161,36,23,6,46,125,160,118,27,1421,1063,1841,789,87,74,68,0,6194
Sunday,2,2,1,3,1,1,140,193,68,115,29,153,40,87,61,116,673,1275,3038,2461,151,189,121,1,8921
Sunday,5,0,0,1,3,3,87,128,131,23,199,183,21,191,6,73,1476,1023,1962,2455,25,43,46,1,8085
