Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,0,4,0,0,890,141,562,921,472,666,229,23,898,584,337,663,1118,2148,553,5315,1641,409,5,3,17582
Wednesday,3,2,1,3,252,107,447,805,647,421,576,783,132,804,851,735,946,1802,503,4405,1360,500,1,3,16089
Thursday,3,2,4,2,555,551,277,706,261,347,204,137,524,665,593,170,741,1544,430,3713,1119,304,4,3,12859
Friday,1,3,2,5,0,342,358,179,428,429,374,991,98,806,683,474,1313,2664,664,6488,2021,347,5,5,18680
Monday,5,2,5,3,745,779,612,254,34,113,171,438,177,340,270,259,1065,2190,543,5368,1639,269,4,3,15288
Tuesday,0,1,0,1,330,636,253,465,450,258,245,761,437,356,664,291,915,1658,414,4155,1249,47,3,1,13590
Wednesday,3,2,5,4,370,374,17,352,155,110,610,323,189,759,807,486,829,1644,488,4151,1314,455,3,3,13453
Thursday,2,1,4,2,871,217,405,229,490,2,537,203,894,328,801,694,1060,2132,610,5207,1642,818,2,4,17155
Friday,4,0,5,0,47,353,495,922,447,947,501,320,497,881,86,845,1110,2199,560,5463,1670,645,2,2,18001
Monday,4,2,3,1,596,191,187,572,37,514,692,474,537,322,435,140,916,1797,495,4377,1353,474,1,4,14124
Tuesday,1,3,2,1,692,891,2,427,883,656,575,253,181,622,416,349,1181,2212,642,5550,1658,301,5,2,17505
Wednesday,4,4,3,1,477,433,869,573,350,520,387,107,253,350,536,374,1194,2282,583,5651,1751,488,3,3,17196
Thursday,0,1,1,3,324,216,63,96,181,63,530,749,400,727,301,375,1149,2172,612,5447,1638,409,3,4,15464
Friday,4,2,4,1,526,476,787,892,662,328,659,191,360,167,718,110,1270,2525,635,6377,1962,427,0,4,19087
Monday,2,0,2,3,801,33,323,603,145,537,726,3,90,620,827,50,1147,2166,534,5381,1640,587,2,5,16227
Tuesday,3,4,1,1,795,845,757,402,5,794,577,151,806,717,266,285,1231,2386,661,5994,1875,350,4,4,18914
Wednesday,4,5,3,5,388,70,597,151,301,392,554,59,581,813,175,417,1346,2675,699,6622,2008,727,3,0,18595
Thursday,3,5,2,2,162,522,277,949,812,325,537,594,768,140,791,1032,1445,2896,791,7027,2117,452,2,4,21655
Friday,2,1,4,4,170,81,300,573,643,239,624,97,492,299,399,90,639,1180,338,2837,874,180,4,5,10075
Monday,0,2,3,2,150,783,42,402,25,442,193,470,589,23,531,622,796,1590,422,3958,1260,459,0,4,12768
Tuesday,2,1,1,5,874,200,507,313,891,872,314,436,403,572,626,830,1146,2168,608,5363,1700,16,2,4,17854
Wednesday,1,5,0,4,447,728,98,225,291,478,411,225,397,525,148,466,699,1484,357,3470,1047,483,1,0,11990
Thursday,3,3,5,3,128,593,420,501,138,681,44,584,429,585,594,6,624,1211,356,2888,859,280,5,1,10941
Friday,2,2,0,4,504,429,921,226,968,504,454,816,1030,762,952,231,1370,2709,740,6659,2003,421,2,3,21712
Monday,1,3,4,4,791,40,310,548,371,370,570,766,429,855,246,973,1520,3031,816,7524,2333,557,3,5,22070
Tuesday,0,3,1,4,245,1038,5,384,840,110,162,604,652,515,1082,706,1424,2886,753,7069,2200,807,1,3,21494
Wednesday,2,2,3,4,717,749,347,356,211,185,553,135,596,485,198,575,754,1528,362,3697,1165,596,5,5,13230
Thursday,0,2,4,4,410,657,90,41,274,376,867,807,484,843,616,811,964,1854,519,4588,1400,604,0,1,16216
Friday,2,3,3,3,226,758,608,834,921,697,616,231,656,654,726,876,1284,2658,700,6491,1941,62,0,5,20955
Monday,5,3,4,3,265,87,140,362,89,816,924,938,232,1008,125,831,1471,2804,761,7023,2149,250,4,0,20294
Saturday,1,3,1,3,5,115,120,75,338,47,302,331,185,149,159,74,258,142,44,149,350,183,164,3,3201
Saturday,3,1,3,2,4,261,301,89,230,63,262,0,237,309,270,122,146,382,399,314,48,307,13,1,3767
Saturday,4,2,3,5,4,218,380,119,363,229,342,150,217,121,72,79,224,138,58,159,394,165,281,2,3729
Saturday,2,5,1,5,0,357,156,292,399,96,360,374,81,277,210,156,356,150,372,155,298,232,66,1,4401
Saturday,0,0,0,4,0,198,67,221,394,260,398,393,159,325,170,159,151,397,399,334,320,124,275,2,4750
Saturday,4,3,1,2,3,371,366,239,145,218,229,385,329,93,77,87,139,230,229,192,150,362,242,1,4097
Sunday,4,5,3,2,3,160,313,134,8,198,180,320,215,25,66,107,165,297,28,325,148,353,353,3,3415
Sunday,4,3,3,3,3,76,74,44,250,338,139,60,313,47,30,262,280,315,77,369,253,222,245,4,3414
Sunday,5,2,5,4,4,197,86,84,283,196,263,256,318,205,297,24,196,301,19,14,175,300,51,5,3290
Sunday,2,2,3,3,2,385,56,249,94,254,273,110,22,43,362,299,194,135,303,288,52,181,298,0,3610
Sunday,2,3,2,5,3,281,133,351,323,21,335,84,233,387,224,204,169,350,245,372,333,161,47,5,4273
Sunday,1,4,5,1,4,181,267,295,231,142,9,190,263,193,243,301,344,334,126,322,79,86,272,1,3894
