Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,5,2,4,78,100,174,112,20,20,115,995,554,566,964,1044,6,50,111,189,4,126,3,0,5244
Wednesday,3,3,5,3,165,123,33,51,125,91,196,782,446,451,780,867,104,58,114,84,64,15,5,5,4573
Thursday,1,3,4,2,86,125,37,98,91,0,84,985,498,532,1018,1051,61,169,190,181,120,28,5,0,5369
Friday,3,4,1,4,60,19,111,166,157,29,129,1330,655,691,1263,1311,7,143,109,101,182,160,0,2,6637
Monday,4,1,0,1,74,200,159,108,30,115,24,929,525,546,1008,996,178,166,54,38,194,13,0,2,5365
Tuesday,3,1,5,3,87,134,45,49,129,194,57,1051,487,558,1059,1018,49,53,135,17,0,86,5,0,5225
Wednesday,3,4,4,1,83,93,53,72,5,107,138,1361,713,724,1346,1365,144,139,69,12,135,7,3,2,6583
Thursday,2,5,3,5,127,4,161,167,101,114,75,1199,659,661,1205,1224,81,82,98,157,29,196,4,0,6359
Friday,5,5,0,0,36,113,126,21,95,27,182,966,460,510,956,891,20,154,32,187,139,192,1,0,5118
Monday,0,4,3,1,190,41,85,38,14,193,88,830,435,459,810,901,77,91,80,47,195,154,4,4,4744
Tuesday,5,0,2,3,43,128,148,94,109,15,42,1473,729,754,1476,1440,140,117,64,150,51,179,1,0,7163
Wednesday,0,0,0,0,190,135,3,174,34,128,45,1217,643,602,1197,1198,45,103,130,38,131,8,0,3,6024
Thursday,3,1,3,3,28,2,49,165,164,20,27,1181,604,657,1160,1179,54,174,191,124,175,187,3,5,6159
Friday,3,2,5,5,177,138,54,105,34,95,172,1220,592,623,1249,1176,18,97,43,28,57,152,0,3,6048
Monday,5,3,0,1,46,2,144,63,103,132,42,674,397,357,687,645,17,78,129,95,93,136,4,5,3858
Tuesday,3,4,5,5,83,59,164,29,135,75,145,1019,526,515,1016,1078,90,158,58,162,45,143,4,1,5522
Wednesday,3,1,4,3,101,14,82,49,36,18,26,605,326,312,557,541,114,189,131,11,26,108,3,1,3261
Thursday,3,2,5,1,107,98,195,52,199,13,85,1434,735,707,1397,1356,108,46,150,66,109,46,5,5,6924
Friday,5,1,1,1,112,27,25,28,0,142,174,835,489,459,841,816,66,33,148,33,49,6,4,5,4300
Monday,2,3,3,5,169,9,175,25,143,128,180,722,350,389,710,776,112,167,40,111,144,194,3,1,4561
Tuesday,3,1,1,4,199,114,33,155,137,198,7,736,325,361,669,703,8,123,45,176,49,67,1,5,4120
Wednesday,0,2,3,1,143,133,153,22,27,151,193,835,483,452,880,881,74,58,117,15,117,192,4,3,4939
Thursday,0,4,1,3,152,199,21,60,147,147,147,1080,563,605,1075,1160,7,197,69,149,61,166,2,3,6018
Friday,2,0,1,2,31,140,137,134,130,104,200,667,372,380,632,661,96,130,174,155,120,197,3,1,4469
Monday,5,0,4,4,95,188,168,83,154,182,81,1518,795,731,1435,1467,191,180,119,80,69,36,2,0,7587
Tuesday,0,0,0,3,116,163,131,159,80,39,87,886,514,472,982,975,134,183,152,28,50,148,3,5,5310
Wednesday,2,5,3,5,91,178,22,21,60,98,195,831,472,407,872,840,5,187,23,50,47,147,5,5,4571
Thursday,2,4,5,3,89,21,18,71,121,78,187,658,361,298,640,591,74,127,180,181,51,49,4,5,3818
Friday,5,2,4,5,104,57,92,146,129,12,37,909,506,460,869,893,58,41,193,86,175,31,4,1,4819
Monday,3,2,1,3,71,68,98,59,60,70,195,631,330,403,673,660,147,160,190,44,41,35,3,2,3949
Saturday,2,2,4,0,0,3,1,197,157,70,181,901,2162,434,1769,1351,199,23,20,142,42,42,86,120,7908
Saturday,1,0,3,3,2,1,1,101,0,187,187,1169,624,2342,2956,1832,191,137,105,114,185,60,123,89,10413
Saturday,4,3,0,3,2,1,3,182,124,89,102,1174,376,884,634,1505,87,13,24,71,16,128,160,49,5634
Saturday,4,0,3,5,2,3,3,115,49,30,118,1266,2036,875,1640,467,134,60,41,164,149,32,1,144,7341
Saturday,4,5,5,1,3,3,4,122,146,74,53,1003,1416,489,1882,2299,171,13,39,122,125,71,31,97,8178
Saturday,4,0,2,0,0,1,3,88,73,129,158,955,329,1279,1519,643,74,1,170,132,91,136,196,86,6069
Sunday,1,1,3,2,1,4,2,117,140,88,122,2104,1265,838,465,1647,196,49,57,144,66,162,64,74,7612
Sunday,5,1,2,4,2,2,4,120,2,42,30,532,2650,1142,2148,1644,194,12,52,107,96,30,67,54,8942
Sunday,5,1,5,0,3,3,1,171,17,50,166,579,2506,2034,1498,1044,63,93,53,94,30,161,96,125,8798
Sunday,0,2,3,5,1,1,5,14,8,103,126,333,864,592,1374,1092,105,11,197,7,156,45,188,98,5330
Sunday,5,5,1,2,5,2,3,181,32,78,68,2390,626,1758,1202,2920,153,20,44,172,81,123,90,150,10111
Sunday,1,1,0,2,0,5,0,69,129,185,147,424,1672,1391,1003,738,126,63,64,189,111,153,22,75,6570
