Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,4,0,4,1,91,4021.0,469,422,422,430,69,75,121,77,76,151,43,198,198,121,150,92,3,5,7243.0
Wednesday,1,5,0,1,103,7015.0,762,707,716,770,92,88,56,147,126,12,190,130,173,70,5,68,3,2,11242.0
Thursday,3,2,4,0,6,6030.0,606,693,635,611,15,159,0,79,44,56,190,113,190,68,192,41,3,0,9740.0
Friday,0,3,5,5,154,2935.0,386,301,356,343,108,167,186,156,148,96,115,147,13,187,166,119,0,4,6100.0
Monday,3,0,0,2,91,4561.0,534,463,531,512,92,2,165,124,26,117,62,85,39,163,182,26,0,0,7780.0
Tuesday,1,0,1,5,108,5056.0,589,557,573,578,92,180,75,149,162,147,183,132,197,75,131,92,4,1,9088.0
Wednesday,4,0,2,0,137,7445.0,749,750,800,795,159,85,101,76,34,26,43,44,104,45,13,133,1,0,11546.0
Thursday,0,1,2,3,156,6681.0,670,751,671,673,106,86,172,113,167,69,84,10,155,112,6,111,4,0,10803.0
Friday,1,2,5,3,13,3401.0,376,434,388,355,164,143,43,32,19,143,113,161,133,49,96,5,3,4,6086.0
Monday,2,1,5,5,14,2587.0,351,299,302,357,59,93,115,157,120,33,56,180,187,182,5,177,4,1,5292.0
Tuesday,1,3,4,2,27,4541.0,524,541,477,512,183,137,132,117,140,57,83,23,165,43,175,7,2,3,7899.0
Wednesday,4,1,3,1,1,5902.0,597,592,658,679,158,200,114,166,5,183,19,73,156,195,92,81,1,4,9885.0
Thursday,3,5,4,2,193,6667.0,763,743,740,677,138,92,75,143,183,137,136,200,81,136,106,122,4,0,11350.0
Friday,4,2,4,2,71,4543.0,470,505,524,493,16,155,152,176,77,43,86,71,49,96,102,4,0,5,7650.0
Monday,4,1,1,2,64,3495.0,356,436,356,369,110,81,195,188,159,59,93,48,136,61,125,193,4,3,6539.0
Tuesday,2,2,5,4,78,4154.0,462,455,476,438,138,20,167,20,121,129,186,102,57,69,51,53,1,5,7195.0
Wednesday,5,5,3,5,15,6449.0,738,740,715,686,41,56,65,162,5,39,17,145,109,76,58,160,4,0,10298.0
Thursday,0,1,0,2,122,5269.0,549,601,577,621,131,157,57,76,60,132,179,180,155,90,137,41,0,5,9142.0
Friday,0,3,1,3,128,5059.0,508,558,592,561,132,76,145,127,96,198,109,84,104,60,93,107,3,5,8752.0
Monday,4,5,4,1,182,7122.0,794,787,801,803,123,182,19,139,45,157,0,152,62,70,61,10,2,0,11525.0
Tuesday,2,4,2,2,114,7005.0,713,724,744,711,171,112,77,35,86,72,58,199,8,70,67,81,1,4,11062.0
Wednesday,1,5,1,4,24,4246.0,498,518,499,502,122,100,135,58,139,46,84,106,89,178,184,113,3,5,7660.0
Thursday,4,3,2,2,74,6752.0,712,771,764,681,135,31,139,35,25,137,2,111,158,157,195,62,5,0,10957.0
Friday,4,4,4,4,158,3985.0,491,411,468,442,77,75,6,173,191,177,83,60,78,30,144,12,3,0,7080.0
Monday,5,5,0,1,102,7412.0,840,754,758,830,137,150,189,105,159,34,107,133,116,19,4,95,4,4,11963.0
Tuesday,3,1,3,4,167,5116.0,544,530,595,545,116,131,129,23,23,77,41,156,38,46,148,165,4,5,8610.0
Wednesday,0,5,5,4,24,6751.0,736,725,761,749,131,80,138,139,152,159,104,149,157,56,189,95,4,4,11317.0
Thursday,1,1,3,1,165,3069.0,374,352,334,322,198,161,49,124,110,147,200,11,128,40,67,62,1,1,5921.0
Friday,3,1,0,3,5,4439.0,451,458,504,500,79,115,81,12,174,108,114,66,43,153,17,147,4,4,7481.0
Monday,0,4,3,2,24,6762.0,726,729,744,677,114,137,170,175,121,25,12,8,91,95,96,98,0,3,10816.0
Saturday,4,2,2,0,1,191.0,35,97,93,329,112,143,68,299,72,202,36,348,207,178,382,95,281,4,3181.0
Saturday,0,1,2,3,5,122.0,251,270,262,99,145,211,263,349,320,140,6,316,203,32,181,212,188,3,3584.0
Saturday,1,5,2,0,3,121.0,329,366,155,73,387,63,10,37,398,251,206,384,46,341,165,355,371,2,4071.0
Saturday,5,5,0,2,3,396.0,11,222,299,219,184,21,222,114,16,182,135,71,207,345,19,0,43,4,2725.0
Saturday,3,2,2,0,5,223.0,325,229,385,131,137,207,368,285,270,396,49,360,327,277,109,374,335,0,4799.0
Saturday,3,5,1,5,0,292.0,142,366,270,390,43,171,123,373,171,302,146,209,114,334,5,168,171,0,3804.0
Sunday,1,1,2,3,4,114.0,337,311,221,3,232,368,174,156,316,43,279,248,136,103,204,356,176,5,3793.0
Sunday,0,1,2,5,5,3.0,66,198,214,66,148,234,367,92,7,390,78,385,280,110,35,327,186,3,3202.0
Sunday,0,5,4,4,0,117.0,258,222,265,39,33,218,255,194,250,262,227,109,191,161,180,90,41,4,3129.0
Sunday,0,1,4,5,0,59.0,108,17,266,96,319,165,42,308,193,173,221,69,267,6,297,103,381,0,3100.0
Sunday,5,5,0,0,3,248.0,23,218,295,383,166,70,6,358,143,298,23,248,108,216,225,162,271,3,3477.0
Sunday,0,3,3,1,2,355.0,373,269,298,40,33,165,136,368,250,313,398,220,158,242,244,257,380,5,4513.0
