Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,3,0,4,5,137,1329.0,6596,1330,670,716,166,76,179,114,172,105,61,37,145,135,145,31,4,2,12162.0
Wednesday,3,4,1,4,193,765.0,3482,734,446,379,11,123,151,15,183,112,145,135,154,11,91,8,1,0,7151.0
Thursday,5,0,1,1,109,622.0,2988,604,370,373,111,191,11,197,182,74,131,193,44,16,143,53,4,3,6426.0
Friday,3,4,2,3,166,1077.0,5168,1037,591,612,146,82,31,61,31,9,62,31,63,144,197,20,5,2,9547.0
Monday,4,5,4,1,36,1094.0,5187,1063,615,552,99,158,97,16,68,45,85,91,107,27,68,124,4,0,9550.0
Tuesday,3,4,0,5,131,624.0,2621,567,359,315,19,58,12,129,65,111,98,10,100,118,188,25,0,0,5562.0
Wednesday,5,2,3,0,50,1215.0,5781,1237,619,633,90,43,140,30,170,123,59,68,171,113,117,14,4,5,10692.0
Thursday,0,4,1,3,189,1488.0,6970,1468,737,734,57,97,107,19,81,125,126,194,76,4,82,161,4,0,12727.0
Friday,5,2,0,0,73,715.0,3212,655,411,329,197,36,154,117,115,88,135,168,92,122,12,47,2,2,6689.0
Monday,1,2,2,0,195,1453.0,6825,1426,779,699,39,13,43,98,25,105,89,33,149,106,65,153,0,4,12304.0
Tuesday,4,4,2,1,95,1178.0,5401,1172,568,542,131,192,174,104,60,54,87,112,48,122,101,31,3,2,10188.0
Wednesday,1,3,4,1,11,711.0,3345,687,353,361,64,91,11,199,81,126,156,106,21,145,38,60,2,1,6578.0
Thursday,1,1,1,4,135,1447.0,7012,1431,761,722,11,166,101,174,55,1,180,44,184,135,193,35,2,0,12796.0
Friday,3,5,4,5,175,982.0,4624,968,462,542,91,55,95,10,171,73,102,47,52,45,142,15,2,4,8674.0
Monday,0,1,0,4,172,939.0,4557,914,524,472,156,100,21,78,197,136,164,70,36,156,87,118,1,2,8905.0
Tuesday,5,2,3,1,20,670.0,2895,580,339,330,24,184,8,49,31,123,59,92,6,74,109,98,3,3,5708.0
Wednesday,5,0,1,3,74,711.0,3375,695,367,362,44,125,65,31,116,200,153,167,133,149,21,156,0,4,6957.0
Thursday,4,4,1,4,64,1259.0,5906,1263,599,653,161,139,178,66,119,88,127,83,44,61,10,10,2,1,10846.0
Friday,2,1,3,3,26,1025.0,4846,1069,527,505,44,199,199,167,71,152,139,54,24,11,18,85,2,4,9176.0
Monday,5,2,0,4,136,782.0,3888,815,454,463,141,54,156,160,170,10,130,146,101,43,11,162,3,4,7840.0
Tuesday,1,1,3,1,129,1034.0,4940,1012,571,529,29,40,92,61,84,78,132,56,32,67,93,95,2,2,9084.0
Wednesday,3,5,3,4,194,645.0,3189,732,405,392,32,114,65,162,97,83,200,14,167,81,60,22,0,2,6671.0
Thursday,3,0,5,2,25,1542.0,7311,1535,819,765,137,109,43,85,22,176,133,87,5,68,50,55,0,0,12977.0
Friday,2,0,4,2,3,1212.0,5982,1261,600,659,4,95,45,73,72,117,174,185,109,109,85,120,1,1,10915.0
Monday,0,4,4,2,102,828.0,4064,881,458,466,195,50,181,106,71,15,160,89,69,34,10,150,4,1,7944.0
Tuesday,4,4,0,0,141,921.0,4559,972,475,489,87,130,185,200,139,152,170,144,15,115,196,32,1,3,9134.0
Wednesday,5,2,5,2,41,745.0,3707,829,426,407,194,91,106,26,122,37,68,143,124,65,133,84,1,1,7364.0
Thursday,5,3,3,0,25,763.0,3570,785,388,445,12,33,35,80,170,69,197,36,87,83,187,92,5,3,7076.0
Friday,0,4,2,5,160,632.0,2961,676,357,315,7,24,164,149,167,44,179,77,114,51,11,101,4,5,6209.0
Monday,1,0,0,2,13,553.0,2510,506,294,260,166,177,90,102,142,153,60,125,25,143,98,63,3,5,5491.0
Saturday,3,3,2,5,0,827.0,1194,1953,57,85,175,94,99,30,96,80,160,32,169,50,60,111,136,1,5422.0
Saturday,4,0,1,1,2,831.0,383,1188,84,20,44,51,30,1,88,118,135,81,186,71,10,25,41,2,3397.0
Saturday,2,2,2,4,4,1889.0,1018,2370,103,192,147,34,189,192,119,40,69,50,39,21,140,27,103,5,6761.0
Saturday,4,5,1,2,3,2929.0,618,1230,155,26,9,113,9,102,28,55,94,133,59,133,106,65,2,5,5886.0
Saturday,4,5,0,1,4,1830.0,719,406,46,9,24,50,35,186,132,134,92,198,71,160,59,20,114,2,4301.0
Saturday,5,5,2,3,3,523.0,2098,1117,115,164,133,186,171,119,158,93,82,198,107,58,7,165,48,0,5560.0
Sunday,4,5,5,0,5,1610.0,2597,1049,25,122,46,58,27,114,168,172,71,36,99,71,58,131,117,0,6590.0
Sunday,2,1,4,4,0,1202.0,572,1678,153,151,84,100,120,14,29,125,25,81,160,29,171,31,195,0,4931.0
Sunday,2,0,1,2,5,2112.0,2651,580,0,145,75,186,79,27,132,77,137,76,17,58,71,84,63,2,6582.0
Sunday,0,4,3,0,5,1173.0,783,1485,88,74,6,51,56,120,102,183,167,29,156,76,164,21,196,5,4947.0
Sunday,5,5,3,0,5,1236.0,2048,440,48,74,30,178,8,12,82,44,195,36,131,110,5,107,91,0,4893.0
Sunday,2,5,0,3,3,644.0,290,1483,37,116,118,92,61,121,112,168,91,200,146,80,43,80,112,2,4009.0
