Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,3,4,4,40,865,175,867,335,691,804,651,433,662,411,876,1374,719,6515,2643,2018,607,5,2,20706
Wednesday,1,3,5,2,679,815,201,33,534,51,938,280,540,726,75,339,1449,735,6926,2773,2151,214,4,1,19475
Thursday,4,2,1,3,724,242,457,204,176,726,165,22,626,737,670,444,659,368,3098,1213,914,62,0,4,11521
Friday,3,2,4,2,515,49,181,32,256,558,768,466,210,114,848,787,957,553,4822,1925,1491,430,5,1,14979
Monday,4,4,4,4,104,421,988,238,38,1037,356,377,195,68,220,610,1362,675,6723,2755,2077,351,4,3,18618
Tuesday,4,2,3,0,346,649,60,172,587,453,614,365,576,52,90,438,637,354,2828,1169,892,459,2,1,10753
Wednesday,3,3,3,4,630,589,6,137,573,897,545,775,268,726,634,72,980,585,4901,2028,1509,617,4,5,16494
Thursday,3,4,2,5,676,529,296,279,735,270,683,433,234,687,708,515,940,512,4548,1801,1433,290,2,2,15587
Friday,3,3,3,0,270,525,145,591,142,105,52,613,455,819,552,541,842,488,4222,1758,1332,523,2,3,13989
Monday,3,4,3,3,677,786,329,671,675,585,750,98,536,138,691,201,1385,767,6745,2700,2064,892,2,1,20706
Tuesday,2,4,0,5,349,315,1104,806,956,674,557,202,88,1053,591,391,1505,824,7304,2961,2268,831,0,0,22790
Wednesday,0,3,1,3,548,417,245,250,353,243,298,344,294,303,330,322,929,439,4368,1713,1369,265,0,4,13041
Thursday,1,0,3,5,747,787,287,492,666,388,808,635,417,474,778,140,758,445,3822,1512,1157,386,5,1,14714
Friday,2,0,2,4,875,982,96,677,833,901,35,11,623,741,284,873,1468,745,6881,2807,2144,351,1,5,21341
Monday,5,0,0,2,281,441,260,802,873,272,831,279,501,577,832,877,1014,592,5005,2064,1502,555,3,0,17568
Tuesday,5,5,1,2,616,656,202,398,680,452,528,849,921,701,139,648,1278,680,6100,2438,1824,430,4,0,19557
Wednesday,1,5,5,1,176,76,1032,216,465,340,70,266,126,899,294,999,1408,740,7034,2855,2133,481,3,4,19629
Thursday,4,2,4,0,146,220,439,476,790,291,878,744,549,625,517,141,1069,539,5017,2028,1509,256,2,4,16250
Friday,0,5,3,0,236,926,587,88,433,747,41,600,86,213,134,19,1046,584,5214,2107,1622,878,4,3,15576
Monday,2,3,3,0,65,245,617,59,466,504,325,230,657,276,882,874,1041,578,4875,2005,1546,802,2,5,16062
Tuesday,0,4,1,0,633,344,824,278,749,885,796,575,202,673,273,132,1230,646,5873,2414,1769,236,4,4,18545
Wednesday,3,5,3,1,962,116,788,802,551,884,19,824,279,849,760,946,1317,702,6279,2581,1890,717,0,5,21283
Thursday,1,2,3,2,110,489,111,113,883,860,361,71,634,815,29,439,959,486,4721,1871,1430,464,5,5,14864
Friday,1,2,4,4,226,257,739,421,720,18,330,661,666,768,243,580,728,431,3565,1480,1062,735,1,4,13646
Monday,2,1,3,3,848,39,91,178,87,837,740,448,76,24,20,405,1222,624,5828,2425,1749,3,3,3,15659
Tuesday,3,5,2,3,37,493,19,631,763,672,379,374,82,773,23,753,937,556,4716,1909,1481,96,4,1,14712
Wednesday,3,3,1,3,608,766,191,752,354,47,479,43,25,142,556,318,733,355,3371,1430,1038,708,0,4,11930
Thursday,5,0,5,0,354,439,248,786,786,758,503,346,133,334,737,197,893,443,4368,1743,1348,148,1,0,14575
Friday,4,2,1,4,373,616,410,652,505,643,476,499,596,721,548,3,642,281,2804,1160,898,325,4,4,12171
Monday,0,4,4,1,232,138,599,886,656,185,185,193,589,842,675,421,1477,739,6907,2780,2152,274,2,4,19945
Saturday,0,4,1,2,2,1,1,158,105,123,114,1000,1547,373,1261,690,105,152,160,14,56,139,33,24,6065
Saturday,3,1,1,4,1,5,5,13,157,46,13,424,1111,703,1785,1455,114,135,17,4,179,27,84,2,6289
Saturday,0,2,3,1,1,0,4,85,145,135,65,381,1767,1441,1048,757,48,22,1,70,129,168,93,164,6530
Saturday,0,2,5,5,0,1,3,161,125,64,151,639,2285,1741,2894,1213,93,130,5,199,171,82,180,14,10163
Saturday,3,4,1,1,0,4,2,186,63,141,136,1756,2270,932,1344,496,58,28,188,66,60,90,128,72,8029
Saturday,3,2,4,3,3,4,3,172,139,14,61,1437,981,1886,2376,477,105,72,147,144,52,107,28,108,8328
Sunday,0,2,4,3,4,0,2,174,184,26,1,648,2366,1732,2902,1171,44,115,97,82,152,115,183,200,10207
Sunday,1,4,0,4,0,2,3,183,191,38,27,2398,1182,2963,631,1769,100,14,187,104,39,17,0,97,9954
Sunday,3,5,3,0,4,0,4,73,163,132,84,499,1506,2040,2446,1061,53,84,193,156,52,151,186,5,8903
Sunday,4,4,0,3,4,5,1,42,63,22,187,1193,324,933,1500,594,136,95,16,126,7,13,27,112,5411
Sunday,3,3,5,2,2,4,4,65,73,130,23,1105,1748,737,1472,441,23,130,148,46,142,198,47,9,6560
Sunday,2,3,1,0,2,3,0,152,198,127,75,1507,533,2029,2460,1056,157,200,78,55,195,37,194,51,9115
