Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,1,4,5,64,35,22,15,141,65,162,3272,1322,741,1051,405,166,94,86,115,0,121,4,2,7894
Wednesday,4,4,5,3,57,90,156,114,89,112,180,3272,1324,656,1039,407,166,180,160,167,162,68,3,1,8419
Thursday,3,1,0,4,24,40,17,97,128,20,183,7049,2899,1425,2197,778,1,77,1,82,26,122,3,1,15178
Friday,5,4,0,0,42,81,191,150,120,75,89,4047,1591,842,1261,485,25,38,80,88,45,192,3,1,9455
Monday,0,1,2,4,101,141,42,111,119,129,69,4359,1769,907,1311,478,44,8,137,19,32,135,2,3,9923
Tuesday,3,0,1,4,138,36,73,62,41,152,27,6146,2456,1292,1925,687,110,108,170,113,108,162,1,0,13815
Wednesday,0,2,0,2,195,159,174,162,152,189,34,3085,1263,667,963,369,93,121,28,21,105,101,4,0,7889
Thursday,2,1,3,4,160,124,198,35,158,144,88,5369,2157,1087,1643,560,57,25,176,136,57,35,4,5,12228
Friday,2,4,2,5,179,136,189,149,141,84,33,5528,2265,1134,1708,579,118,42,197,24,39,30,4,2,12594
Monday,2,4,2,0,7,187,148,108,179,70,8,5492,2226,1152,1679,553,112,102,41,26,27,143,0,2,12270
Tuesday,3,0,5,1,190,54,45,12,185,96,25,3211,1326,639,944,376,101,154,63,165,67,104,3,4,7773
Wednesday,2,5,1,5,119,143,144,193,77,99,162,6581,2643,1368,2052,676,180,85,100,107,16,68,0,0,14826
Thursday,3,5,3,4,127,152,195,52,108,137,150,4702,1931,980,1465,475,146,69,178,147,83,150,1,4,11267
Friday,3,4,0,1,3,175,49,165,64,107,26,5219,2130,1050,1556,609,121,168,101,136,93,182,4,3,11969
Monday,5,3,3,3,83,63,200,120,124,155,164,5580,2210,1107,1726,595,17,153,87,65,120,93,4,2,12682
Tuesday,5,0,0,5,125,44,85,165,145,50,180,5106,2083,1014,1549,552,7,106,38,55,14,198,4,4,11534
Wednesday,3,5,2,3,169,17,85,56,179,131,130,3629,1523,798,1104,383,146,190,187,65,132,175,0,4,9116
Thursday,3,3,4,5,180,40,188,24,174,33,90,3026,1277,673,997,334,46,179,49,127,92,108,1,5,7658
Friday,3,4,5,5,122,125,157,9,87,196,80,4669,1923,966,1441,552,180,49,1,36,13,101,5,2,10731
Monday,3,3,4,2,186,199,121,178,100,171,73,4636,1919,958,1470,539,126,14,195,112,137,9,3,3,11161
Tuesday,3,0,3,4,76,100,148,141,15,55,132,4040,1698,855,1272,465,42,106,61,23,121,189,0,5,9554
Wednesday,2,0,4,1,172,22,105,92,106,128,143,7157,2896,1430,2140,780,58,197,13,28,199,109,5,1,15788
Thursday,4,0,0,0,23,89,57,34,200,197,167,5073,2070,1020,1544,517,73,136,3,78,38,71,3,5,11402
Friday,0,1,2,5,7,75,106,0,47,120,149,6222,2516,1324,1895,686,176,174,148,109,109,116,0,2,13989
Monday,4,5,2,5,8,183,84,50,16,162,121,5313,2197,1093,1598,586,140,22,11,70,198,10,5,0,11883
Tuesday,1,2,0,0,194,97,31,79,2,119,68,3535,1396,738,1119,355,183,86,95,5,54,39,2,0,8200
Wednesday,3,1,0,1,176,79,128,41,31,172,199,3552,1400,726,1047,356,200,146,199,176,10,198,5,5,8851
Thursday,5,1,0,0,189,106,14,2,108,176,131,7065,2869,1448,2167,749,140,129,189,56,85,83,2,5,15719
Friday,5,5,4,1,167,149,129,17,185,116,135,6024,2385,1223,1853,661,16,196,96,111,158,43,2,5,13686
Monday,3,0,5,0,112,101,197,114,173,102,105,6435,2633,1285,1987,709,145,109,192,79,128,183,1,3,14801
Saturday,3,0,2,2,1,0,0,115,103,119,111,640,2852,1151,1715,2335,1,126,192,139,41,20,139,46,9853
Saturday,4,4,0,2,4,5,5,16,60,52,43,772,1323,320,1062,595,90,200,60,26,179,193,121,108,5244
Saturday,4,0,3,3,1,0,1,104,43,91,170,1581,1065,2141,2679,539,164,190,120,62,47,65,85,160,9318
Saturday,5,3,4,4,1,5,1,2,190,101,151,1078,2139,1551,2577,512,132,21,44,70,53,44,146,93,8927
Saturday,5,1,4,5,1,5,0,91,105,91,32,2181,2669,1143,1659,601,149,149,7,86,127,82,3,13,9209
Saturday,4,5,4,1,1,5,2,46,63,65,60,694,348,1391,1759,1053,185,99,68,161,80,184,109,185,6572
Sunday,2,0,2,5,5,5,3,186,44,93,62,340,694,1365,984,1719,116,46,180,93,70,106,176,199,6495
Sunday,5,0,0,4,4,0,1,32,29,20,22,1736,2181,873,1281,474,128,89,38,84,119,75,192,190,7577
Sunday,0,0,3,2,1,1,4,8,103,195,157,1175,559,305,861,1422,82,125,173,111,68,76,117,4,5552
Sunday,1,1,0,2,2,5,0,70,43,133,96,540,2053,1573,1092,2525,53,136,187,108,127,76,31,7,8861
Sunday,1,3,0,3,1,0,1,97,1,129,19,1885,437,1170,1532,800,145,185,6,63,55,18,154,33,6738
Sunday,2,2,5,3,0,5,1,60,59,193,146,2709,1583,561,2153,1124,133,9,146,132,152,181,79,169,9607
