Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,5,4,0,193,722.0,3596,757,412,453,52,89,172,40,50,30,158,184,102,76,12,127,1,0,7236.0
Wednesday,3,1,3,5,197,1179.0,5537,1197,557,608,178,198,199,24,32,43,147,29,35,124,69,13,2,4,10384.0
Thursday,1,3,0,0,87,1467.0,6927,1460,723,736,159,122,104,8,47,78,145,184,155,156,130,62,5,4,12763.0
Friday,2,1,5,0,31,1007.0,4956,1024,571,559,33,80,62,153,45,102,119,46,14,161,89,30,4,0,9094.0
Monday,1,1,3,1,135,997.0,4567,965,461,550,151,172,71,101,132,133,52,68,31,142,83,71,2,3,8893.0
Tuesday,5,4,4,4,139,1466.0,7205,1532,782,785,101,156,61,40,95,162,164,87,127,149,28,147,0,5,13248.0
Wednesday,0,0,0,2,22,1055.0,4850,1030,577,566,176,158,178,93,142,158,177,68,86,43,190,39,0,2,9612.0
Thursday,1,1,1,0,76,727.0,3603,766,457,448,43,94,135,140,199,96,42,125,92,85,94,8,2,0,7235.0
Friday,5,3,1,4,113,1533.0,7370,1484,825,762,86,183,157,111,70,10,65,44,171,65,88,182,0,1,13333.0
Monday,1,4,0,3,109,1028.0,5132,1102,579,580,49,61,64,188,167,135,3,0,62,73,144,18,4,1,9507.0
Tuesday,5,3,2,5,135,788.0,3447,751,428,378,122,69,34,86,36,94,178,118,72,120,47,0,1,4,6923.0
Wednesday,1,1,0,4,11,829.0,3758,833,440,422,55,59,183,40,126,77,28,146,175,120,21,66,5,0,7400.0
Thursday,2,4,3,4,37,1012.0,4991,1029,560,589,3,125,77,59,145,163,97,57,152,96,121,11,5,0,9342.0
Friday,3,0,5,0,56,1272.0,6172,1323,703,700,134,5,25,98,90,162,48,30,200,152,18,146,5,3,11350.0
Monday,3,4,1,1,11,1025.0,4982,1089,535,522,161,182,123,172,142,150,179,129,141,72,48,78,0,2,9752.0
Tuesday,0,5,3,5,24,926.0,4150,897,456,507,116,186,135,98,114,100,171,91,59,49,167,178,5,1,8443.0
Wednesday,0,4,4,1,10,765.0,3350,762,335,412,92,33,106,136,28,164,89,60,109,107,197,179,2,1,6946.0
Thursday,1,2,0,0,122,1056.0,4840,1014,576,574,16,69,197,81,21,130,8,195,168,118,175,185,5,4,9557.0
Friday,0,2,3,1,8,706.0,3093,633,332,313,110,30,32,162,158,177,164,40,58,91,94,62,0,5,6274.0
Monday,2,3,0,2,75,912.0,4273,872,462,506,147,153,146,121,80,61,153,99,16,27,27,159,5,3,8304.0
Tuesday,3,2,5,2,15,1458.0,6794,1439,763,703,153,114,114,172,16,101,98,150,186,63,191,191,1,4,12738.0
Wednesday,0,5,0,2,144,1504.0,7412,1543,752,764,20,138,24,127,138,5,58,54,107,47,77,172,1,3,13097.0
Thursday,5,1,0,0,106,1094.0,5192,1129,549,566,30,167,76,106,64,100,58,24,155,132,181,69,5,2,9811.0
Friday,5,3,0,5,20,1563.0,7405,1500,812,798,127,79,180,57,195,169,199,54,64,28,9,103,3,5,13383.0
Monday,4,0,5,5,157,1046.0,5008,1023,567,506,9,110,162,40,5,18,59,139,32,22,135,117,3,2,9174.0
Tuesday,3,1,2,3,15,745.0,3273,665,376,343,23,100,189,121,193,142,107,44,23,114,195,35,0,1,6713.0
Wednesday,4,4,0,3,100,1194.0,5943,1256,675,647,122,63,77,82,167,7,179,6,191,186,172,66,5,4,11153.0
Thursday,2,1,2,5,4,724.0,3527,801,361,440,127,107,7,143,120,131,113,31,74,26,117,189,0,5,7057.0
Friday,1,4,5,2,19,1527.0,7323,1562,807,825,199,164,3,1,200,26,118,124,117,5,171,97,5,1,13306.0
Monday,0,0,4,0,59,1212.0,6048,1247,639,648,16,95,197,190,90,65,198,79,17,105,138,193,4,0,11244.0
Saturday,2,2,0,0,0,2767.0,1701,562,12,119,69,10,170,79,11,76,182,115,76,41,57,78,55,1,6185.0
Saturday,4,2,4,3,4,1643.0,571,2590,133,3,177,138,51,75,99,4,192,74,26,50,101,78,143,3,6168.0
Saturday,0,1,3,5,1,644.0,2472,1263,68,154,80,177,153,123,41,173,2,53,134,131,195,118,53,3,6047.0
Saturday,5,3,2,3,1,2898.0,583,2331,27,45,62,157,111,122,136,183,32,97,187,61,63,51,137,1,7298.0
Saturday,4,4,5,0,2,484.0,1455,2365,196,33,3,9,110,178,123,98,106,188,144,67,187,145,54,0,5960.0
Saturday,3,4,3,4,2,1768.0,2862,583,113,100,180,0,58,194,129,88,122,107,97,190,137,108,96,4,6952.0
Sunday,3,5,0,2,0,1755.0,1334,2263,80,190,167,185,199,112,109,94,1,114,194,96,32,69,19,4,7027.0
Sunday,1,4,0,2,3,273.0,1082,1297,132,108,52,19,123,43,89,106,4,102,75,118,59,179,81,3,3955.0
Sunday,5,3,2,5,2,638.0,2247,2773,21,6,55,79,185,140,7,192,85,182,127,39,52,63,141,2,7051.0
Sunday,2,1,4,1,4,328.0,881,596,168,112,199,107,186,119,75,197,179,170,166,61,93,194,82,5,3930.0
Sunday,5,1,4,1,3,2244.0,1173,1695,128,41,119,45,36,21,8,86,75,180,164,133,0,193,163,4,6522.0
Sunday,5,2,3,2,2,1658.0,2151,562,19,61,85,123,144,145,196,9,197,107,199,83,157,24,78,2,6014.0
