Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,4,2,1,1,108,3792.0,2431,1803,2641,3261,119,140,156,52,98,50,180,119,0,20,23,95,3,2,15101.0
Wednesday,0,1,4,4,40,3594.0,4703,2231,3057,2152,12,6,81,23,94,184,5,87,149,148,33,118,4,2,16732.0
Thursday,0,5,2,1,97,3945.0,5423,4576,4881,2794,138,155,11,10,48,114,154,54,43,179,105,7,4,1,22747.0
Friday,4,4,0,3,165,531.0,2038,872,470,1773,133,36,168,126,106,157,132,101,48,116,127,133,3,4,7250.0
Monday,3,1,3,3,134,1732.0,1667,3341,1081,1323,125,171,155,182,144,42,135,169,18,61,41,61,3,0,10595.0
Tuesday,2,1,1,0,100,2026.0,143,3834,55,3075,151,95,56,194,177,0,94,64,139,65,78,68,5,0,10423.0
Wednesday,4,0,3,4,32,620.0,290,5759,5419,2162,185,18,149,72,38,90,58,150,79,130,150,27,5,4,15448.0
Thursday,0,4,4,1,38,781.0,3276,4090,2676,800,151,45,196,148,62,71,194,114,136,41,47,200,4,4,13083.0
Friday,3,3,0,3,131,2555.0,1425,1242,2234,3034,16,188,88,138,152,185,154,30,11,174,193,72,1,1,12033.0
Monday,0,2,5,5,35,1993.0,2556,194,176,2307,67,36,165,140,9,84,119,79,20,177,16,191,1,3,8380.0
Tuesday,1,4,4,4,165,3834.0,3539,1765,6246,6691,92,118,104,25,141,99,130,125,44,186,111,156,1,1,23586.0
Wednesday,4,0,3,2,24,2083.0,1091,3818,2666,2149,7,75,195,116,137,104,99,84,115,66,161,190,5,0,13194.0
Thursday,5,0,0,5,16,3171.0,2414,3175,1532,4496,126,112,162,173,10,154,35,99,72,86,81,195,2,2,16123.0
Friday,0,1,5,0,42,828.0,469,309,1782,2480,195,84,192,159,45,168,78,195,172,61,43,93,4,4,7409.0
Monday,1,4,2,0,135,6482.0,5159,4053,1498,2709,39,49,143,94,199,126,38,187,76,182,34,112,0,0,21322.0
Tuesday,1,1,3,0,114,739.0,1322,980,3956,2199,51,182,49,119,93,46,97,19,79,130,150,147,4,0,10481.0
Wednesday,1,3,3,5,157,134.0,1200,488,214,1021,189,132,28,188,156,2,122,40,46,90,184,62,5,3,4473.0
Thursday,5,1,5,4,57,2350.0,2774,3413,875,1213,42,121,158,174,119,113,86,195,11,149,118,87,1,1,12072.0
Friday,2,2,5,0,69,2359.0,459,1889,2083,2638,173,77,56,104,33,170,66,70,42,130,39,148,2,2,10618.0
Monday,4,5,3,4,122,477.0,4317,4494,686,1123,13,50,107,195,43,59,67,157,166,174,63,59,0,0,12388.0
Tuesday,2,3,0,1,124,1375.0,3681,3777,833,211,114,10,78,155,187,167,23,18,177,129,117,16,3,1,11202.0
Wednesday,2,1,0,0,173,394.0,2712,1180,391,3401,55,17,183,142,110,94,149,88,128,137,125,152,0,4,9638.0
Thursday,0,3,1,1,47,3147.0,3661,2329,208,2387,65,122,4,191,25,68,62,68,10,174,68,8,0,3,12652.0
Friday,5,4,4,5,28,2459.0,2926,1688,3538,2983,172,13,148,23,197,73,27,184,139,129,172,29,5,0,14951.0
Monday,0,4,4,1,64,2262.0,1754,3151,3142,1343,41,47,12,95,76,36,114,164,20,117,130,76,0,3,12656.0
Tuesday,3,1,5,1,82,5741.0,2449,177,2884,5625,37,106,42,185,70,188,57,155,147,105,37,156,2,3,18258.0
Wednesday,3,4,4,4,145,2341.0,878,4031,1166,5454,79,183,164,64,193,93,181,188,103,62,13,152,5,4,15514.0
Thursday,1,4,4,2,1,1301.0,3315,22,5528,5183,155,104,59,20,8,147,171,13,38,160,47,74,2,4,16363.0
