Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,4,0,0,3,31,220,87,761,292,417,897,916,695,147,872,612,994,263,70,861,655,53,1,2,8853
Wednesday,3,4,2,1,712,725,49,561,753,291,785,755,492,55,394,61,225,501,412,352,29,361,4,0,7527
Thursday,2,3,4,4,599,476,171,918,696,716,373,855,700,903,769,889,391,14,729,877,140,660,2,1,10892
Friday,0,0,1,5,1004,248,62,903,379,792,610,1008,38,434,278,458,915,226,187,737,757,497,0,3,9542
Monday,1,1,0,5,167,599,41,499,122,411,554,375,256,419,535,129,420,376,667,607,86,72,4,3,6349
Tuesday,1,1,0,2,270,678,186,756,359,652,584,299,600,574,305,419,840,529,294,670,268,182,4,3,8476
Wednesday,0,1,4,3,279,83,121,211,665,181,645,199,677,616,674,777,442,199,437,572,373,193,0,2,7354
Thursday,1,0,1,1,65,237,140,150,648,214,418,159,331,309,791,583,152,293,29,798,430,467,4,4,6225
Friday,1,1,5,2,735,337,618,14,409,348,224,194,340,706,27,682,525,134,308,174,295,118,4,0,6201
Monday,1,3,1,0,403,458,387,110,615,275,465,412,710,611,267,201,78,347,114,89,705,188,1,4,6445
Tuesday,0,2,3,0,144,698,455,817,193,352,168,171,528,197,345,830,590,521,597,95,315,792,1,5,7819
Wednesday,1,1,1,0,295,660,145,993,316,682,105,247,367,542,108,156,203,463,227,192,535,4,4,5,6252
Thursday,2,4,3,5,582,775,819,437,349,753,159,212,628,561,443,334,244,327,372,88,778,682,3,2,8562
Friday,4,5,5,1,863,696,783,1000,949,405,710,796,452,381,1036,909,465,895,1044,772,1017,501,3,4,13696
Monday,5,0,1,1,810,299,766,345,321,404,752,603,858,546,464,498,775,780,470,314,46,142,4,4,9208
Tuesday,2,2,5,4,313,453,504,741,747,669,236,609,359,360,267,477,410,588,73,24,401,94,5,4,7347
Wednesday,0,0,4,1,906,731,482,108,156,954,657,131,605,553,82,970,619,96,672,888,435,871,1,4,9926
Thursday,2,3,2,0,497,1120,396,15,15,6,1076,509,23,358,695,763,882,81,753,407,562,147,2,4,8318
Friday,2,1,4,3,1107,737,823,649,739,272,533,166,169,944,1013,959,795,650,971,776,243,959,5,3,12523
Monday,4,5,1,4,443,716,273,46,725,859,8,98,557,502,43,607,406,815,2,839,736,210,1,0,7900
Tuesday,3,2,1,1,630,536,236,564,268,488,663,627,492,365,470,474,591,124,463,482,629,108,1,1,8219
Wednesday,2,0,4,4,463,694,120,512,184,574,542,439,578,451,727,535,623,73,617,405,177,94,5,1,7824
Thursday,1,5,5,3,459,703,1018,752,105,1099,100,487,744,692,122,580,270,1050,412,504,79,381,4,3,9578
Friday,1,2,1,3,423,688,616,736,242,104,643,708,723,351,369,197,173,102,770,87,103,852,5,5,7904
Monday,5,3,3,2,998,589,403,93,574,946,821,992,1041,493,348,95,767,545,296,191,628,810,5,4,10652
Tuesday,1,2,4,0,677,160,298,197,130,580,109,20,205,889,395,235,308,787,165,418,372,708,1,3,6664
Wednesday,3,3,5,3,838,37,696,487,755,120,665,450,138,768,852,750,467,959,617,672,805,838,5,5,10938
Thursday,1,4,5,0,175,371,493,79,100,555,0,252,234,394,146,552,604,305,21,527,655,545,3,0,6021
Friday,3,5,5,0,905,877,557,801,871,959,236,648,165,859,203,377,441,143,773,669,164,874,4,2,10541
Monday,4,4,4,3,26,517,547,338,88,522,943,830,25,711,274,251,132,989,375,326,355,206,5,3,7478
Saturday,2,0,4,0,3,252,140,9,150,23,146,162,28,107,337,189,225,366,43,124,90,331,253,1,2985
Saturday,2,5,5,3,2,50,344,255,17,331,268,325,258,376,389,362,269,229,400,336,136,149,75,2,4588
Saturday,3,3,0,2,5,157,282,194,321,113,146,119,186,217,311,324,159,96,273,237,180,21,216,3,3568
Saturday,3,4,2,0,0,337,198,348,102,288,221,279,254,210,94,100,106,111,148,246,66,51,383,5,3556
Saturday,4,1,1,1,1,248,394,394,332,68,216,16,13,124,100,233,142,379,320,346,70,353,31,4,3791
Saturday,5,5,4,3,2,23,363,28,195,397,347,13,236,302,199,53,213,73,192,215,84,99,128,4,3183
Sunday,1,3,1,2,2,196,140,198,365,240,388,335,60,231,136,270,78,203,366,247,379,41,6,4,3892
Sunday,2,4,1,0,4,304,272,341,181,321,17,192,338,297,51,357,363,232,345,189,248,239,384,2,4684
Sunday,5,1,5,3,4,374,117,75,134,389,313,223,124,300,226,147,282,137,349,75,33,278,273,2,3869
Sunday,3,3,0,5,4,205,137,177,273,231,235,394,156,283,239,340,188,29,207,333,241,135,207,2,4027
Sunday,3,2,0,2,2,32,182,118,346,13,132,382,315,11,327,317,282,77,189,302,291,392,234,4,3955
Sunday,3,2,4,4,1,144,270,232,389,262,71,385,244,243,219,69,211,343,199,379,297,42,318,2,4333
