Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,3,2,2,18,1743.0,451,466,4250,434,7,38,72,185,76,160,11,166,13,32,136,118,0,4,8389.0
Wednesday,5,3,3,2,41,1602.0,467,450,3876,417,18,77,17,54,120,88,176,55,128,196,158,89,2,3,8047.0
Thursday,3,3,2,2,108,1260.0,404,362,3132,383,200,84,6,170,90,149,97,186,184,185,123,138,2,5,7278.0
Friday,0,5,2,1,48,2220.0,549,561,5481,646,189,160,138,177,178,133,133,50,102,119,124,78,0,4,11098.0
Monday,3,2,5,3,113,2023.0,599,592,5053,566,152,150,117,32,197,112,37,119,44,22,5,62,5,3,10016.0
Tuesday,1,4,3,0,124,1458.0,430,370,3397,366,148,81,44,192,68,67,115,187,34,176,40,5,2,4,7316.0
Wednesday,3,0,2,5,57,2292.0,575,628,5482,634,11,38,11,112,37,153,175,91,25,153,53,49,4,5,10595.0
Thursday,4,5,3,3,24,1554.0,408,367,3635,415,150,45,5,200,22,1,95,82,196,59,17,141,0,0,7431.0
Friday,2,2,3,0,187,2905.0,729,743,7100,741,16,107,1,87,66,94,74,185,94,191,184,96,0,5,13612.0
Monday,2,3,5,2,106,1599.0,441,441,3964,434,183,21,103,140,43,182,130,165,187,162,104,9,2,1,8429.0
Tuesday,2,1,2,4,31,2038.0,578,571,4944,541,176,37,35,183,130,1,189,155,188,112,145,92,1,5,10161.0
Wednesday,3,5,2,1,48,1358.0,412,378,3278,360,18,139,41,133,42,131,3,3,152,22,153,175,1,5,6863.0
Thursday,1,0,1,0,120,1943.0,545,563,4636,563,116,142,72,2,173,27,166,136,107,14,83,22,5,4,9441.0
Friday,1,2,5,2,46,2082.0,581,557,5043,506,65,17,39,98,47,11,67,178,164,124,198,59,2,2,9896.0
Monday,2,0,3,1,40,1587.0,394,468,3882,465,84,160,166,128,170,1,130,199,24,65,85,69,0,2,8125.0
Tuesday,1,4,3,0,130,2152.0,617,580,5368,611,131,129,17,34,160,101,13,58,116,75,51,31,5,5,10392.0
Wednesday,5,5,2,4,54,2409.0,682,685,5970,678,99,197,113,143,77,130,131,90,21,125,99,28,4,4,11755.0
Thursday,0,4,3,2,196,2431.0,625,683,6018,618,136,43,58,130,189,93,18,148,49,57,155,83,2,5,11746.0
Friday,0,0,0,3,108,2857.0,736,717,6954,717,25,169,79,134,40,43,151,80,92,118,60,150,5,3,13241.0
Monday,0,0,4,4,4,1902.0,470,493,4617,477,197,122,91,184,153,163,114,84,80,7,183,63,0,3,9415.0
Tuesday,1,1,0,2,176,2739.0,758,695,6677,697,60,4,155,88,13,121,39,164,152,165,16,61,0,5,12789.0
Wednesday,0,2,0,1,72,2567.0,731,735,6351,715,69,117,33,75,158,89,153,120,173,34,193,184,5,1,12578.0
Thursday,4,1,0,5,124,1720.0,425,435,4201,424,25,198,43,79,180,58,64,46,146,19,59,72,0,5,8333.0
Friday,4,1,1,4,89,1785.0,465,480,4407,518,54,19,16,198,167,163,100,102,89,121,30,184,2,1,9000.0
Monday,0,1,1,2,12,1251.0,368,355,2969,300,39,29,81,105,49,63,23,44,49,184,17,130,4,1,6077.0
Tuesday,0,2,2,0,190,2804.0,760,731,6878,720,70,183,84,35,7,106,93,137,154,152,62,120,5,4,13299.0
Wednesday,3,0,4,3,5,1710.0,503,509,4107,469,46,183,41,195,150,170,166,11,96,104,83,58,1,3,8620.0
Thursday,0,2,1,1,46,1267.0,327,335,3101,335,111,58,24,32,119,165,19,15,110,179,64,30,0,4,6345.0
Friday,5,2,1,1,5,1178.0,357,359,2851,331,192,66,76,46,61,119,149,63,1,83,123,167,2,1,6239.0
Monday,3,2,2,0,66,2198.0,595,587,5248,586,135,180,133,91,153,112,133,179,112,155,71,108,4,4,10857.0
Saturday,0,4,1,1,1,2.0,146,107,136,87,88,11,107,124,55,188,1264,882,1695,453,143,128,41,0,5664.0
Saturday,1,2,5,1,5,1.0,64,158,141,6,193,0,110,180,200,23,533,1743,941,2192,177,164,161,1,7002.0
Saturday,2,0,0,1,5,1.0,1,92,186,18,86,109,107,107,58,126,836,1596,1143,1934,138,143,41,1,6731.0
Saturday,2,3,0,3,0,0.0,111,42,32,113,43,9,39,83,92,158,1742,1316,899,2271,77,7,152,2,7196.0
Saturday,4,3,5,5,0,2.0,112,115,68,166,189,54,165,82,54,174,620,1203,318,1484,2,169,98,3,5095.0
Saturday,5,3,1,2,1,3.0,79,179,103,23,88,200,125,158,31,46,1818,649,2415,3005,197,141,129,1,9402.0
Sunday,1,4,5,5,5,3.0,23,2,63,93,102,114,104,130,39,86,1750,862,2204,451,185,109,181,3,6524.0
Sunday,0,4,5,3,1,4.0,108,95,61,12,4,181,117,80,99,188,934,1405,281,1212,9,149,90,4,5046.0
Sunday,4,3,1,0,2,5.0,173,200,192,52,18,155,96,35,172,184,863,1101,583,1372,146,89,120,4,5570.0
Sunday,1,4,3,2,3,5.0,55,27,114,101,173,143,126,54,45,1,2159,2654,1051,1619,68,114,62,0,8584.0
Sunday,5,1,2,2,2,5.0,15,16,24,189,188,97,111,143,24,161,1102,548,2572,1544,83,52,151,5,7042.0
Sunday,4,0,2,0,1,4.0,82,178,115,7,129,88,72,39,155,63,1351,2186,903,474,79,132,170,4,6238.0
