Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,3,2,0,4,276,603,420,404,268,432,586,253,175,433,150,408,339,667,1289,1019,3171,762,2,5,11671
Wednesday,2,0,1,3,706,545,655,855,903,183,363,925,974,637,962,820,726,1439,2888,2214,7133,227,3,0,23164
Thursday,3,4,0,3,115,301,284,132,104,275,271,188,686,706,156,128,446,796,1495,1080,3558,58,5,1,10795
Friday,0,5,1,3,321,342,471,594,177,659,406,462,95,431,687,368,351,522,1064,876,2606,660,1,4,11106
Monday,5,4,0,1,485,217,56,193,288,450,241,407,371,651,498,264,452,930,1718,1269,4186,47,0,1,12734
Tuesday,4,0,0,5,315,189,221,319,151,356,221,684,154,113,90,100,559,1033,2045,1520,5029,136,4,4,13252
Wednesday,2,2,2,4,104,804,101,278,381,753,531,369,492,654,763,20,443,826,1587,1202,3942,473,0,4,13737
Thursday,4,2,0,3,424,559,160,136,687,219,624,197,343,350,355,649,271,572,1112,849,2731,567,3,5,10822
Friday,5,5,1,3,687,628,143,546,329,551,14,758,569,1030,421,389,669,1393,2717,2053,6732,311,5,4,19963
Monday,2,5,2,5,685,1000,1078,712,1027,34,300,424,770,296,120,552,720,1504,2927,2156,7163,967,1,3,22453
Tuesday,1,5,1,0,708,236,639,739,522,147,717,472,17,158,788,344,651,1311,2497,1870,6082,440,2,4,18351
Wednesday,0,0,5,3,748,170,418,634,683,545,220,548,472,661,381,410,361,614,1247,977,3050,647,0,1,12795
Thursday,4,4,3,3,229,220,335,697,332,198,57,127,599,440,485,81,358,655,1198,939,2986,712,0,4,10666
Friday,4,2,2,2,587,53,405,802,732,957,980,657,84,920,30,312,676,1211,2408,1756,5891,686,3,5,19165
Monday,2,3,4,0,100,569,389,610,383,254,733,730,490,670,610,55,322,616,1154,909,2887,100,0,5,11595
Tuesday,3,3,5,4,541,823,142,824,680,288,672,530,849,30,615,751,506,944,1874,1429,4532,629,2,2,16678
Wednesday,4,4,3,0,341,317,596,517,622,737,360,554,454,656,301,151,326,646,1315,959,3183,726,1,4,12777
Thursday,2,4,0,2,320,868,497,547,392,638,542,356,692,853,204,859,541,932,1912,1453,4630,815,5,4,17068
Friday,0,1,3,1,922,346,956,1023,569,143,368,933,741,235,498,515,825,1547,3008,2334,7515,674,3,5,23165
Monday,4,0,3,4,199,356,553,781,243,227,514,713,604,126,713,257,405,751,1439,1074,3543,99,5,3,12616
Tuesday,1,3,0,3,359,481,541,886,927,794,700,465,1000,1101,1003,896,800,1571,3029,2216,7466,537,4,5,24788
Wednesday,1,2,0,5,15,130,674,267,628,115,656,487,403,460,284,36,316,632,1241,985,2989,624,1,3,10954
Thursday,4,4,5,1,38,252,551,1007,68,10,220,421,828,268,605,992,745,1494,2990,2296,7418,102,0,0,20319
Friday,5,3,4,5,668,120,829,184,5,766,610,287,948,813,757,869,578,1224,2274,1699,5738,533,1,5,18925
Monday,3,0,2,3,742,239,627,820,173,605,293,353,503,716,410,535,442,938,1753,1333,4481,498,0,0,15469
Tuesday,4,0,1,3,92,172,218,234,464,653,55,284,615,1046,908,225,758,1557,2965,2272,7329,1057,1,2,20915
Wednesday,5,2,3,1,686,966,857,13,212,791,759,880,666,883,708,773,620,1213,2410,1787,5859,51,1,5,20151
Thursday,5,1,1,0,714,376,578,54,351,83,759,592,157,197,419,310,425,696,1406,1025,3398,539,1,5,12092
Friday,0,0,3,5,287,122,531,628,630,249,211,231,610,702,763,697,464,927,1922,1473,4643,257,4,4,15363
Monday,1,4,4,5,77,747,239,439,722,299,814,842,771,290,136,305,568,1013,2039,1484,4989,752,3,5,16548
Saturday,0,4,4,0,1,118,41,200,376,386,128,34,395,106,4,346,166,345,137,63,156,1,333,3,3347
Saturday,4,1,2,2,5,311,99,352,46,67,75,318,200,285,211,204,319,283,326,392,190,251,383,0,4326
Saturday,2,0,2,3,1,101,293,306,319,129,324,97,243,111,17,22,104,42,168,187,84,62,174,2,2793
Saturday,0,0,1,1,3,93,269,229,302,349,160,172,2,173,353,30,351,316,74,356,206,134,334,2,3910
Saturday,3,5,2,3,5,247,392,263,84,371,199,116,61,251,183,128,270,372,63,113,168,56,299,5,3659
Saturday,2,2,2,3,2,82,43,57,204,347,187,151,43,295,131,58,118,216,159,351,197,339,14,2,3005
Sunday,4,4,0,4,4,97,1,251,88,239,228,72,71,7,302,299,251,148,134,244,372,6,78,4,2908
Sunday,5,5,3,1,4,66,20,317,187,33,391,308,240,236,102,311,85,26,388,297,52,396,145,3,3621
Sunday,5,3,2,5,2,316,362,163,176,332,376,313,180,48,178,301,378,302,199,345,268,16,25,0,4295
Sunday,1,4,3,3,5,289,331,82,116,137,173,143,160,366,163,237,86,226,126,201,234,297,139,1,3523
Sunday,5,3,5,1,5,99,388,211,398,117,38,42,219,45,46,133,333,338,279,248,47,156,389,5,3550
Sunday,2,3,0,3,4,386,297,308,157,40,311,278,189,131,356,28,171,157,53,150,75,109,180,4,3392
