Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,5,5,5,3,453,493,476,582,474,70,40,537,823,337,789,750,5219,558,529,560,519,698,4,0,13929
Wednesday,4,0,5,2,358,3,133,263,360,181,389,672,484,56,562,80,4342,444,480,467,426,509,0,5,10225
Thursday,0,0,1,5,244,293,259,342,198,193,407,217,51,597,112,536,2586,353,349,337,253,622,2,4,7961
Friday,2,4,2,5,612,453,143,218,349,749,285,635,303,567,244,328,4704,521,470,475,464,239,2,3,11777
Monday,5,3,1,4,329,881,958,79,510,366,717,853,1039,175,845,212,6674,700,686,689,662,465,0,1,16854
Tuesday,5,1,4,0,5,109,33,601,556,275,499,491,167,227,794,798,4057,423,412,457,400,362,4,1,10681
Wednesday,4,1,2,0,709,808,421,67,750,762,429,545,449,746,365,493,4173,419,510,468,412,646,1,2,13182
Thursday,1,0,3,4,168,365,794,360,124,654,553,876,517,973,566,619,6114,644,705,667,607,596,4,2,15916
Friday,5,3,5,0,713,407,691,144,777,308,44,404,421,512,261,310,3762,444,431,411,367,222,4,2,10648
Monday,0,5,4,5,620,271,657,533,76,698,756,607,406,726,92,6,3289,413,389,365,322,20,3,0,10263
Tuesday,1,0,4,4,671,701,431,324,983,246,1008,606,715,34,219,799,7452,747,779,826,738,325,1,1,17615
Wednesday,3,1,0,4,512,366,306,95,841,638,893,959,183,401,127,663,6494,673,707,713,647,317,5,5,15553
Thursday,1,5,2,2,691,666,674,475,16,76,307,579,448,482,109,756,3289,342,378,366,322,109,4,0,10099
Friday,0,0,1,3,672,435,586,336,402,92,40,573,802,339,277,250,4832,517,507,482,475,291,1,4,11917
Monday,5,1,1,1,681,692,328,629,849,579,437,20,832,551,235,214,4748,548,540,548,470,76,2,3,12990
Tuesday,0,2,1,2,106,540,78,133,297,385,502,284,197,408,336,424,3524,348,372,351,346,731,2,4,9373
Wednesday,5,5,0,5,1044,145,43,35,841,458,175,176,667,98,256,510,6892,753,692,698,689,271,1,1,14460
Thursday,1,3,3,1,36,816,422,167,929,734,253,175,409,434,921,376,6929,787,787,785,690,150,2,5,15815
Friday,0,3,0,3,925,376,209,566,129,982,397,650,943,101,51,1017,6870,766,762,774,681,320,1,2,16528
Monday,2,2,3,0,468,27,503,753,15,706,609,496,615,227,601,218,4813,485,552,546,471,704,5,5,12826
Tuesday,3,5,4,0,308,746,649,830,987,1006,360,654,776,1044,121,743,6895,767,784,702,687,140,2,0,18213
Wednesday,0,3,1,4,98,205,111,66,662,813,823,421,14,525,599,472,3969,444,416,442,393,486,3,3,10973
Thursday,0,1,2,0,490,394,133,98,315,743,291,911,455,1020,179,858,6313,672,722,691,628,33,3,3,14955
Friday,5,2,2,5,19,19,555,610,644,819,838,40,652,259,250,530,5223,606,622,581,522,40,5,0,12848
Monday,4,2,5,1,256,796,260,33,23,793,477,37,551,489,804,766,3784,418,370,385,370,732,2,4,11362
Tuesday,2,4,4,1,788,402,424,437,36,207,258,586,346,702,474,241,4065,497,447,465,397,57,4,3,10847
Wednesday,2,3,3,1,121,654,660,508,513,644,389,109,698,384,390,390,2859,335,348,308,285,75,1,2,9682
Thursday,1,5,5,2,309,5,1046,290,329,884,278,304,340,242,520,607,6749,706,766,718,668,213,5,5,14997
Friday,3,0,4,5,455,786,65,202,294,97,52,699,37,536,562,891,6026,623,632,623,595,767,5,3,13962
Monday,3,3,4,5,877,961,862,691,187,854,374,829,804,380,404,865,5925,610,615,689,591,830,0,2,17365
Saturday,2,3,1,5,3,5,42,182,156,67,97,130,122,175,152,112,517,2515,1551,1088,14,150,56,0,7145
Saturday,3,5,1,5,5,4,97,182,102,172,119,152,167,158,66,192,2037,456,1243,856,61,179,94,5,6361
Saturday,5,1,4,0,1,0,194,167,64,18,118,27,129,124,153,86,346,1512,675,1198,128,150,25,5,5130
Saturday,3,1,1,1,2,4,126,139,197,195,45,62,176,4,4,196,1815,1407,1000,2297,65,149,161,0,8050
Saturday,1,1,4,3,3,3,167,153,136,185,174,44,149,145,0,80,1155,1911,383,768,81,60,151,0,5757
Saturday,2,3,1,2,5,2,178,132,157,121,188,68,73,84,20,33,373,669,963,1200,128,12,128,0,4542
Sunday,2,2,4,1,4,3,94,119,1,34,183,145,112,40,49,67,929,1797,2259,1422,140,182,74,2,7665
Sunday,4,3,1,2,0,3,30,138,90,101,85,74,50,3,147,68,1267,446,2114,1755,115,174,126,3,6799
Sunday,4,4,3,2,1,3,166,3,33,80,152,155,64,75,65,182,470,903,1732,2201,19,98,36,4,6455
Sunday,2,3,4,1,0,3,122,165,150,23,180,108,112,145,25,113,911,643,1465,1197,6,59,118,3,5558
Sunday,4,0,4,4,3,5,117,200,87,55,166,28,116,84,58,11,3002,660,2379,1792,64,85,190,0,9114
Sunday,2,0,1,2,0,5,40,46,110,7,30,90,186,199,63,103,992,1564,367,1297,151,95,121,0,5471
