Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,0,5,3,0,0,0,0,250,1864,676,360,253,221,1166,2063,344,489,1386,558,1733,684,0,3,12060
Wednesday,1,3,5,5,0,0,0,126,275,1679,295,524,486,302,1577,493,299,695,1343,258,0,0,5,4,8375
Thursday,3,5,2,2,0,0,0,0,0,902,1106,50,501,1779,1228,139,408,37,322,11,806,2670,5,3,9979
Friday,3,1,3,0,0,26,0,7,55,21,154,425,270,373,0,0,0,1774,509,519,77,280,3,0,4500
Monday,2,2,0,5,6,12,0,101,175,1181,1295,2043,1513,3616,580,0,15,380,96,146,385,463,3,0,12019
Tuesday,4,0,3,0,0,0,0,0,0,0,0,84,260,402,252,191,13,2613,1616,754,2955,487,0,2,9636
Wednesday,1,4,5,2,0,0,0,0,0,1688,380,328,1306,268,137,495,277,304,4074,2101,28,187,1,0,11586
Thursday,0,2,2,1,0,0,7,316,1656,367,203,194,1887,2697,409,299,297,732,1280,397,2487,826,3,3,14065
Friday,4,2,5,1,0,0,0,29,264,1993,459,65,185,64,1270,797,261,13,1308,1558,499,395,4,3,9179
Monday,0,3,0,3,0,0,0,38,245,1672,255,0,384,1140,12,213,26,96,213,100,3541,970,1,5,8917
Tuesday,2,4,5,0,0,0,0,0,0,192,29,958,38,118,0,180,22,1041,514,629,329,5934,2,5,10002
Wednesday,5,3,5,0,0,0,12,0,127,285,49,703,1597,1453,202,158,2008,1472,2569,29,142,2432,2,5,13258
Thursday,4,3,5,2,8,0,7,0,8,76,492,149,548,394,26,27,885,411,911,4871,342,244,4,5,9422
Friday,0,1,4,1,25,4,0,44,426,2041,258,1468,707,299,94,359,263,188,116,2815,895,4895,5,5,14913
Monday,1,3,4,3,0,7,0,28,173,1826,666,266,415,1571,1998,323,697,143,2513,148,1649,450,2,2,12888
Tuesday,4,0,0,3,0,0,0,0,0,1916,502,797,701,319,1932,59,98,261,2714,5786,2420,266,0,0,17778
Wednesday,1,1,1,0,0,0,0,14,128,1192,987,288,317,1144,1512,115,554,235,1829,13,2122,986,1,0,11440
Thursday,1,5,3,0,0,0,0,27,201,1820,44,104,214,41,1711,1076,285,380,118,267,386,1366,0,0,8049
Friday,5,0,4,1,0,0,0,0,60,148,239,127,92,141,520,993,3388,2176,2319,92,117,840,0,2,11264
Monday,2,0,1,2,0,0,0,41,94,198,146,103,130,85,540,294,823,1053,2007,177,93,363,5,0,6157
Tuesday,4,1,2,3,0,0,0,28,245,1690,369,384,2116,1064,355,418,420,340,227,235,3903,1427,5,5,13241
Wednesday,3,3,0,3,0,0,16,23,158,1391,955,297,396,309,384,1719,870,690,3119,140,6,1333,5,1,11821
Thursday,4,4,3,3,0,0,0,0,68,1470,598,194,366,318,2284,138,144,341,2041,205,1316,1106,4,2,10609
Friday,2,4,5,4,44,0,8,23,107,1615,360,28,318,1231,375,187,989,2217,715,348,283,3897,0,0,12760
Monday,1,2,1,1,19,0,0,23,146,1683,504,234,261,175,535,900,335,279,1532,2500,255,514,4,3,9907
Tuesday,0,5,5,5,0,0,0,0,132,115,1291,2352,129,77,125,318,259,173,253,652,102,2073,5,5,8076
Wednesday,3,2,0,0,6,0,7,0,0,0,0,0,511,227,660,341,100,240,4472,1069,793,663,1,5,9100
Thursday,5,1,5,1,0,14,408,214,109,160,322,477,507,7,0,22,2692,1260,624,1062,1325,2684,1,0,11900
Friday,4,4,5,5,0,0,0,47,227,1461,258,988,74,234,159,1038,312,645,2494,1418,2480,251,4,0,12108
Monday,2,0,2,4,0,0,0,47,312,1914,644,259,116,811,1560,348,289,245,3449,293,1209,31,3,3,11541
Saturday,3,5,3,0,3,1845,957,2274,76,72,92,161,80,47,78,29,69,36,64,169,28,13,69,1,6174
Saturday,3,5,5,1,0,415,1423,1771,81,23,160,103,18,24,174,195,64,147,184,52,104,135,127,0,5214
Saturday,2,4,3,1,5,2078,1081,545,42,170,116,39,170,173,111,129,61,194,146,3,34,92,51,0,5250
Saturday,4,5,2,2,2,2985,2403,1229,53,127,183,25,54,152,86,17,51,152,13,106,10,58,58,1,7778
Saturday,5,3,4,4,0,979,1293,333,42,102,149,62,160,145,27,156,71,120,103,93,112,136,130,2,4231
Saturday,3,2,4,2,1,1376,569,352,162,194,18,154,105,75,182,24,186,101,135,159,76,120,141,0,4141
Sunday,5,4,5,0,5,661,895,1448,42,59,13,7,52,59,153,145,25,89,142,70,9,21,119,5,4033
Sunday,5,1,0,2,2,1719,897,455,7,132,72,153,97,87,116,139,173,104,65,183,8,95,47,4,4563
Sunday,0,1,3,4,1,460,901,1275,123,127,143,42,153,132,8,153,85,117,70,78,6,70,140,2,4094
Sunday,3,1,5,3,1,1764,584,3006,157,166,33,14,24,114,18,62,57,100,134,52,83,71,45,4,6501
Sunday,3,3,0,2,5,1200,2401,1810,65,94,61,111,100,14,33,143,12,18,157,70,145,140,12,3,6602
Sunday,3,2,0,3,5,1352,1805,2167,161,50,8,47,130,163,106,20,183,83,139,168,135,22,124,2,6878
