Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,4,3,0,1,195,565.0,612,595,4295,5178,94,170,17,112,20,28,108,194,109,93,109,124,4,1,12631.0
Wednesday,3,2,4,2,166,431.0,472,484,3530,3841,164,160,142,56,132,1,125,152,50,33,77,69,5,1,10102.0
Thursday,5,0,1,1,29,437.0,359,372,2941,3434,28,54,183,85,134,4,186,138,118,145,77,184,2,5,8922.0
Friday,0,2,0,0,153,586.0,643,650,4853,5709,21,4,23,111,18,73,190,32,127,168,44,111,0,4,13522.0
Monday,3,0,3,1,127,424.0,414,426,2904,3598,66,59,105,135,84,91,129,66,71,33,111,131,2,0,8983.0
Tuesday,5,5,0,5,22,760.0,792,780,6730,7397,34,198,159,10,133,59,45,45,80,63,84,13,0,0,17419.0
Wednesday,0,2,2,0,81,370.0,330,407,2699,3250,86,49,180,159,31,192,52,51,59,9,13,66,5,1,8094.0
Thursday,3,1,4,3,71,678.0,682,703,6065,6643,176,192,61,143,131,75,106,19,95,166,172,129,5,4,16327.0
Friday,4,1,0,1,46,304.0,321,354,2307,2798,155,67,182,20,75,189,64,191,149,54,127,176,4,0,7589.0
Monday,2,5,3,3,179,386.0,330,323,2739,2999,64,3,84,123,36,183,29,78,154,181,70,70,3,4,8051.0
Tuesday,3,4,4,3,16,492.0,430,457,3450,4077,198,73,171,36,22,85,77,14,26,58,8,2,5,5,9716.0
Wednesday,3,1,5,2,103,624.0,635,635,5499,6093,10,29,40,80,25,160,75,197,180,21,104,77,1,2,14601.0
Thursday,1,0,5,1,98,424.0,424,350,2841,3317,29,145,62,159,33,108,58,123,182,131,172,61,1,2,8727.0
Friday,2,3,4,1,193,439.0,409,450,3323,3947,156,188,36,123,10,137,41,146,149,124,22,181,0,5,10089.0
Monday,5,0,5,0,79,812.0,747,762,6524,7164,31,100,186,129,200,21,152,112,132,147,198,69,0,5,17580.0
Tuesday,0,2,5,2,146,568.0,640,630,4783,5516,30,97,115,135,121,24,156,167,121,103,75,66,2,5,13509.0
Wednesday,5,5,5,0,179,610.0,582,588,4433,5285,23,56,163,33,62,155,49,157,10,56,6,44,2,1,12509.0
Thursday,0,5,2,3,172,417.0,375,408,3050,3494,168,195,57,169,31,179,42,179,196,85,120,166,2,5,9520.0
Friday,0,0,1,0,76,668.0,677,677,5909,6556,58,101,192,36,29,153,28,192,8,18,24,176,0,0,15579.0
Monday,1,5,2,0,193,643.0,628,632,5082,5697,49,161,174,145,14,152,124,185,21,90,72,109,0,2,14181.0
Tuesday,5,0,1,2,7,468.0,520,522,3980,4421,100,62,200,45,6,89,102,157,142,157,39,163,0,3,11191.0
Wednesday,5,4,5,5,72,532.0,526,541,4074,4625,77,171,174,150,186,74,68,134,69,200,88,77,2,1,11860.0
Thursday,4,5,2,5,6,621.0,605,636,4707,5833,1,59,46,23,124,1,115,110,55,76,3,20,2,0,13059.0
Friday,2,5,1,5,20,472.0,498,466,3497,4058,60,199,110,60,146,118,34,72,75,165,19,144,1,1,10228.0
Monday,2,2,3,5,108,326.0,325,279,2175,2620,160,25,54,29,182,199,172,138,172,108,139,49,2,3,7277.0
Tuesday,1,1,2,5,10,774.0,761,797,6309,7156,76,144,94,103,188,71,0,55,100,141,30,185,4,2,17009.0
Wednesday,2,0,2,3,188,375.0,405,402,2882,3309,94,32,62,186,101,64,18,192,115,106,156,48,0,3,8745.0
Thursday,4,4,2,4,8,338.0,354,361,2826,3206,101,81,198,93,59,192,117,143,138,159,21,77,2,3,8491.0
Friday,5,4,2,1,70,643.0,631,644,5176,5895,109,6,179,86,109,48,51,198,48,171,164,0,2,1,14243.0
Monday,1,1,0,2,41,752.0,778,792,5762,7026,7,68,21,42,13,192,114,195,4,41,50,18,3,2,15925.0
Saturday,1,2,2,0,5,5.0,3,138,1,184,105,1130,758,384,1493,1885,170,119,11,81,124,101,170,89,6961.0
Saturday,3,0,2,0,5,1.0,4,92,144,57,93,376,1208,650,1474,897,195,20,12,147,72,158,71,9,5690.0
Saturday,0,0,4,0,5,1.0,5,73,86,24,167,1007,2515,548,2000,1570,77,122,200,69,13,130,113,180,8909.0
Saturday,4,1,2,1,4,4.0,5,158,65,196,64,1603,600,1137,2116,2619,54,19,62,76,124,127,139,107,9287.0
Saturday,2,5,3,1,4,3.0,4,85,8,110,31,1148,848,270,538,1364,169,125,133,73,90,65,25,79,5183.0
Saturday,2,5,4,1,1,3.0,1,183,81,5,30,2899,2331,1832,632,1248,94,95,101,77,101,82,59,39,9906.0
Sunday,4,2,3,3,1,0.0,4,50,57,16,91,1210,320,853,1458,622,25,177,181,62,106,35,181,85,5546.0
Sunday,1,1,0,3,1,2.0,2,113,159,53,108,391,1589,963,1282,668,151,101,45,54,145,152,109,157,6250.0
Sunday,0,1,3,3,3,0.0,1,163,77,82,62,557,1530,2532,1047,2008,186,48,147,141,47,91,86,33,8848.0
Sunday,5,1,4,1,3,2.0,4,192,38,143,120,1894,1573,815,439,1173,172,54,109,38,82,72,127,187,7248.0
Sunday,1,3,5,3,5,1.0,3,44,170,98,162,1903,2376,475,1003,1421,19,127,45,173,20,70,75,100,8302.0
Sunday,1,1,4,4,5,0.0,5,121,84,138,71,619,2269,1732,2771,1188,14,53,126,187,18,104,159,109,9783.0
