Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,5,2,4,60,80.0,161,161,148,511,95,144,17,181,126,120,146,184,36,102,132,156,0,0,2572.0
Wednesday,4,5,4,0,134,103.0,198,106,124,2217,57,116,163,189,166,24,156,105,164,41,134,81,3,1,4295.0
Thursday,1,3,1,1,36,69.0,194,36,174,3478,95,141,19,125,178,166,162,17,120,31,143,169,0,3,5362.0
Friday,5,4,4,2,172,95.0,114,87,6,2774,110,49,129,106,67,95,141,28,41,198,168,91,5,2,4493.0
Monday,4,1,2,3,134,124.0,194,188,14,5239,88,2,68,27,162,100,132,17,33,140,187,181,1,3,7044.0
Tuesday,2,2,5,3,166,92.0,52,142,78,4662,94,140,64,93,43,163,117,123,74,78,2,102,2,5,6304.0
Wednesday,1,5,4,1,136,144.0,174,84,199,5125,50,149,102,188,62,53,172,12,60,142,147,195,4,5,7214.0
Thursday,2,1,5,3,107,20.0,83,111,106,3586,28,83,95,5,44,159,65,95,54,70,187,166,2,5,5082.0
Friday,0,1,5,4,155,9.0,113,68,6,1298,125,145,13,177,180,200,114,59,23,106,27,31,3,1,2863.0
Monday,0,1,0,5,195,191.0,87,86,12,5069,141,61,135,190,100,192,11,112,181,163,174,180,2,1,7289.0
Tuesday,3,4,0,5,195,154.0,58,38,103,3531,170,174,3,57,180,15,167,164,30,62,131,194,4,4,5446.0
Wednesday,5,0,1,1,46,1.0,30,111,36,3704,123,139,200,73,143,158,93,64,23,158,143,100,1,1,5354.0
Thursday,0,0,5,4,141,124.0,167,179,17,5776,166,142,74,157,79,97,164,193,158,111,97,99,3,3,7956.0
Friday,2,1,2,5,95,33.0,147,192,66,4837,80,32,22,155,116,21,166,117,16,184,186,167,1,0,6643.0
Monday,1,1,2,5,31,157.0,134,23,19,3581,89,88,126,116,113,160,36,53,115,150,145,99,3,5,5252.0
Tuesday,5,0,4,0,29,133.0,173,89,34,4135,44,126,119,174,86,132,12,118,168,173,96,80,1,0,5931.0
Wednesday,3,3,3,2,98,94.0,29,49,12,2617,29,19,124,195,35,190,21,20,123,17,77,53,3,2,3818.0
Thursday,5,0,0,3,12,114.0,83,107,179,3948,19,179,46,157,101,119,104,18,82,145,103,153,4,0,5681.0
Friday,3,0,3,4,63,163.0,30,166,76,2069,193,17,119,57,190,137,27,143,32,73,145,67,0,1,3778.0
Monday,1,1,1,2,133,68.0,160,82,79,631,109,196,17,175,136,176,40,196,130,186,45,66,2,3,2635.0
Tuesday,1,2,0,3,14,192.0,139,198,54,2224,63,32,128,158,78,90,163,87,48,94,156,97,3,1,4025.0
Wednesday,0,5,5,5,188,8.0,28,24,34,2922,140,102,55,98,157,103,85,20,31,76,78,77,4,2,4247.0
Thursday,3,5,3,5,146,125.0,10,182,184,2553,85,87,5,123,73,116,140,37,28,37,100,124,2,1,4174.0
Friday,5,5,3,4,26,32.0,79,49,154,2177,16,140,6,51,134,74,152,51,49,35,73,73,3,2,3393.0
Monday,3,2,1,5,188,102.0,43,76,190,1619,54,198,164,74,186,57,85,194,194,2,15,133,5,1,3591.0
Tuesday,1,1,3,2,56,139.0,96,51,182,2577,105,31,195,1,134,53,195,58,96,147,114,192,2,1,4432.0
Wednesday,4,4,2,0,173,168.0,179,116,122,3942,52,42,41,11,87,89,134,104,154,193,74,148,1,3,5843.0
Thursday,4,0,2,0,160,166.0,21,123,156,1317,134,10,81,50,119,54,160,46,29,121,49,89,4,5,2900.0
Friday,2,0,0,2,4,44.0,141,58,167,4658,167,195,156,92,24,60,60,187,2,88,76,176,5,3,6367.0
Monday,3,1,5,0,80,196.0,35,18,139,1895,145,124,163,105,178,82,135,80,83,9,193,32,1,3,3705.0
Saturday,5,4,4,4,0,3.0,2,197,129,25,98,1097,1329,796,630,304,109,29,126,94,34,164,122,50,5355.0
Saturday,3,4,2,3,0,0.0,2,133,6,110,193,2140,568,2678,1665,1067,179,195,102,180,66,197,152,164,9809.0
Saturday,1,4,3,2,0,1.0,4,17,135,159,123,1545,431,814,1215,1973,47,199,73,88,76,163,139,88,7300.0
Saturday,2,5,0,4,0,5.0,0,1,13,139,75,1288,328,659,1601,961,176,47,85,182,52,24,200,73,5920.0
Saturday,1,1,1,3,3,0.0,5,27,9,25,200,981,2296,1919,1444,540,134,140,79,22,95,142,3,186,8256.0
Saturday,4,1,4,5,3,1.0,3,108,186,182,168,542,1014,1500,2040,2478,77,147,80,8,139,32,152,145,9019.0
Sunday,2,0,5,4,0,3.0,0,110,130,40,79,440,865,2127,1651,1309,151,175,136,58,194,31,59,8,7577.0
Sunday,4,3,4,3,1,3.0,3,113,191,176,58,1225,2845,1706,2299,664,82,166,115,131,147,7,181,113,10240.0
Sunday,0,2,3,1,3,1.0,4,33,198,171,58,535,269,1310,788,1125,185,52,39,43,79,29,163,189,5280.0
Sunday,1,3,4,5,0,5.0,3,121,8,172,66,590,2357,2947,1826,1252,176,188,188,169,33,12,185,20,10331.0
Sunday,2,0,0,5,2,1.0,1,142,130,196,119,1120,1528,1829,805,443,90,34,26,125,155,167,157,68,7145.0
Sunday,5,0,5,2,3,5.0,1,153,115,55,128,2130,1258,1735,415,854,46,68,145,115,60,45,174,75,7592.0
