Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,2,1,0,70,378.0,1127,3578,601,367,38,7,79,73,62,30,78,180,26,176,124,192,4,2,7196.0
Wednesday,1,5,2,0,133,701.0,2074,6645,1041,692,42,86,183,114,200,83,124,11,29,194,68,35,4,2,12469.0
Thursday,2,1,3,4,102,644.0,1848,6016,1054,658,193,32,17,196,25,50,59,159,88,70,134,12,0,5,11372.0
Friday,0,5,4,5,75,415.0,1068,3405,354,422,71,180,96,36,63,34,12,121,114,39,39,46,1,4,6609.0
Monday,1,3,2,5,170,330.0,929,2937,440,294,173,52,173,120,87,101,106,174,73,63,26,87,2,3,6351.0
Tuesday,2,4,2,4,111,339.0,1013,3274,366,424,74,174,137,30,196,50,32,193,191,184,124,40,4,1,6969.0
Wednesday,1,5,2,1,145,575.0,1748,5749,1086,602,158,3,58,79,71,15,30,6,84,143,48,185,5,1,10800.0
Thursday,4,5,4,2,131,777.0,2224,7369,814,756,158,146,184,119,188,92,19,174,139,67,111,8,1,2,13494.0
Friday,5,4,5,0,174,683.0,1914,6167,785,672,87,190,160,137,32,117,20,130,28,85,173,97,1,2,11668.0
Monday,3,5,2,3,200,665.0,1856,6007,1051,654,99,29,187,149,193,69,80,119,80,38,58,1,0,0,11548.0
Tuesday,4,5,1,1,42,638.0,1671,5391,1072,617,82,167,125,184,1,5,20,143,1,80,55,1,1,2,10309.0
Wednesday,2,5,5,4,49,614.0,1621,5211,918,588,172,147,120,74,71,71,69,34,85,15,196,25,0,1,10097.0
Thursday,4,5,3,5,6,555.0,1696,5531,1040,608,53,23,154,191,122,191,87,180,72,4,104,166,2,4,10806.0
Friday,5,5,3,1,49,379.0,1101,3627,438,413,134,7,128,190,161,6,134,48,78,71,172,45,5,2,7202.0
Monday,5,0,2,3,17,734.0,2150,7140,732,787,107,83,179,85,197,27,142,134,77,142,78,17,2,4,12844.0
Tuesday,3,2,3,1,84,440.0,1173,3894,571,469,142,64,9,4,18,137,94,54,13,32,157,66,2,2,7434.0
Wednesday,1,4,0,2,176,325.0,911,2875,311,355,64,76,90,99,84,131,29,159,26,111,50,128,3,5,6015.0
Thursday,0,0,0,4,118,412.0,1238,3809,611,474,141,44,103,131,79,66,127,45,52,189,137,124,5,2,7911.0
Friday,0,3,1,0,194,383.0,1011,3200,465,339,160,186,58,137,191,148,185,89,198,8,102,99,2,5,7164.0
Monday,3,5,4,5,153,565.0,1659,5479,558,551,81,101,160,93,177,169,56,128,80,151,123,157,4,1,10463.0
Tuesday,2,2,0,1,76,782.0,2213,7346,822,794,27,177,69,160,67,146,125,22,116,73,50,188,0,1,13259.0
Wednesday,5,0,1,1,67,364.0,1057,3441,455,361,115,61,160,139,33,88,161,136,27,85,131,99,2,4,6993.0
Thursday,0,5,4,0,65,565.0,1495,4951,675,560,129,19,117,120,80,16,56,39,164,7,131,34,5,4,9241.0
Friday,5,3,4,2,91,718.0,2169,7159,1217,772,83,23,22,38,67,131,53,105,105,40,147,132,5,0,13091.0
Monday,4,1,3,3,105,778.0,2185,7161,1366,813,52,35,186,140,52,155,140,176,147,159,114,50,3,3,13831.0
Tuesday,2,1,1,4,139,486.0,1244,3959,803,480,90,165,118,108,24,119,178,28,146,118,118,66,4,1,8402.0
Wednesday,2,3,4,3,111,422.0,1006,3272,561,354,63,128,141,121,132,37,91,150,75,183,80,34,5,3,6981.0
Thursday,4,2,4,1,198,356.0,957,3005,516,369,71,110,45,199,91,197,70,122,8,29,18,140,3,0,6515.0
Friday,4,2,4,0,87,390.0,1017,3238,580,334,37,122,15,129,35,152,194,114,133,112,166,22,0,0,6887.0
Monday,0,0,1,2,62,354.0,951,2948,311,381,108,111,199,153,76,122,1,121,144,144,127,166,5,1,6488.0
Saturday,3,1,1,3,2,5.0,13,166,103,191,158,161,99,148,141,183,609,1214,1464,297,125,122,134,4,5347.0
Saturday,4,4,2,4,2,1.0,108,90,160,28,182,155,53,39,40,126,602,1665,1094,2176,137,154,9,4,6839.0
Saturday,0,5,1,0,3,1.0,69,83,117,5,197,88,39,83,54,171,868,371,1161,1465,151,133,94,0,5159.0
Saturday,4,4,4,5,0,3.0,86,99,125,20,101,159,193,64,135,177,1368,680,375,1058,31,151,183,1,5026.0
Saturday,2,3,0,5,4,0.0,114,17,195,115,38,82,138,145,9,80,426,1250,805,1669,58,23,12,0,5190.0
Saturday,2,2,3,3,0,1.0,97,36,160,15,72,145,23,122,140,72,2441,1259,628,1840,12,44,198,1,7316.0
Sunday,1,0,2,3,3,1.0,156,21,157,12,67,185,173,84,179,3,1850,1202,3061,2415,88,195,7,3,9868.0
Sunday,1,4,3,2,5,1.0,92,149,179,15,114,43,101,177,109,12,1338,580,286,823,135,23,57,2,4251.0
Sunday,1,2,2,0,3,0.0,190,187,139,106,88,122,86,142,108,161,1684,835,1338,488,167,172,109,4,6134.0
Sunday,1,5,4,3,5,4.0,106,23,64,68,83,186,170,91,10,147,491,960,2442,1983,177,145,75,1,7244.0
Sunday,3,5,5,3,4,5.0,69,13,65,44,18,140,16,130,62,94,1815,525,1362,2301,143,132,141,4,7099.0
Sunday,3,1,5,4,3,2.0,129,143,66,13,167,165,123,195,41,13,888,438,1825,1322,117,68,138,0,5869.0
