Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,5,2,3,2,654,792,805,227,96,829,1021,21,842,188,948,678,417,248,954,275,281,627,5,4,9924
Wednesday,5,0,4,4,39,525,798,776,864,28,712,234,440,853,356,235,82,662,88,634,651,161,3,3,8157
Thursday,0,4,0,3,878,203,217,824,127,288,215,880,824,757,672,30,104,639,237,861,728,447,5,0,8943
Friday,2,2,4,0,414,123,526,311,61,568,17,207,67,119,523,625,38,609,167,323,465,345,0,1,5517
Monday,0,4,4,2,83,211,316,323,621,433,431,295,474,636,680,424,168,25,361,517,402,394,3,0,6807
Tuesday,4,3,2,5,310,848,363,844,713,379,311,531,821,846,291,249,132,134,102,37,451,228,1,5,7610
Wednesday,3,5,2,1,556,971,1025,948,694,249,736,593,690,163,445,1020,615,197,541,1111,787,370,0,5,11727
Thursday,1,3,2,1,563,79,689,375,551,425,633,619,131,726,630,175,758,369,473,518,820,219,2,4,8766
Friday,1,4,0,1,230,537,184,140,646,236,701,727,267,937,937,499,967,968,824,589,257,615,0,3,10270
Monday,1,1,5,2,134,829,765,380,112,554,31,709,35,774,745,363,938,75,627,259,574,931,1,5,8850
Tuesday,0,3,0,3,27,65,851,741,144,368,659,646,98,143,804,862,385,623,725,938,211,8,5,2,8311
Wednesday,0,5,4,1,349,386,453,348,712,183,279,11,567,514,658,392,141,587,748,184,480,699,2,0,7703
Thursday,2,3,0,0,317,57,277,693,75,194,611,633,375,907,200,545,560,378,363,264,218,924,1,3,7600
Friday,2,0,1,2,279,657,394,547,680,624,550,116,655,354,909,872,160,398,742,985,43,331,0,1,9302
Monday,2,4,0,1,230,10,162,678,142,739,306,590,452,244,692,670,449,565,405,265,283,130,1,5,7025
Tuesday,3,4,5,3,836,100,15,380,433,496,122,665,675,413,159,424,717,586,784,46,707,620,0,1,8194
Wednesday,2,0,5,0,306,530,822,99,677,7,688,614,133,522,488,685,549,172,556,650,230,565,3,2,8305
Thursday,3,1,1,4,836,745,92,588,35,457,431,218,431,829,307,387,820,406,376,2,597,383,2,1,7952
Friday,1,0,5,4,116,161,257,443,129,686,813,389,564,140,532,816,556,370,284,839,381,121,2,5,7614
Monday,4,0,4,1,436,542,197,609,515,302,209,144,344,311,160,143,433,698,390,409,466,696,2,4,7019
Tuesday,1,0,5,3,97,147,866,85,953,42,119,140,938,729,768,595,739,789,64,341,525,424,5,0,8375
Wednesday,4,0,0,3,166,438,288,700,18,266,662,89,381,40,449,345,237,413,659,203,247,212,0,4,5824
Thursday,5,4,5,4,281,657,747,225,127,183,667,678,276,113,328,173,667,38,98,382,547,279,0,0,6484
Friday,0,3,2,3,500,22,382,706,634,652,443,781,787,209,386,632,580,425,394,66,787,523,5,4,8926
Monday,3,2,3,5,466,241,843,515,888,790,63,22,625,232,310,633,834,776,807,1062,942,122,3,5,10192
Tuesday,4,4,1,4,641,727,357,665,666,566,554,84,458,220,673,492,369,141,321,521,327,436,2,1,8234
Wednesday,1,2,1,0,836,696,317,856,289,177,924,536,630,174,293,743,973,398,24,762,746,957,0,0,10335
Thursday,2,4,2,2,884,64,664,267,997,268,820,512,438,1010,318,886,727,793,617,303,88,966,2,4,10638
Friday,1,4,5,0,68,222,973,285,188,711,773,593,575,742,139,0,86,53,246,307,878,292,4,5,7150
Monday,0,2,2,2,452,437,203,526,96,384,984,117,705,506,224,286,90,464,846,636,572,260,3,4,7801
Saturday,3,0,2,5,3,150,382,299,108,60,182,138,270,276,241,391,250,322,232,146,92,269,390,1,4212
Saturday,4,4,3,2,1,75,222,229,300,205,308,214,173,271,204,123,271,370,263,128,189,45,368,2,3974
Saturday,5,0,5,0,5,175,146,12,37,220,139,394,332,262,13,236,223,57,269,313,20,98,399,4,3364
Saturday,2,2,2,3,3,174,110,34,206,363,240,152,344,242,268,33,108,245,133,335,119,368,160,0,3646
Saturday,1,5,4,0,5,105,110,53,346,26,55,266,324,249,364,225,34,263,275,301,153,174,90,1,3429
Saturday,1,1,4,2,3,269,304,345,63,336,196,58,53,270,314,40,104,161,346,288,278,363,179,5,3983
Sunday,4,1,3,2,3,280,89,315,150,32,270,82,190,220,72,30,392,372,85,157,94,300,154,2,3299
Sunday,4,4,0,4,4,363,335,374,115,140,18,286,200,224,361,1,207,345,195,139,200,149,117,3,3788
Sunday,0,0,5,4,2,88,78,53,185,248,153,262,47,233,108,349,321,330,26,173,43,30,359,3,3100
Sunday,1,5,4,2,1,208,28,112,3,235,262,274,120,286,204,232,16,57,21,60,159,31,218,5,2544
Sunday,3,1,0,0,4,365,222,104,390,23,311,133,242,205,105,188,207,137,124,175,241,142,12,4,3338
Sunday,0,3,2,2,0,125,150,239,115,278,39,88,340,107,316,255,233,274,65,203,392,281,36,5,3548
