Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,3,4,5,168,43,113,189,78,171,156,354,1909,722,680,1250,11,123,180,53,151,148,5,5,6523
Wednesday,0,5,4,4,39,66,180,92,19,63,110,164,2115,734,918,1333,179,80,69,34,139,173,5,3,6528
Thursday,0,2,2,2,31,100,16,162,74,181,69,67,1011,369,402,498,147,123,111,173,27,13,0,2,3582
Friday,4,2,4,3,193,65,193,79,79,67,174,196,2251,810,1489,1031,42,197,173,138,23,39,0,0,7252
Monday,1,3,0,5,157,121,46,108,4,161,170,319,1799,629,392,729,142,1,88,130,56,170,5,1,5237
Tuesday,3,2,4,2,79,0,130,11,35,53,88,10,828,304,420,332,24,147,159,197,24,178,4,2,3036
Wednesday,1,0,4,0,55,153,29,160,126,185,24,104,1372,498,905,497,117,20,193,22,119,13,4,5,4606
Thursday,1,2,1,3,3,88,55,112,31,8,155,673,1577,547,135,641,189,17,108,102,162,108,2,4,4724
Friday,0,2,4,1,76,180,56,123,140,178,35,414,793,258,452,180,61,187,27,148,87,79,2,3,3486
Monday,5,2,0,4,22,33,37,8,116,23,7,985,1499,529,924,75,136,11,24,104,93,188,1,3,4829
Tuesday,5,5,1,0,39,17,27,163,142,104,148,858,1757,647,417,679,189,20,187,19,173,127,0,0,5724
Wednesday,2,0,1,5,112,7,140,97,167,154,99,1147,1659,564,499,102,196,48,156,49,107,81,0,1,5393
Thursday,3,0,3,1,118,84,135,108,20,3,78,257,1398,528,924,404,30,78,33,104,52,154,4,1,4520
Friday,0,5,3,2,147,184,3,28,128,95,86,621,1659,562,725,449,191,104,155,35,131,133,2,0,5448
Monday,5,4,1,1,50,48,52,180,116,63,37,472,1187,392,817,685,60,169,172,5,60,75,3,2,4656
Tuesday,2,2,1,5,72,122,176,104,42,71,3,491,999,302,186,114,109,16,106,4,200,187,1,2,3317
Wednesday,0,4,1,0,169,123,99,65,191,1,199,157,1229,411,46,463,111,20,11,23,150,92,0,2,3567
Thursday,3,1,0,4,125,85,114,5,122,191,185,183,1736,592,1024,872,90,172,27,7,156,127,4,1,5826
Friday,2,1,0,1,180,160,85,134,145,187,7,293,1481,573,360,310,122,136,191,115,197,34,2,5,4721
Monday,0,0,2,5,92,193,155,11,195,169,109,777,1800,603,590,829,180,2,170,96,56,115,2,2,6153
Tuesday,0,0,5,1,110,5,147,164,55,197,92,596,1277,402,870,41,131,40,125,185,120,171,2,4,4740
Wednesday,0,4,1,4,77,150,56,192,176,124,45,451,1793,591,429,421,27,177,106,167,4,84,3,3,5085
Thursday,1,5,5,5,191,172,154,67,190,114,3,633,1160,421,524,815,195,160,109,117,4,111,4,1,5161
Friday,0,3,0,0,174,121,146,11,112,40,197,338,1997,744,1318,268,123,170,108,167,93,165,3,4,6302
Monday,2,5,5,0,21,126,136,43,120,4,6,349,1681,548,828,1090,200,112,37,13,128,70,5,1,5530
Tuesday,2,1,4,1,71,166,126,194,40,184,168,171,2257,761,1142,197,10,101,123,107,133,128,1,0,6088
Wednesday,0,0,0,3,104,58,63,51,142,186,100,47,1539,511,416,828,58,13,109,66,179,23,5,0,4501
Thursday,1,3,4,0,19,24,11,176,61,23,199,674,1161,397,6,689,167,61,5,170,77,39,5,5,3977
Friday,4,4,4,2,47,78,113,182,75,51,92,357,1798,625,1014,648,42,174,169,193,78,180,1,3,5934
Monday,4,4,1,1,128,4,62,23,151,20,60,1233,1762,653,367,628,8,170,151,9,176,155,0,5,5775
Saturday,3,1,3,4,1,75,69,201,37,342,224,242,110,16,341,289,29,134,122,392,148,4,364,2,3153
Saturday,3,3,0,0,1,62,310,170,395,101,327,1,305,264,117,239,266,347,9,18,30,157,21,2,3148
Saturday,2,3,4,3,4,217,171,85,152,64,138,285,272,109,214,84,121,389,347,190,83,268,233,1,3439
Saturday,0,3,2,3,5,347,286,354,302,279,354,211,363,261,260,268,1,299,350,54,319,107,15,5,4448
Saturday,0,5,5,0,2,85,190,166,342,357,148,81,270,314,138,145,308,210,150,248,19,3,26,2,3214
Saturday,0,0,0,1,4,250,119,203,300,386,301,169,385,54,134,95,113,151,110,6,156,62,148,4,3151
Sunday,4,0,1,5,4,4,6,42,248,292,228,68,365,275,234,332,97,235,184,210,393,129,198,1,3555
Sunday,4,3,0,3,4,174,286,219,15,360,101,28,203,212,64,203,308,391,323,268,215,25,120,1,3530
Sunday,2,3,5,3,1,125,25,110,261,139,150,379,167,52,374,167,125,40,45,382,342,388,13,2,3300
Sunday,5,0,0,0,3,80,128,8,55,211,162,16,280,12,341,205,331,33,47,119,257,333,391,5,3022
Sunday,5,1,0,3,2,352,58,254,283,317,233,240,117,68,208,125,154,149,11,61,350,314,311,4,3620
Sunday,4,5,5,5,1,310,310,165,140,240,125,229,186,106,77,87,194,340,291,79,36,246,160,5,3346
