Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,2,3,3,161,141,50,110,187,69,190,3686,3710,1502,1098,1496,140,99,107,166,158,8,0,5,13093
Wednesday,5,3,0,0,179,142,19,85,10,10,143,4464,4455,1845,1386,1822,194,15,124,199,63,156,5,2,15326
Thursday,1,1,1,0,118,190,31,140,168,190,86,6887,6887,2744,2099,2758,98,64,14,28,73,111,3,4,22696
Friday,2,3,0,5,146,196,140,41,138,65,200,5322,5326,2138,1621,2206,16,87,5,31,198,48,1,1,17936
Monday,2,0,0,2,24,53,160,0,138,135,33,3774,3768,1560,1227,1565,158,35,190,27,164,119,1,4,13139
Tuesday,4,0,4,4,156,19,74,91,145,80,2,7085,7106,2890,2146,2826,21,69,124,99,113,90,4,5,23157
Wednesday,2,1,1,4,10,198,155,127,142,63,175,6300,6328,2580,1899,2604,105,178,95,137,199,122,5,2,21432
Thursday,3,3,2,3,133,117,161,71,105,11,59,5894,5889,2331,1753,2378,30,166,6,78,104,13,1,0,19311
Friday,3,1,4,1,194,160,109,200,189,108,43,6944,6979,2789,2158,2788,22,5,66,43,200,42,3,2,23053
Monday,4,4,3,0,160,12,89,23,6,57,168,5650,5648,2283,1765,2239,189,32,180,32,0,161,0,4,18709
Tuesday,3,0,0,2,63,161,181,53,38,195,131,5822,5773,2361,1807,2307,67,113,15,193,147,76,3,5,19516
Wednesday,2,1,3,1,165,58,59,4,70,5,56,3884,3846,1540,1217,1618,187,122,66,68,79,4,5,4,13064
Thursday,4,1,1,5,117,138,4,24,74,186,123,4957,4963,2000,1504,2074,112,111,49,9,37,197,1,2,16693
Friday,4,4,4,4,19,32,101,183,62,134,16,6577,6597,2673,2042,2694,36,14,70,13,141,155,2,3,21580
Monday,3,4,4,4,104,131,114,48,17,30,88,7302,7386,3003,2224,3009,193,124,149,139,192,128,1,4,24401
Tuesday,2,4,0,1,194,23,82,115,30,58,58,4357,4278,1777,1346,1783,144,153,167,73,54,39,0,3,14741
Wednesday,4,4,2,5,191,152,54,127,165,122,6,6776,6732,2710,2036,2716,38,3,94,30,123,126,3,3,22222
Thursday,5,4,4,1,79,9,67,147,147,155,52,4697,4690,1868,1432,1905,110,167,157,39,133,169,4,5,16046
Friday,5,2,5,3,139,182,96,142,55,123,98,7258,7297,2943,2261,2972,114,160,29,81,150,2,1,0,24118
Monday,0,1,1,2,37,79,108,170,59,159,56,3221,3150,1314,1011,1278,138,33,110,133,91,5,0,4,11160
Tuesday,0,2,3,3,119,40,157,113,37,68,179,3730,3676,1497,1109,1473,70,100,63,8,165,14,3,4,12633
Wednesday,2,2,4,2,100,39,6,167,49,9,26,4680,4724,1952,1462,1877,195,143,60,127,125,133,0,2,15886
Thursday,0,0,4,1,2,146,16,165,180,38,97,3139,3108,1283,975,1271,40,46,145,173,71,63,1,0,10964
Friday,2,3,2,5,89,73,28,25,18,17,169,2620,2593,1064,772,1068,121,143,1,13,49,138,1,1,9015
Monday,5,0,0,4,155,42,30,91,43,157,61,4495,4529,1832,1409,1799,53,66,53,182,148,31,5,0,15190
Tuesday,1,2,3,0,195,133,117,82,84,41,91,6850,6830,2768,2043,2735,106,159,127,62,38,93,5,3,22568
Wednesday,1,0,2,0,60,27,95,183,68,99,188,6814,6813,2792,2126,2791,53,62,36,17,106,190,0,3,22526
Thursday,5,5,4,1,141,116,29,148,90,162,123,5721,5740,2374,1775,2337,60,23,184,186,113,105,0,0,19442
Friday,4,2,2,1,113,40,77,0,135,23,189,2867,2889,1212,889,1165,129,77,164,120,134,111,4,0,10347
Monday,3,1,5,2,31,40,135,140,143,7,24,4231,4236,1730,1292,1710,52,67,58,135,38,145,3,5,14233
Saturday,2,2,1,0,4,111,77,333,398,122,65,243,170,183,246,121,26,285,248,360,271,124,99,3,3494
Saturday,5,4,4,5,1,190,321,289,45,280,27,80,253,274,142,345,136,367,380,243,362,324,141,1,4219
Saturday,0,0,2,2,3,63,141,95,266,349,391,276,261,255,6,92,26,289,396,27,257,199,274,5,3675
Saturday,3,3,1,1,0,354,365,201,125,175,318,258,81,140,99,112,72,284,295,131,266,27,168,3,3482
Saturday,4,1,2,1,1,36,255,327,280,335,290,353,135,261,338,351,273,330,30,212,52,297,82,5,4251
Saturday,1,3,5,4,5,265,171,10,144,309,253,98,120,171,36,265,207,146,294,46,194,228,197,4,3176
Sunday,3,4,1,5,2,75,130,44,83,116,129,20,202,101,223,52,186,178,50,184,55,112,39,2,1996
Sunday,4,2,4,1,4,375,184,312,1,354,259,100,72,237,325,327,254,265,169,313,266,362,132,4,4326
Sunday,5,3,0,3,4,116,388,65,381,376,146,126,80,265,80,396,157,220,247,247,269,87,91,5,3757
Sunday,4,1,5,3,2,165,251,131,84,221,79,308,38,305,55,364,3,269,269,1,244,309,200,1,3312
Sunday,3,2,4,4,2,282,156,34,354,143,42,39,6,86,66,34,103,122,351,293,336,44,399,2,2907
Sunday,0,2,1,2,2,71,296,49,120,44,385,16,61,21,91,9,39,389,83,354,382,32,271,0,2720
