Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,1,5,1,115,82,8,176,22,65,153,1977,4756,1425,953,506,187,67,0,1,16,155,5,5,10683
Wednesday,1,3,0,5,12,57,117,83,127,155,92,2793,6875,2092,1378,682,106,57,57,17,165,40,0,3,14917
Thursday,0,4,1,1,76,85,100,147,82,103,41,2675,6593,2003,1386,656,41,145,30,45,112,101,2,0,14429
Friday,4,5,1,3,31,190,196,8,171,56,117,1431,3570,1152,758,391,52,69,133,29,189,96,4,0,8656
Monday,2,2,3,5,143,29,89,80,86,88,15,2248,5449,1619,1162,548,198,139,142,73,123,149,3,5,12400
Tuesday,5,3,2,3,9,152,53,21,30,118,22,1840,4463,1401,931,526,3,187,137,58,98,87,2,5,10156
Wednesday,3,1,4,4,84,141,127,178,148,62,165,1714,4262,1368,906,504,122,22,95,175,193,131,5,1,10415
Thursday,4,5,3,0,191,93,94,94,85,183,48,2306,5674,1760,1212,625,18,161,103,177,150,8,5,1,13000
Friday,2,4,1,2,80,147,17,103,80,85,173,1315,3201,974,713,370,138,175,157,152,104,127,0,3,8123
Monday,5,0,4,4,57,14,47,128,90,28,82,2871,7158,2214,1445,771,140,25,115,179,117,132,0,0,15626
Tuesday,4,5,3,1,40,40,46,42,64,192,12,1517,3694,1162,789,415,31,117,69,49,86,72,4,4,8458
Wednesday,1,3,2,4,157,70,63,26,142,90,28,1782,4362,1360,929,477,2,64,145,46,196,197,1,3,10150
Thursday,3,5,0,2,28,158,86,194,105,56,187,2513,6107,1892,1244,703,157,105,27,9,169,144,3,2,13899
Friday,2,3,4,3,40,109,73,31,46,154,178,1947,4735,1432,968,523,30,140,156,195,36,55,4,2,10866
Monday,2,2,5,4,103,136,125,14,111,121,189,2510,6182,1855,1261,650,41,27,69,36,92,157,0,3,13695
Tuesday,0,0,5,1,140,42,79,55,143,32,186,2078,5178,1614,1089,529,62,53,164,137,180,9,1,0,11777
Wednesday,4,0,4,0,118,200,59,180,83,88,155,1229,3017,943,662,376,44,11,192,5,144,13,1,2,7530
Thursday,2,4,5,4,133,163,81,178,2,73,176,1908,4808,1425,950,484,56,190,7,4,196,49,0,0,10898
Friday,1,0,4,2,15,155,115,180,99,96,11,1690,4088,1286,845,465,172,190,157,145,176,39,3,0,9934
Monday,0,3,4,1,121,14,117,59,107,179,177,2492,6108,1878,1225,677,54,189,10,164,113,38,5,5,13740
Tuesday,4,3,3,2,38,145,58,158,124,88,39,1731,4213,1253,906,453,112,144,152,65,64,127,2,2,9886
Wednesday,4,3,5,5,49,51,6,44,138,192,153,2142,5242,1657,1138,605,69,40,53,99,5,126,3,5,11834
Thursday,4,5,0,5,115,2,132,4,189,59,168,2640,6596,2027,1403,742,188,33,163,12,130,112,4,2,14735
Friday,1,1,4,1,49,175,75,71,14,92,19,2670,6683,2044,1395,690,85,55,157,37,35,58,1,4,14416
Monday,1,3,1,1,117,40,51,178,9,192,200,1164,2728,883,571,356,155,78,184,61,69,74,1,0,7117
Tuesday,0,4,1,1,193,200,186,108,19,44,101,1599,3927,1187,838,460,15,2,175,74,71,141,2,1,9349
Wednesday,1,2,0,4,8,109,82,121,13,168,119,2921,7084,2178,1422,797,100,125,81,144,151,135,5,1,15771
Thursday,2,4,1,1,168,165,172,35,47,93,194,2163,5404,1631,1166,627,13,73,168,115,91,88,0,3,12424
Friday,3,3,0,2,24,111,68,110,123,175,68,2962,7427,2268,1492,738,99,83,172,1,192,136,2,3,16262
Monday,3,2,0,0,12,91,81,11,23,13,39,1408,3399,1101,711,372,70,28,57,36,86,188,4,0,7735
Saturday,2,5,1,1,2,5,5,196,198,177,23,1781,585,1203,2298,2876,130,69,84,57,69,142,101,97,10107
Saturday,4,0,1,1,5,2,4,167,42,31,78,1705,2839,649,1147,2277,191,23,35,171,172,91,100,72,9807
Saturday,4,3,4,4,4,1,4,138,25,111,100,923,1664,415,2170,1310,127,80,95,17,127,87,131,130,7674
Saturday,3,2,4,3,3,4,0,184,55,59,165,1112,1339,601,350,787,157,150,57,84,160,78,140,124,5621
Saturday,2,3,0,2,4,1,2,153,114,98,81,654,1697,2870,2247,1156,177,15,186,24,194,103,101,184,10068
Saturday,5,5,0,4,4,1,3,25,15,47,173,1487,593,1981,1073,2478,75,6,67,20,38,37,110,147,8394
Sunday,3,1,3,3,3,0,2,193,90,95,32,1732,436,1120,710,1471,121,191,43,21,51,16,172,73,6582
Sunday,3,4,3,5,5,2,2,184,151,115,125,360,1349,578,823,1148,4,14,116,9,75,136,64,142,5417
Sunday,0,4,5,5,1,3,4,9,159,108,145,2527,988,1989,1503,553,92,132,137,129,164,161,142,8,8968
Sunday,5,3,0,2,4,3,0,99,17,12,112,1203,859,575,284,1481,191,129,51,119,90,111,187,140,5677
Sunday,1,4,3,4,2,4,0,94,2,25,51,1343,691,1676,981,358,21,88,8,11,130,114,52,52,5715
Sunday,4,5,3,2,1,3,4,147,31,53,82,2241,1392,1848,532,911,112,176,180,40,156,92,19,149,8183
