Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,0,0,0,1,101,329.0,516,665,2213,2648,4,37,73,90,187,41,149,126,169,183,84,81,3,2,7702.0
Wednesday,0,3,1,4,144,531.0,964,2620,4543,5159,5,106,136,103,42,23,128,149,18,37,162,167,5,5,15055.0
Thursday,2,2,0,5,30,671.0,756,1799,4829,6010,152,128,5,80,82,140,109,192,111,154,96,68,1,1,15423.0
Friday,5,3,1,4,178,306.0,456,331,2015,2518,58,69,105,106,35,102,171,40,130,75,153,78,1,4,6944.0
Monday,0,5,1,0,143,611.0,607,1367,4980,5832,70,133,176,45,111,26,147,59,94,145,163,116,2,1,14834.0
Tuesday,5,5,4,2,149,578.0,939,1892,4364,5254,135,35,154,18,146,76,175,146,100,145,45,157,0,1,14525.0
Wednesday,5,4,0,5,194,369.0,668,434,2928,3248,167,66,125,4,71,100,26,197,198,154,51,60,4,4,9082.0
Thursday,5,0,4,0,75,720.0,793,4112,6067,6831,69,58,26,144,42,185,122,137,7,117,100,127,4,5,19750.0
Friday,1,0,3,5,62,301.0,577,399,2227,2771,171,134,174,160,20,119,191,188,59,82,23,105,4,4,7780.0
Monday,4,2,4,0,23,763.0,1114,1730,5809,7052,6,182,97,23,181,141,183,172,21,140,141,57,1,4,17850.0
Tuesday,2,3,5,5,39,379.0,672,1621,3058,3703,94,107,23,48,161,66,119,87,65,190,172,105,2,2,10728.0
Wednesday,3,4,3,3,179,670.0,985,3380,5423,5945,121,8,135,42,60,129,118,74,144,56,51,88,4,4,17629.0
Thursday,2,4,0,1,89,389.0,531,2126,3084,3633,69,186,106,49,64,16,194,122,56,163,96,13,3,3,10999.0
Friday,5,4,1,3,55,738.0,1292,3898,5894,6526,54,136,131,130,99,163,28,143,142,138,67,128,3,3,19781.0
Monday,1,4,3,2,144,369.0,792,718,3011,3622,64,104,148,62,185,170,32,194,81,120,99,128,1,5,10059.0
Tuesday,2,3,5,3,167,705.0,1384,1981,5676,6719,164,137,167,117,180,142,155,115,196,134,88,170,2,1,18413.0
Wednesday,5,2,4,1,136,574.0,1066,2625,4387,5452,41,15,153,187,91,171,147,172,5,10,180,17,5,4,15450.0
Thursday,5,4,0,4,185,514.0,886,869,4286,4957,112,175,19,52,75,90,35,12,166,189,144,92,0,2,12873.0
Friday,4,3,1,2,51,631.0,861,2505,4459,5413,133,93,12,168,197,16,163,165,147,191,49,108,4,4,15380.0
Monday,3,3,4,0,5,442.0,513,691,3220,3862,63,72,33,117,67,87,91,62,4,140,102,69,0,0,9650.0
Tuesday,2,0,0,3,109,441.0,598,2372,4002,4370,124,157,35,32,81,70,60,36,26,111,183,55,1,2,12870.0
Wednesday,0,3,2,5,200,502.0,821,1807,3331,4073,180,2,21,15,181,1,31,115,131,18,64,161,1,0,11665.0
Thursday,3,2,5,1,108,354.0,483,1353,2206,2631,143,40,164,63,144,84,11,29,107,119,138,115,1,4,8308.0
Friday,1,3,4,2,120,691.0,779,1008,6162,6850,180,137,9,153,102,99,151,7,153,81,124,137,2,2,16957.0
Monday,1,2,0,3,16,758.0,957,2883,5657,7001,84,29,85,84,58,71,165,73,163,122,103,173,3,5,18496.0
Tuesday,3,1,0,0,122,715.0,712,3296,6159,7045,106,34,71,178,103,141,196,176,9,80,143,186,0,3,19479.0
Wednesday,0,4,4,5,53,680.0,735,1143,5276,5985,186,94,48,91,44,175,24,86,22,183,105,12,5,1,14961.0
Thursday,3,2,3,2,190,534.0,918,1201,4134,4894,70,69,84,48,95,37,33,24,5,72,2,5,5,4,12434.0
Friday,4,5,4,2,155,628.0,1087,3012,4444,5461,166,79,30,164,26,8,6,103,119,171,135,73,5,0,15887.0
Monday,1,4,0,1,162,488.0,606,1236,4021,4725,45,181,1,69,65,121,121,167,119,124,105,55,3,1,12421.0
Saturday,0,3,3,1,0,2537.0,2023,1540,31,118,116,113,6,48,185,8,171,172,63,3,169,63,75,2,7450.0
Saturday,4,0,0,3,2,1118.0,584,2181,79,59,66,36,194,30,80,30,93,28,131,34,71,99,144,2,5068.0
Saturday,2,5,0,1,5,1465.0,1111,1854,91,160,191,197,3,35,63,1,164,89,155,129,1,21,100,4,5847.0
Saturday,0,3,2,3,1,2818.0,617,1125,153,88,64,182,59,178,67,0,32,99,80,25,31,19,78,5,5729.0
Saturday,2,2,4,3,4,1187.0,2312,658,133,29,114,12,6,90,82,77,53,56,16,180,176,32,50,3,5281.0
Saturday,3,5,1,4,4,962.0,2317,1455,74,182,8,115,16,91,39,92,143,90,83,167,152,90,110,2,6205.0
Sunday,5,0,3,5,2,1710.0,349,671,94,59,192,69,129,165,80,152,102,65,152,55,147,131,175,4,4516.0
Sunday,4,4,5,3,4,585.0,2161,1665,48,83,47,14,196,97,199,95,114,138,18,101,68,199,158,2,6008.0
Sunday,2,5,3,5,0,973.0,1400,477,84,187,107,149,28,19,114,64,33,165,109,105,28,36,181,4,4278.0
Sunday,2,2,3,2,4,679.0,881,1478,128,170,75,193,125,144,91,146,107,29,117,181,106,101,182,5,4951.0
Sunday,4,5,1,4,1,1547.0,496,1037,189,44,197,41,60,157,180,104,153,22,192,102,112,42,75,0,4765.0
Sunday,3,0,3,3,3,1100.0,1320,348,15,93,37,197,25,30,106,187,15,31,50,150,4,131,79,4,3934.0
