Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,4,1,4,41,538.0,492,564,4805,5159,74,38,9,181,93,173,49,52,119,148,14,188,2,1,12751.0
Wednesday,4,5,5,3,42,471.0,523,435,4729,4718,198,15,14,142,16,33,87,189,45,134,72,13,5,5,11903.0
Thursday,2,3,3,3,7,605.0,661,608,5687,5641,94,35,186,115,197,130,89,107,191,64,29,81,0,3,14541.0
Friday,0,1,4,3,73,567.0,574,581,5286,4972,195,26,16,144,92,80,107,64,77,180,113,46,0,1,13202.0
Monday,1,5,4,2,19,398.0,333,337,3287,3502,128,172,79,57,168,44,193,152,80,178,21,49,4,2,9215.0
Tuesday,1,1,1,1,86,466.0,434,423,4115,3818,41,35,193,19,177,147,80,110,31,126,112,6,1,4,10428.0
Wednesday,4,1,0,5,125,678.0,682,663,6715,6558,42,165,123,172,39,194,172,199,185,134,64,76,0,1,16997.0
Thursday,5,1,1,3,62,811.0,811,751,7464,7569,63,95,98,49,2,115,94,55,108,17,66,90,3,0,18333.0
Friday,3,2,5,0,28,532.0,492,511,4859,4680,138,25,199,124,69,63,4,134,164,88,71,178,3,3,12375.0
Monday,0,2,5,4,108,445.0,496,428,4489,4016,134,82,104,102,139,126,141,186,112,105,188,195,4,3,11614.0
Tuesday,3,3,4,1,21,289.0,322,293,2857,2626,67,189,183,99,148,100,42,19,48,163,65,106,0,4,7652.0
Wednesday,4,1,0,3,38,382.0,425,358,3983,3800,3,148,44,163,5,4,12,156,28,154,140,81,5,3,9940.0
Thursday,5,5,2,1,101,611.0,634,600,6174,5969,74,83,162,190,168,36,163,151,159,119,194,28,4,1,15634.0
Friday,3,3,1,0,96,444.0,456,489,4063,4334,124,11,27,126,174,40,89,56,37,36,99,94,0,5,10807.0
Monday,3,2,4,4,6,429.0,434,472,4510,4193,137,113,10,120,69,32,119,130,94,166,108,146,1,0,11302.0
Tuesday,5,2,1,5,136,508.0,591,595,5392,5346,19,87,129,54,138,61,130,70,121,185,44,67,1,3,13690.0
Wednesday,4,0,4,5,55,464.0,541,462,4917,4913,182,143,164,149,76,136,45,154,113,26,138,24,2,2,12719.0
Thursday,2,3,2,1,76,681.0,665,670,6252,6494,42,32,40,129,29,47,57,59,65,166,44,177,3,0,15736.0
Friday,3,5,1,5,186,368.0,348,381,3579,3551,186,59,148,27,171,64,81,3,133,118,63,76,1,4,9561.0
Monday,0,0,0,3,150,562.0,571,495,5071,5091,15,7,158,140,70,78,67,45,166,182,161,160,3,1,13196.0
Tuesday,2,5,2,1,15,829.0,757,808,7517,7968,22,200,102,185,38,193,130,48,49,145,92,146,4,3,19261.0
Wednesday,0,1,1,0,143,732.0,757,753,7264,7518,51,54,153,72,117,62,8,144,89,189,144,61,0,2,18315.0
Thursday,0,5,4,2,123,489.0,417,467,4514,4447,195,44,61,159,151,182,95,32,157,125,11,130,2,5,11817.0
Friday,5,4,3,5,57,423.0,438,451,4029,4355,7,49,193,143,98,25,152,181,139,64,23,146,4,0,10994.0
Monday,2,5,3,3,84,347.0,359,343,3374,3606,83,197,117,199,71,23,25,123,44,158,133,72,5,4,9380.0
Tuesday,4,1,0,0,101,731.0,701,773,7281,7366,99,43,113,37,15,55,75,100,68,169,37,154,5,2,17930.0
Wednesday,5,1,2,0,64,492.0,473,506,4224,4255,49,39,195,121,197,105,135,48,83,158,200,152,4,3,11511.0
Thursday,4,3,0,3,158,501.0,494,504,4846,5007,99,106,9,37,180,150,140,144,135,123,199,21,0,2,12865.0
Friday,2,4,5,4,141,389.0,451,417,4157,3925,92,38,96,11,49,197,192,133,141,18,129,9,1,4,10605.0
Monday,5,1,1,4,187,455.0,531,467,4534,4700,71,174,53,51,38,87,150,171,171,0,86,43,2,2,11984.0
Saturday,2,5,5,2,4,192.0,60,271,233,165,348,249,254,281,163,42,375,323,282,349,98,217,306,1,4227.0
Saturday,2,5,3,1,2,71.0,177,312,240,81,96,367,361,10,174,370,188,35,245,169,44,310,39,1,3303.0
Saturday,1,2,4,2,5,132.0,359,205,212,158,136,363,297,230,296,181,302,278,49,286,89,396,2,4,3989.0
Saturday,4,1,3,2,3,47.0,252,217,69,255,371,372,278,45,289,279,274,151,341,113,290,143,311,4,4114.0
Saturday,4,3,4,4,3,312.0,82,27,102,235,367,206,373,80,240,196,286,358,237,279,257,352,135,2,4144.0
Saturday,3,3,0,3,1,377.0,83,282,120,298,156,218,163,39,267,52,132,20,335,75,242,76,169,3,3117.0
Sunday,5,3,5,4,0,330.0,349,296,80,212,247,180,343,274,266,306,105,258,150,144,323,251,45,2,4178.0
Sunday,2,3,4,3,2,264.0,163,26,71,86,128,82,177,356,168,79,290,129,172,367,90,42,298,5,3007.0
Sunday,5,3,4,1,0,394.0,191,282,115,222,97,371,152,109,276,49,280,115,310,113,264,307,205,4,3869.0
Sunday,3,5,2,2,4,307.0,254,105,255,352,155,342,341,82,283,393,9,244,328,124,237,317,2,5,4151.0
Sunday,1,5,0,3,3,339.0,385,87,68,287,23,306,79,340,365,328,290,68,267,141,77,15,42,4,3523.0
Sunday,5,0,1,2,0,332.0,296,153,374,15,36,58,92,157,154,394,324,60,202,16,40,394,83,3,3191.0
