Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,5,4,3,0,0,0,0,0,0,0,197,130,85,4060,0,101,2785,2046,6773,73,1218,1,0,17482
Wednesday,0,3,0,5,0,0,0,0,0,0,83,502,201,2767,1563,0,311,1083,1528,7643,20,223,3,0,15935
Thursday,5,1,4,0,0,0,0,0,0,0,452,957,799,1777,2559,18,386,430,3243,5883,2708,118,1,1,19342
Friday,0,4,2,0,0,0,0,0,0,0,0,216,176,2600,2025,193,349,563,3542,6834,2967,138,4,1,19614
Monday,5,0,1,3,0,0,0,0,0,0,0,290,186,4316,80,94,44,109,275,7529,1195,147,2,2,14278
Tuesday,5,5,1,5,53,0,0,0,0,0,0,0,0,172,2835,2362,189,657,770,4570,513,1789,4,0,13930
Wednesday,5,2,1,0,0,0,0,0,0,0,0,542,445,4134,280,244,0,444,639,4554,24,1169,2,1,12486
Thursday,4,0,2,2,0,0,0,0,0,0,0,269,463,194,133,1293,3116,14,645,4177,7,1511,2,1,11833
Friday,3,4,5,4,0,0,0,0,0,0,104,307,17,344,3875,239,158,433,1144,3166,13,775,3,3,10597
Monday,2,2,1,2,0,0,0,0,0,0,224,194,246,815,3411,126,190,531,602,4308,0,625,4,1,11284
Tuesday,5,2,3,1,0,0,0,0,0,0,0,111,34,4019,14,171,216,109,112,396,4147,0,3,3,9346
Wednesday,4,1,5,3,0,0,0,0,0,0,0,0,171,4083,4669,181,430,1272,969,4550,500,869,0,0,17707
Thursday,3,1,5,4,0,0,0,0,0,0,0,0,0,539,5689,3604,2777,804,4340,310,135,4400,2,5,22618
Friday,1,1,2,0,0,0,0,0,0,0,602,945,265,1893,2517,89,398,2945,1289,4219,253,3034,4,0,18457
Monday,5,3,2,1,0,0,0,0,0,0,321,210,1042,4083,127,430,128,318,3864,421,9,566,0,5,11535
Tuesday,0,0,2,0,0,0,0,0,0,0,44,399,457,2681,1643,0,81,571,224,4195,0,885,4,0,11186
Wednesday,5,2,5,5,0,0,0,0,0,0,0,229,825,1413,2896,116,319,138,316,4134,9,646,1,0,11059
Thursday,1,3,3,0,0,0,0,0,0,0,0,237,636,231,4316,175,210,627,2405,1968,162,662,3,5,11644
Friday,1,4,2,2,290,0,0,0,0,0,0,0,313,0,7,3851,1153,813,25,174,64,14,4,2,6719
Monday,0,3,4,5,0,0,0,202,0,0,0,0,0,176,382,410,0,0,0,0,0,0,5,4,1191
Tuesday,4,1,1,3,0,0,124,0,0,0,0,0,0,0,0,0,0,87,663,721,49,58,2,5,1718
Wednesday,0,3,4,0,0,0,0,0,0,0,0,0,273,156,4407,359,509,3934,502,3641,601,383,1,1,14774
Thursday,0,2,2,5,0,0,0,0,0,0,0,0,395,138,4075,159,354,20,127,3961,37,2853,3,5,12136
Friday,3,1,3,1,0,0,0,0,0,0,0,143,532,222,3848,175,67,270,576,4501,13,4119,0,2,14476
Monday,2,4,5,2,0,0,0,0,0,0,0,0,0,240,4251,0,0,81,184,4010,0,1532,3,4,10318
Tuesday,2,5,5,0,58,0,0,0,0,0,0,0,0,179,3349,980,4746,2344,606,4255,0,970,1,2,17502
Wednesday,2,5,1,2,157,0,0,0,0,0,0,0,177,6,4214,575,919,1310,910,4336,143,7617,2,1,20377
Thursday,0,5,3,3,0,0,0,0,0,0,0,0,532,1580,4983,81,140,198,4074,15,7,693,2,1,12317
Friday,4,0,2,2,0,0,0,0,0,0,0,115,71,3485,666,234,349,4496,1641,2755,4,545,2,5,14376
Monday,0,1,4,3,98,0,0,0,0,0,0,44,662,309,2789,1699,770,730,3960,8,0,896,4,0,11977
Saturday,1,1,3,5,1,5,34,179,154,87,75,40,8,25,34,126,1255,666,2419,1811,140,166,188,2,7425
Saturday,2,3,4,4,2,4,53,92,166,51,94,118,16,39,81,181,632,1819,2463,1196,83,164,121,2,7390
Saturday,2,0,0,5,3,0,45,169,115,90,180,173,154,60,78,88,990,2261,458,1446,183,47,70,1,6618
Saturday,0,4,2,3,2,4,83,1,46,166,134,153,64,147,1,133,1249,2384,1781,615,49,84,200,2,7307
Saturday,1,1,2,3,1,1,135,121,29,50,180,66,173,44,101,140,1010,2093,2557,1607,110,53,186,5,8669
Saturday,1,4,0,5,0,3,132,195,174,44,135,18,65,70,103,153,1593,1983,396,814,102,70,14,0,6074
Sunday,4,3,1,5,3,5,162,78,10,46,75,166,100,88,91,150,2046,1033,1541,2512,118,152,78,0,8467
Sunday,3,0,5,4,0,3,47,197,62,56,123,126,102,97,79,144,884,2149,516,1290,148,0,162,0,6197
Sunday,1,1,5,3,0,0,140,2,41,152,128,112,162,82,92,199,1214,392,1913,1554,37,90,36,5,6361
Sunday,2,4,3,2,4,1,141,62,27,124,174,39,11,74,23,30,1425,1156,844,628,141,134,61,4,5114
Sunday,1,1,0,2,4,0,73,101,110,32,110,128,72,180,15,44,1818,545,1405,2272,169,185,23,1,7291
Sunday,1,1,1,0,4,4,84,121,50,107,87,87,66,156,159,108,1124,618,2228,1706,186,69,11,0,6978
