Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,4,4,2,2,130,295,459,358,13,230,368,191,752,565,778,790,599,5774,1798,1212,664,239,5,3,15235
Wednesday,5,1,5,4,623,678,161,79,441,509,667,454,98,127,803,397,428,4021,1287,863,468,338,3,1,12461
Thursday,0,3,4,5,538,683,235,19,563,498,65,41,250,580,698,125,398,4003,1261,861,463,458,5,1,11757
Friday,2,4,0,4,311,391,495,696,679,159,193,611,253,16,363,184,390,3562,1079,754,393,532,5,3,11079
Monday,2,3,1,5,52,63,22,61,507,207,554,174,392,368,281,97,297,2820,845,576,281,50,3,4,7665
Tuesday,0,5,2,0,204,208,714,970,792,797,745,53,17,942,394,569,655,6561,2042,1385,678,142,5,0,17880
Wednesday,5,0,3,0,55,479,12,660,414,395,647,464,643,85,752,316,326,3134,934,711,372,158,0,0,10565
Thursday,3,1,4,3,651,749,604,746,277,835,358,700,520,212,647,427,484,4132,1298,877,497,486,0,3,14514
Friday,5,1,2,3,972,942,155,1071,304,936,823,409,976,852,478,9,804,7234,2179,1509,772,970,1,0,21407
Monday,1,3,2,2,285,152,597,633,509,474,522,271,755,814,591,340,510,4967,1499,1025,526,663,1,3,15145
Tuesday,1,1,1,0,132,906,535,718,217,957,940,335,914,301,37,313,627,5648,1712,1205,655,56,0,2,16213
Wednesday,1,2,0,3,582,354,109,626,96,46,49,410,291,252,670,455,330,2736,810,591,280,617,3,5,9318
Thursday,1,2,0,3,325,290,93,249,855,579,538,782,350,62,201,545,660,6488,1973,1315,711,282,0,4,16308
Friday,3,3,2,0,35,198,752,285,767,228,529,778,530,455,207,612,526,5019,1493,1013,576,753,2,2,14768
Monday,1,3,4,3,297,301,36,298,686,657,709,566,707,180,73,8,380,3401,1067,751,394,7,4,3,10536
Tuesday,2,3,2,4,395,520,500,163,611,562,514,528,598,563,608,342,366,2799,920,579,308,517,4,1,11409
Wednesday,0,4,4,4,645,671,706,323,85,314,269,436,523,246,549,138,412,3845,1162,858,446,250,1,0,11891
Thursday,3,4,0,2,628,370,325,414,154,204,259,599,748,454,744,24,560,4790,1449,973,539,245,2,0,13490
Friday,3,1,5,0,912,24,86,640,89,164,946,730,220,848,390,995,809,7573,2336,1554,764,118,2,5,19214
Monday,4,5,1,4,237,398,455,753,475,176,781,825,478,240,122,590,502,4238,1257,895,492,374,1,4,13307
Tuesday,0,4,3,3,267,719,455,186,425,118,753,361,102,146,404,924,687,6778,2095,1371,684,141,1,0,16627
Wednesday,1,3,1,4,36,682,300,647,71,112,830,304,754,602,51,884,522,4714,1445,1017,490,213,3,0,13686
Thursday,2,5,3,1,78,361,592,184,336,129,956,848,611,370,96,169,607,5704,1713,1130,568,696,3,1,15163
Friday,3,5,4,3,316,14,386,845,474,272,609,124,15,25,957,39,635,5635,1710,1211,657,227,2,0,14168
Monday,4,3,0,2,513,862,299,660,866,439,803,842,355,385,909,664,558,5137,1546,1011,523,347,5,4,16737
Tuesday,2,0,0,1,511,764,1041,750,789,730,584,307,25,676,457,456,698,6970,2078,1392,732,971,3,3,19940
Wednesday,1,3,1,1,603,127,569,107,118,529,686,471,654,742,730,42,357,3010,970,651,312,670,0,2,11356
Thursday,4,0,2,2,369,151,635,225,570,576,443,605,200,614,753,416,471,4392,1404,949,507,351,3,2,13644
Friday,0,3,1,3,87,680,747,115,597,343,15,214,766,12,55,213,429,3477,1054,702,443,353,5,4,10318
Monday,5,5,0,5,614,953,644,739,59,153,707,353,630,248,357,715,735,6372,2007,1362,727,190,3,4,17587
Saturday,1,1,3,5,5,310,232,253,62,220,155,200,285,90,342,262,346,72,28,43,24,280,268,5,3492
Saturday,4,5,4,3,3,12,288,158,218,21,361,395,125,345,59,336,67,57,309,368,74,227,72,5,3516
Saturday,0,3,2,4,0,275,395,194,44,365,221,264,351,135,25,32,231,261,96,2,309,381,120,1,3711
Saturday,1,4,5,2,0,134,314,243,172,198,179,57,126,172,13,168,99,86,355,241,115,287,153,1,3125
Saturday,1,1,5,2,0,399,373,298,79,48,25,325,170,24,75,31,114,203,102,100,362,213,83,3,3036
Saturday,2,3,3,2,2,159,196,58,215,115,334,42,11,267,348,345,223,14,280,273,20,322,394,0,3628
Sunday,3,1,4,5,5,352,181,5,0,31,130,163,187,99,149,149,363,5,342,104,68,225,251,2,2824
Sunday,5,0,1,1,5,351,346,220,77,242,24,311,139,121,279,38,145,266,45,247,183,144,366,0,3556
Sunday,2,4,5,4,4,75,354,163,229,264,97,303,144,162,281,56,183,215,330,1,52,159,11,4,3102
Sunday,3,0,2,0,0,279,359,260,236,252,261,35,94,90,321,129,123,330,357,382,365,228,63,0,4169
Sunday,3,3,3,0,5,288,6,242,144,141,61,319,1,394,190,61,396,33,128,69,379,19,89,5,2979
Sunday,2,2,5,2,4,122,388,132,258,33,357,249,80,207,47,9,271,149,50,104,247,197,351,1,3267
