Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,0,4,0,2,50,4149.0,5683,4496,4748,540,114,190,197,144,126,70,89,12,197,198,72,91,4,1,21177.0
Wednesday,4,5,0,2,88,1173.0,4485,2021,2323,1276,197,176,164,34,151,193,137,191,3,53,29,68,5,0,12778.0
Thursday,3,3,2,0,47,2460.0,2515,1115,1065,951,74,168,117,37,127,183,61,152,18,180,104,115,0,1,9498.0
Friday,3,4,5,3,108,2860.0,2198,1571,3033,499,133,2,156,63,138,109,96,19,132,83,200,37,2,5,11459.0
Monday,3,0,4,3,121,3989.0,2640,3217,1595,2139,110,64,182,96,156,44,144,94,157,173,177,10,3,5,15126.0
Tuesday,3,4,4,2,0,1118.0,4534,2756,4971,5695,61,67,182,196,10,147,147,186,81,26,119,145,1,1,20456.0
Wednesday,5,1,2,4,2,119.0,1573,2812,3379,3471,182,91,109,34,84,152,117,8,64,146,68,35,0,2,12460.0
Thursday,3,0,2,3,3,141.0,1172,4935,2759,2843,43,144,14,49,153,40,151,194,41,130,124,87,2,1,13034.0
Friday,1,0,2,4,197,19.0,1193,1124,1238,1514,34,69,80,185,72,197,107,86,15,189,176,76,5,1,6584.0
Monday,5,3,2,3,48,3810.0,1852,499,300,3204,116,114,134,129,27,65,124,14,136,47,164,149,4,4,10953.0
Tuesday,2,5,1,1,55,1624.0,2837,4588,3948,669,46,105,144,158,32,53,128,122,96,83,63,13,3,4,14780.0
Wednesday,4,5,0,0,116,1540.0,1094,1892,1584,891,152,14,176,0,20,84,114,1,70,169,64,125,0,5,8120.0
Thursday,3,4,5,0,3,1906.0,1927,2935,1243,2363,23,150,3,136,55,156,153,165,164,117,108,54,3,5,11681.0
Friday,1,4,1,5,134,2005.0,851,415,1691,1721,103,146,63,190,16,127,104,157,103,45,1,195,5,1,8084.0
Monday,2,1,3,1,162,1748.0,1438,1346,1733,2044,80,189,105,34,142,185,24,106,120,183,107,61,3,0,9817.0
Tuesday,5,0,4,3,62,4229.0,2588,1188,3966,669,19,78,160,96,36,122,21,98,131,81,79,141,0,3,13779.0
Wednesday,5,2,2,4,53,2790.0,3220,4978,625,3726,164,41,140,44,24,93,16,113,158,71,160,128,5,0,16562.0
Thursday,4,1,3,4,105,144.0,626,2317,1041,1551,181,155,129,101,4,168,81,92,154,55,85,173,0,5,7179.0
Friday,5,1,3,1,82,943.0,4002,3697,611,265,142,27,150,130,109,54,60,44,130,50,157,168,4,0,10835.0
Monday,5,0,3,5,60,561.0,2245,791,1883,1221,17,66,110,146,12,75,72,118,118,146,164,73,4,2,7897.0
Tuesday,4,5,0,0,62,1640.0,1320,1450,4371,8,120,173,184,193,27,82,77,117,83,15,187,76,5,4,10203.0
Wednesday,3,4,4,3,103,440.0,3891,2406,1169,1721,87,174,78,147,120,103,88,50,160,99,85,188,1,4,11128.0
Thursday,5,2,0,0,103,1504.0,2375,2991,15,1254,93,144,185,105,104,70,198,177,161,147,93,70,2,5,9803.0
Friday,4,4,4,1,43,1512.0,2251,1668,2258,1387,66,78,103,143,198,88,89,76,61,124,153,5,5,1,10322.0
Monday,5,0,3,0,105,1826.0,3150,2428,1967,2123,174,131,151,23,183,166,174,131,190,121,175,191,1,1,13419.0
Tuesday,5,0,1,1,84,5313.0,4665,1106,4280,125,169,4,128,101,11,156,109,141,91,104,193,23,3,1,16814.0
Wednesday,1,0,1,5,74,1550.0,636,2553,2160,1630,155,42,187,1,153,196,163,98,169,159,104,62,1,0,10100.0
Thursday,5,0,2,1,164,4618.0,770,4609,158,2533,83,196,181,144,58,149,191,155,10,199,30,102,3,3,14364.0
Friday,0,0,1,0,179,6136.0,3530,3793,2559,2394,9,176,142,57,9,23,116,101,98,70,189,166,5,1,19754.0
Monday,0,1,2,0,181,329.0,15,1842,1042,383,57,69,102,13,68,33,164,196,173,101,153,186,4,4,5118.0
Saturday,0,1,4,3,4,260.0,82,132,218,262,400,393,230,345,184,24,68,302,142,168,281,270,338,0,4111.0
Saturday,5,0,1,5,2,2.0,377,297,3,340,170,395,237,184,139,157,153,10,306,169,285,297,306,2,3842.0
Saturday,0,5,1,0,2,266.0,145,83,220,257,300,54,256,17,216,69,328,73,375,346,190,36,355,3,3597.0
Saturday,5,0,2,0,1,221.0,243,204,386,329,75,34,318,145,247,79,365,19,145,149,197,94,133,5,3396.0
Saturday,5,2,3,0,4,375.0,54,286,115,231,382,156,269,289,188,40,338,78,28,54,233,166,176,2,3474.0
Saturday,4,3,2,2,3,154.0,104,369,99,400,78,10,8,286,226,79,249,192,63,211,383,60,294,4,3283.0
Sunday,2,1,0,2,3,112.0,358,43,241,345,209,325,43,155,92,7,80,298,148,31,235,370,143,3,3246.0
Sunday,3,5,1,4,3,293.0,190,260,393,357,20,301,58,339,221,45,146,89,244,59,222,191,36,5,3485.0
Sunday,5,0,4,5,3,260.0,271,124,287,62,109,56,35,344,127,101,189,195,109,271,114,250,106,5,3032.0
Sunday,4,0,3,5,1,45.0,248,350,371,393,32,362,240,347,383,285,314,100,285,154,329,145,296,2,4694.0
Sunday,0,0,1,4,3,22.0,24,146,374,63,95,52,88,99,33,117,39,380,358,365,367,202,23,5,2860.0
Sunday,4,0,1,2,1,251.0,125,73,94,157,1,41,282,312,7,221,109,20,279,82,35,285,142,3,2527.0
