Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,5,5,5,1,634,719,806,220,464,581,312,498,458,228,488,669,1035,703,239,129,394,50,2,2,8647
Wednesday,0,5,3,4,316,798,154,631,263,243,400,406,947,138,497,750,953,1028,124,21,588,947,1,1,9218
Thursday,1,4,2,3,820,92,1017,1012,33,744,340,617,610,337,1018,559,201,897,295,1002,38,5,5,3,9655
Friday,0,5,0,1,667,659,607,245,313,142,180,442,701,354,478,241,48,523,211,33,561,231,1,3,6646
Monday,5,4,3,4,295,645,908,241,685,792,434,464,600,9,8,688,784,117,60,915,686,805,2,0,9154
Tuesday,4,5,0,4,1001,361,536,226,818,525,205,512,382,910,1038,177,42,478,535,327,179,98,2,1,8366
Wednesday,0,3,0,2,773,303,259,303,721,569,277,653,726,375,698,249,357,302,401,513,433,734,2,1,8654
Thursday,1,3,1,2,50,616,232,402,90,308,73,416,195,367,47,131,86,698,62,140,445,246,1,0,4612
Friday,1,5,3,5,846,242,339,253,607,160,11,611,231,684,370,170,743,45,282,836,546,231,5,3,7229
Monday,2,5,4,2,115,30,208,651,452,226,28,156,653,140,543,321,357,576,68,476,110,689,5,4,5821
Tuesday,1,0,1,4,557,609,584,681,106,3,938,8,852,316,100,257,761,252,348,809,164,496,1,3,7851
Wednesday,5,2,2,1,728,885,256,425,67,913,845,928,672,416,411,909,375,221,836,285,102,433,0,0,9717
Thursday,5,3,2,1,125,697,165,780,145,201,410,626,574,244,1052,1025,596,357,68,992,732,907,3,3,9713
Friday,0,5,3,3,45,627,447,407,240,97,127,201,491,79,691,144,316,625,1,427,703,291,2,3,5975
Monday,2,4,3,2,603,291,75,529,286,29,345,782,260,400,104,5,375,707,654,613,611,477,3,1,7161
Tuesday,0,3,0,5,403,535,1018,42,404,1059,51,226,1010,1044,79,155,212,230,319,138,989,853,5,1,8781
Wednesday,5,2,2,0,485,319,399,11,163,282,269,247,502,645,27,335,522,409,385,67,264,369,5,2,5716
Thursday,0,5,5,0,448,274,280,557,324,510,111,449,561,86,308,615,273,73,177,681,472,730,0,3,6942
Friday,0,2,2,3,829,149,861,1017,612,231,522,722,970,792,532,553,978,258,568,866,448,79,2,1,10997
Monday,3,1,0,5,519,841,760,185,452,342,561,334,227,334,361,487,355,810,487,443,281,1,1,3,7793
Tuesday,0,2,1,3,389,368,845,720,637,373,780,131,183,765,797,856,182,291,59,403,458,566,5,3,8817
Wednesday,4,4,5,0,47,15,285,97,1,883,895,923,1029,944,488,743,896,513,821,280,712,196,2,5,9788
Thursday,1,2,4,4,906,253,7,617,782,668,614,351,32,758,801,179,557,165,860,860,624,629,0,2,9676
Friday,0,0,2,5,125,893,298,868,255,352,943,511,994,226,368,789,850,650,961,101,699,530,3,1,10424
Monday,4,5,5,3,556,496,178,76,21,546,601,569,834,292,977,753,213,791,696,648,810,639,3,0,9716
Tuesday,1,0,5,5,189,860,272,682,718,260,428,644,784,349,240,391,672,255,64,322,724,267,5,0,8137
Wednesday,2,4,4,0,460,129,14,540,263,101,924,562,481,102,379,212,688,22,386,609,0,411,4,4,6301
Thursday,1,5,5,2,166,873,673,529,667,322,69,94,189,165,225,225,100,291,272,621,593,245,1,3,6336
Friday,2,4,3,0,765,238,392,690,600,102,525,511,172,748,226,208,317,154,623,722,357,133,4,0,7496
Monday,1,2,5,3,654,121,512,644,190,779,658,906,208,517,622,306,670,419,447,301,241,403,0,0,8609
Saturday,4,2,3,2,0,280,398,9,61,356,319,141,145,256,179,100,229,99,45,146,377,3,63,3,3220
Saturday,5,3,3,0,4,381,333,226,349,266,104,363,143,103,71,362,24,100,342,202,109,324,145,3,3965
Saturday,0,4,4,2,2,41,59,386,30,311,160,345,27,113,6,54,387,257,138,393,211,94,215,0,3239
Saturday,5,5,2,4,3,358,63,203,336,390,48,205,114,344,153,266,108,283,335,266,263,185,167,2,4108
Saturday,2,2,3,1,5,226,196,193,334,113,334,382,143,194,272,365,10,263,178,1,300,41,103,1,3662
Saturday,0,2,2,4,1,21,393,153,141,355,357,244,270,361,207,174,161,83,133,243,59,172,292,0,3828
Sunday,4,0,2,2,5,15,221,61,23,374,162,5,387,4,320,120,351,121,28,367,224,30,80,1,2907
Sunday,0,5,2,1,0,215,301,28,239,176,386,18,22,236,302,36,365,254,173,321,366,146,326,1,3919
Sunday,4,1,1,2,0,47,113,161,318,245,176,172,244,358,333,306,270,124,149,378,7,339,66,5,3819
Sunday,2,2,4,1,3,123,77,222,116,103,261,287,180,136,262,209,384,211,285,50,37,239,391,2,3587
Sunday,2,4,0,5,1,135,6,151,296,156,64,245,184,100,334,135,384,59,187,327,268,397,196,5,3641
Sunday,2,4,5,0,5,12,12,25,71,314,59,256,363,3,186,155,1,98,307,147,291,287,283,3,2889
