Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,0,0,3,1,310,236,518,1,37,744,870,97,337,376,552,183,620,1691,1131,5506,5506,774,1,2,19496
Wednesday,4,2,2,1,210,431,410,612,694,618,162,668,135,539,359,343,378,1095,746,3546,3572,430,2,4,14963
Thursday,0,0,2,1,581,650,266,10,510,554,290,510,708,599,734,271,474,1486,1024,4729,4721,27,1,2,18150
Friday,0,1,0,1,146,863,888,239,551,535,113,162,255,708,375,261,593,1515,1078,5002,5005,90,4,5,18390
Monday,2,2,5,2,94,220,806,670,716,291,616,675,289,482,491,600,581,1494,1060,4832,4922,376,0,0,19226
Tuesday,1,4,4,4,665,551,845,280,414,301,688,77,221,941,992,240,643,1900,1227,6096,6122,215,5,2,22438
Wednesday,0,4,2,4,429,439,624,640,239,671,590,441,182,658,413,594,289,774,512,2595,2628,207,2,2,12939
Thursday,5,1,0,5,301,493,617,469,640,680,222,182,117,9,665,120,346,979,693,3118,3188,246,2,5,13103
Friday,4,3,1,0,385,1015,186,774,54,106,868,529,228,163,241,382,642,1967,1289,6392,6307,54,4,2,21596
Monday,1,2,1,5,270,724,768,163,499,400,17,138,195,790,273,90,613,1808,1267,6059,5982,799,1,4,20869
Tuesday,4,0,2,2,403,649,373,320,573,70,547,286,191,458,319,118,359,896,626,2731,2813,426,5,4,12175
Wednesday,1,2,1,0,232,192,550,856,453,797,906,759,574,510,616,113,623,1745,1104,5500,5519,929,4,1,21987
Thursday,3,5,0,4,53,310,617,882,550,810,415,818,563,245,536,39,682,2000,1303,6364,6347,188,1,4,22739
Friday,0,4,0,2,461,697,328,392,398,965,105,801,593,600,174,829,584,1711,1128,5633,5614,696,5,4,21724
Monday,0,3,5,4,725,560,688,314,867,602,375,71,4,816,17,725,577,1543,993,4862,4818,85,3,2,18659
Tuesday,1,0,2,2,854,210,255,236,643,483,206,157,853,302,299,535,649,1875,1266,6076,6089,17,5,4,21019
Wednesday,3,5,2,0,654,176,271,718,643,533,40,323,835,314,798,4,534,1354,967,4403,4360,161,0,0,17098
Thursday,0,5,0,0,941,97,583,355,455,831,235,104,748,413,316,487,621,1848,1186,5895,5918,66,0,5,21109
Friday,0,1,5,5,755,183,104,72,625,206,364,102,558,278,455,246,424,1224,826,4078,4060,770,4,2,15347
Monday,2,3,5,4,171,743,205,986,695,259,752,759,725,933,124,790,643,1844,1205,5921,5963,300,0,4,23036
Tuesday,5,0,1,1,722,312,10,409,371,679,637,137,791,553,715,751,618,1697,1128,5452,5445,214,3,0,20651
Wednesday,3,2,2,1,36,824,1082,780,781,556,1037,221,1041,71,547,798,759,2256,1488,7336,7342,98,3,3,27067
Thursday,0,0,2,4,709,153,355,715,722,214,224,535,577,174,746,222,450,1059,765,3583,3512,278,0,0,14999
Friday,3,0,5,5,219,607,637,380,508,470,767,443,714,51,325,196,405,1251,807,4018,4037,149,5,0,16002
Monday,0,0,0,1,1063,107,428,411,379,417,771,631,389,82,964,327,721,2146,1407,6831,6922,718,5,1,24721
Tuesday,2,3,5,2,217,748,188,631,379,5,414,609,606,660,266,572,483,1317,835,4168,4122,759,2,0,16993
Wednesday,5,3,3,0,7,239,266,214,902,407,329,304,467,447,667,510,598,1522,1075,5147,5148,845,0,4,19109
Thursday,5,5,5,0,403,798,472,860,796,839,730,984,390,968,353,871,634,1811,1224,5993,6065,2,0,0,24208
Friday,4,1,1,3,852,566,470,740,524,458,82,211,205,291,172,116,434,1312,900,4359,4386,426,2,3,16518
Monday,2,2,5,2,719,15,297,395,653,278,236,521,25,273,351,312,281,900,631,2764,2747,225,1,4,11639
Saturday,3,4,5,0,5,134,137,219,186,0,353,145,33,19,352,220,323,4,288,63,167,275,343,0,3278
Saturday,1,0,3,3,4,93,258,60,260,386,50,271,101,254,224,80,364,121,3,389,335,121,263,5,3649
Saturday,2,5,3,2,5,168,246,256,335,76,355,44,241,17,117,91,20,94,355,117,160,324,173,4,3210
Saturday,2,3,5,2,4,2,329,238,292,280,207,62,189,83,192,0,326,88,207,364,352,20,288,4,3539
Saturday,1,2,4,3,4,275,145,150,233,193,180,79,345,332,283,207,270,66,15,187,224,148,218,4,3568
Saturday,3,4,2,4,2,334,243,136,241,62,363,116,370,379,362,32,16,270,139,155,49,359,150,2,3793
Sunday,5,3,0,2,2,161,98,153,382,366,178,36,131,149,116,61,357,311,257,129,162,396,332,1,3788
Sunday,3,1,5,1,2,116,120,229,373,281,339,180,362,152,364,307,360,81,54,200,367,385,316,3,4601
Sunday,1,4,5,0,4,26,213,339,35,52,149,396,168,255,283,133,379,7,306,276,19,254,67,2,3373
Sunday,5,4,4,0,5,138,329,164,238,195,270,315,254,168,295,56,222,256,73,294,331,159,181,1,3957
Sunday,3,5,2,1,0,210,262,73,156,165,109,27,69,344,141,121,33,290,181,209,235,14,230,5,2885
Sunday,2,1,5,3,4,19,357,268,146,164,199,190,379,114,36,389,292,127,294,1,194,299,296,4,3783
