Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,3,5,0,5,143,630.0,1010,3596,5220,6145,68,161,67,30,161,35,153,67,114,16,144,198,5,3,17979.0
Wednesday,0,5,4,0,142,751.0,1360,3789,6012,7079,55,162,92,64,158,77,155,111,176,29,120,143,4,5,20493.0
Thursday,1,0,0,1,147,763.0,1110,3845,5720,6711,6,26,87,48,156,20,141,69,162,139,55,95,2,0,19304.0
Friday,2,4,3,5,177,473.0,527,2448,4118,4730,57,198,168,54,146,34,45,60,169,157,22,20,5,3,13625.0
Monday,0,2,3,0,26,434.0,664,2364,3489,4068,142,191,64,173,67,163,167,82,46,4,138,101,1,5,12394.0
Tuesday,5,5,5,5,174,425.0,478,2057,3368,3661,6,70,66,113,166,120,162,111,129,97,118,92,4,4,11441.0
Wednesday,3,0,1,1,134,583.0,736,3066,4648,5770,132,114,121,95,18,169,24,142,87,41,35,167,0,3,16090.0
Thursday,0,3,0,0,184,706.0,757,3532,4901,6117,174,20,159,195,123,25,192,171,198,83,146,146,4,4,17840.0
Friday,2,4,5,3,6,723.0,1141,3775,5591,6669,117,96,17,33,16,145,16,199,2,109,59,177,1,4,18910.0
Monday,4,5,0,2,74,661.0,707,3735,4958,6131,180,64,49,161,32,9,178,46,54,132,104,148,5,0,17439.0
Tuesday,0,3,2,4,15,553.0,836,2751,4880,5314,66,69,118,102,172,104,13,47,73,93,175,117,2,3,15512.0
Wednesday,4,1,4,2,53,470.0,849,2051,3417,4013,6,20,118,142,194,54,106,54,83,185,71,55,2,1,11955.0
Thursday,0,1,5,4,174,738.0,906,4037,5746,7145,51,151,48,139,171,47,163,149,170,60,76,95,2,3,20081.0
Friday,0,0,4,1,27,730.0,1259,3690,6258,7106,33,192,105,154,89,117,38,190,200,18,60,106,2,3,20382.0
Monday,0,4,5,2,92,527.0,915,2656,4042,4429,58,171,42,104,78,30,12,17,179,160,130,111,1,3,13768.0
Tuesday,5,4,4,0,76,594.0,864,3555,5156,5799,147,147,184,18,124,192,199,46,74,198,128,20,0,0,17534.0
Wednesday,4,1,4,2,139,399.0,793,2130,3192,3698,98,59,161,136,48,94,78,31,67,14,71,60,0,3,11282.0
Thursday,0,2,1,5,94,434.0,604,2189,3258,3693,111,81,179,28,0,110,51,162,19,46,160,81,0,2,11310.0
Friday,1,2,2,4,59,370.0,561,1905,2997,3548,136,123,19,47,68,181,83,151,121,179,31,140,5,4,10737.0
Monday,0,3,2,5,146,545.0,619,2403,3857,4618,152,133,134,59,198,118,113,2,3,105,19,195,5,5,13439.0
Tuesday,1,1,0,1,171,648.0,906,3335,5163,5949,35,134,179,196,18,98,192,154,62,143,79,152,4,0,17621.0
Wednesday,3,3,5,1,194,769.0,1077,4349,6000,7481,111,27,39,72,145,171,93,69,138,128,175,30,3,1,21084.0
Thursday,5,2,0,5,101,755.0,1285,3828,6073,6778,30,98,94,108,135,76,179,4,93,94,33,36,3,1,19816.0
Friday,0,4,5,0,82,818.0,1352,4226,6372,7413,47,109,159,189,44,159,186,145,158,29,41,125,1,4,21668.0
Monday,3,3,3,2,83,454.0,553,2229,3995,4352,5,196,152,144,85,194,41,19,75,123,118,116,4,4,12953.0
Tuesday,3,3,3,5,72,530.0,717,2742,4203,4563,120,144,162,100,177,172,27,125,0,170,42,101,5,2,14188.0
Wednesday,5,2,1,1,66,369.0,556,1477,2261,2725,119,64,50,198,137,55,173,37,58,194,146,35,5,4,8738.0
Thursday,1,3,5,0,196,704.0,743,3790,5973,6826,130,110,192,165,140,126,20,25,115,179,106,112,5,3,19669.0
Friday,3,4,2,3,67,566.0,630,2935,4589,5358,112,11,7,9,91,67,188,197,153,77,123,95,4,4,15295.0
Monday,1,5,5,0,131,667.0,1185,3724,5127,6234,157,90,33,83,181,118,130,146,173,32,137,176,0,4,18539.0
Saturday,1,1,0,1,1,209.0,236,322,87,383,11,273,118,299,260,117,389,128,136,302,177,264,199,2,3916.0
Saturday,1,4,1,4,3,38.0,306,394,345,213,65,275,85,152,309,268,157,243,68,159,153,21,210,1,3475.0
Saturday,4,2,3,5,2,130.0,396,356,263,160,229,197,236,372,50,390,230,317,249,89,299,170,112,2,4263.0
Saturday,4,2,0,2,1,139.0,283,321,180,291,173,380,330,266,238,243,352,195,177,143,76,99,112,4,4011.0
Saturday,0,4,3,5,3,309.0,344,114,298,378,104,374,286,219,121,200,352,76,173,379,362,358,374,1,4837.0
Saturday,5,2,0,3,0,328.0,135,366,131,167,373,206,93,21,363,183,258,28,57,377,54,298,394,0,3842.0
Sunday,1,0,0,5,0,11.0,211,43,252,77,395,327,123,62,195,239,165,205,195,148,171,83,234,4,3146.0
Sunday,5,3,5,1,2,302.0,226,291,128,38,101,286,91,49,290,340,219,17,29,241,362,44,0,5,3075.0
Sunday,3,5,0,5,2,305.0,350,120,64,18,374,312,95,259,237,274,153,358,132,325,30,118,229,4,3772.0
Sunday,0,1,3,5,2,112.0,253,221,385,38,43,178,154,383,241,296,80,292,319,303,187,255,348,2,4101.0
Sunday,0,0,5,3,0,298.0,73,105,129,217,351,333,74,335,85,332,304,2,174,247,202,292,116,4,3681.0
Sunday,3,3,5,5,0,357.0,188,323,301,15,11,134,57,364,45,311,306,132,14,382,44,210,258,4,3472.0
