Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,5,3,4,2,936,621,929,489,373,200,516,350,983,777,367,714,638,670,641,686,5947,323,0,4,16178
Wednesday,3,1,3,5,15,714,617,465,424,492,424,650,146,303,354,144,375,332,341,338,3024,245,5,3,9423
Thursday,3,2,4,2,479,280,709,763,77,294,192,159,523,159,77,91,428,429,425,423,3434,253,3,5,9214
Friday,5,0,0,0,70,260,230,541,385,29,289,672,664,646,462,589,347,300,290,341,2909,306,4,4,9343
Monday,3,0,0,5,106,324,524,580,703,364,48,702,612,163,471,201,338,324,356,331,3190,336,0,5,9686
Tuesday,4,1,3,4,864,177,356,466,668,793,649,795,258,640,657,373,485,503,506,531,4723,763,5,1,14225
Wednesday,4,0,0,0,213,1,823,474,649,289,831,72,343,302,286,216,479,459,503,499,4321,676,0,1,11441
Thursday,2,3,1,3,691,10,452,358,257,385,368,294,239,715,137,416,347,268,359,283,2599,453,0,2,8642
Friday,2,5,4,2,527,4,862,430,610,108,800,874,919,784,20,784,810,799,788,771,7491,757,0,0,18151
Monday,3,3,5,1,252,208,535,921,563,610,294,728,525,225,333,79,643,604,645,640,5669,218,1,5,13710
Tuesday,3,3,0,1,650,760,146,216,369,593,342,502,31,488,18,358,331,329,365,335,3154,246,1,1,9242
Wednesday,0,1,0,1,202,396,683,670,487,198,486,264,653,21,387,539,393,423,369,444,3731,355,3,5,10711
Thursday,2,4,5,4,477,715,726,545,432,629,28,531,127,191,179,240,456,483,476,492,4584,444,2,1,11773
Friday,0,5,4,1,57,712,289,192,315,700,464,68,467,403,611,28,341,334,371,341,2978,466,3,0,9150
Monday,5,3,0,2,292,579,383,640,291,261,111,152,737,397,249,722,534,518,544,498,4772,56,4,4,11754
Tuesday,0,4,3,0,550,130,189,469,18,147,612,352,64,533,685,798,382,413,467,443,3835,246,0,5,10345
Wednesday,5,0,0,3,43,802,46,291,998,527,151,596,822,492,186,312,734,774,803,754,7250,291,1,1,15882
Thursday,5,1,0,1,358,246,166,325,214,66,560,706,166,214,161,372,397,314,357,376,3140,181,2,0,8328
Friday,2,4,0,5,83,253,442,718,659,335,691,703,141,95,168,593,280,343,353,353,2815,98,0,1,9135
Monday,2,2,5,0,413,247,849,585,661,933,783,141,358,289,235,449,613,542,594,622,5307,283,0,3,13916
Tuesday,2,3,5,5,252,694,503,26,224,449,168,743,569,630,444,287,379,408,441,400,3760,170,3,3,10568
Wednesday,1,3,4,0,805,757,586,712,780,781,287,585,603,66,880,620,562,544,545,580,5229,453,4,4,15391
Thursday,2,1,5,5,442,426,286,695,175,1052,1034,117,851,426,581,120,744,806,793,787,7247,230,4,3,16832
Friday,5,0,4,4,26,467,686,8,578,189,151,102,623,49,627,700,722,749,710,709,6819,742,1,2,14673
Monday,4,1,1,5,509,348,538,414,14,76,231,261,746,328,604,664,400,383,417,352,3425,429,3,5,10158
Tuesday,0,4,5,0,368,496,405,312,740,746,751,256,649,657,416,66,406,373,343,402,3427,63,4,0,10889
Wednesday,1,4,0,0,595,379,931,379,557,206,847,49,498,887,815,880,686,683,724,736,6808,768,0,1,17434
Thursday,5,5,4,3,23,601,429,894,641,266,593,428,798,756,47,592,598,563,602,616,5510,877,1,0,14852
Friday,2,5,0,4,234,29,410,156,499,373,656,527,449,694,56,573,504,450,425,441,4139,663,0,1,11290
Monday,1,3,4,4,430,652,188,192,383,396,454,50,754,680,141,594,590,591,527,584,5005,293,2,4,12522
Saturday,5,5,1,1,1,2433,1020,1477,129,200,55,29,39,118,132,87,135,194,8,23,199,109,33,2,6435
Saturday,0,4,0,4,1,1499,516,2502,185,119,153,96,118,120,66,64,164,180,68,164,72,69,49,5,6218
Saturday,4,1,0,0,4,1885,1146,812,80,188,126,181,10,125,57,52,82,194,107,73,29,102,56,3,5317
Saturday,3,0,4,2,4,731,1664,1047,48,189,189,44,200,83,106,189,120,112,81,107,16,155,55,2,5151
Saturday,0,4,3,0,3,2267,2817,1206,131,124,180,192,22,93,193,176,169,103,168,63,113,156,127,5,8315
Saturday,3,4,4,3,0,485,1440,2470,19,120,29,84,189,109,177,71,48,91,191,22,104,105,73,1,5842
Sunday,3,2,4,3,1,1841,2410,619,0,81,185,199,115,107,10,133,34,138,197,60,106,5,199,2,6454
Sunday,5,3,1,4,0,1118,1627,2676,129,114,64,112,118,125,88,25,7,101,86,68,54,72,68,3,6668
Sunday,3,2,1,2,3,589,1632,2646,94,119,140,149,39,9,29,136,18,158,43,159,129,69,51,5,6225
Sunday,0,4,5,1,3,544,1513,1039,49,51,37,141,70,145,121,64,63,48,125,69,75,169,14,3,4353
Sunday,5,5,1,1,4,1021,1698,421,133,104,0,181,99,135,83,22,29,29,198,125,32,124,38,3,4491
Sunday,2,5,2,4,2,977,519,1947,37,189,129,146,33,167,120,115,131,177,195,151,133,76,0,1,5258
