Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,3,1,2,0,166,218,634,979,974,391,779,970,770,957,981,651,17,256,633,471,184,283,4,1,10325
Wednesday,3,4,3,1,378,98,315,171,66,938,85,19,321,426,509,184,79,52,59,31,230,430,3,2,4407
Thursday,0,4,0,0,1026,653,704,263,646,814,314,5,729,934,557,979,822,1019,933,1002,332,545,5,2,12288
Friday,5,2,5,3,825,390,198,1103,766,31,166,336,739,859,960,585,240,732,896,43,1019,93,3,2,10001
Monday,5,5,1,5,534,820,794,323,703,12,714,477,668,34,812,469,186,173,435,216,496,295,4,2,8183
Tuesday,5,3,5,1,134,744,352,670,599,924,49,836,94,42,881,486,916,458,997,156,1025,940,0,3,10320
Wednesday,4,0,2,5,553,626,203,305,598,441,104,505,288,684,328,473,294,336,232,459,807,823,2,2,8074
Thursday,5,3,3,3,350,786,86,760,729,597,888,637,84,663,785,20,103,968,189,402,187,525,4,2,8779
Friday,2,5,0,0,755,100,877,241,11,240,708,645,668,562,394,524,42,580,766,472,673,364,4,5,8638
Monday,5,5,5,3,711,392,274,113,220,329,148,349,321,277,338,135,833,185,473,279,384,454,1,1,6235
Tuesday,2,4,3,3,708,637,30,111,265,66,655,488,2,653,668,742,433,226,477,603,286,345,5,4,7416
Wednesday,0,2,0,2,821,240,287,769,889,273,690,259,585,637,890,462,891,735,229,209,700,428,4,4,10006
Thursday,3,4,1,3,69,125,289,388,705,870,323,635,193,497,6,147,810,866,200,491,742,897,4,0,8268
Friday,4,1,0,1,767,193,432,998,214,247,636,855,298,811,286,651,381,220,43,786,678,447,1,1,8951
Monday,1,3,4,4,143,33,484,347,196,434,220,407,94,818,264,210,826,461,592,175,606,706,0,4,7032
Tuesday,0,1,4,3,723,800,393,897,778,1055,208,889,394,256,112,635,1044,706,670,161,141,288,1,5,10164
Wednesday,4,1,0,4,206,158,363,541,680,77,124,302,261,454,552,252,244,319,540,337,678,433,1,0,6531
Thursday,5,4,5,5,669,81,145,207,47,296,556,321,335,662,58,295,751,313,680,393,696,765,2,3,7294
Friday,0,4,3,0,84,213,119,598,320,282,484,576,292,502,451,372,224,345,462,364,554,418,1,1,6669
Monday,3,5,3,1,630,565,842,124,714,668,338,126,728,5,343,752,306,592,837,109,224,653,5,4,8577
Tuesday,1,0,2,1,476,181,815,193,634,773,172,551,572,519,365,750,487,59,589,457,832,617,4,0,9050
Wednesday,0,0,5,5,742,104,430,703,558,70,737,650,43,758,381,717,505,219,329,316,102,718,3,2,8097
Thursday,2,2,4,5,725,537,599,448,860,675,343,499,57,795,103,111,221,625,516,537,702,818,1,5,9190
Friday,2,5,4,0,99,20,476,46,229,228,534,292,482,294,129,460,633,36,236,69,209,231,2,1,4717
Monday,2,2,5,3,342,149,391,353,8,438,222,496,776,378,611,21,14,517,203,146,361,680,3,1,6122
Tuesday,1,2,2,5,47,191,826,743,757,491,453,976,509,413,432,262,258,201,123,423,729,901,1,0,8746
Wednesday,2,0,2,5,388,338,656,87,117,425,396,263,391,317,241,195,297,177,74,648,162,717,3,2,5903
Thursday,2,0,4,5,525,150,108,465,421,603,858,129,164,461,253,121,435,506,695,846,638,91,2,2,7484
Friday,0,2,5,1,584,750,797,476,474,496,89,452,355,358,626,205,329,51,111,160,650,538,5,3,7517
Monday,4,4,0,0,217,541,638,462,663,335,683,769,678,265,532,64,231,592,8,49,10,592,4,5,7346
Saturday,3,2,0,1,2,705,1081,415,179,147,52,159,75,20,134,51,85,198,91,86,38,143,19,4,3690
Saturday,5,3,0,3,5,1223,599,903,93,118,158,13,113,20,78,52,185,118,83,124,3,82,186,5,4172
Saturday,1,2,5,3,5,877,552,319,169,140,85,54,11,92,34,146,88,24,93,126,185,171,21,4,3207
Saturday,5,0,5,0,0,894,1253,450,53,175,7,56,177,194,51,9,18,23,45,175,128,31,171,4,3924
Saturday,1,4,3,0,0,1422,498,939,150,51,73,124,198,12,38,163,96,56,141,185,18,73,94,1,4340
Saturday,4,3,0,2,0,383,1495,1199,77,117,23,46,30,104,74,107,157,109,36,197,104,128,30,0,4425
Sunday,1,2,4,5,0,1350,1026,647,22,157,186,112,191,163,135,196,108,163,144,174,52,99,90,1,5028
Sunday,2,5,2,3,4,1698,1188,2218,116,88,59,192,180,153,28,200,123,9,148,37,56,199,55,4,6767
Sunday,4,4,5,2,3,1738,411,756,1,112,74,145,33,177,114,127,32,147,171,85,36,13,51,0,4241
Sunday,2,1,5,3,3,2033,1025,591,123,180,61,169,117,100,32,198,189,61,15,93,134,112,102,3,5352
Sunday,1,1,0,1,0,532,928,1354,150,166,147,159,22,9,117,122,192,163,85,76,129,43,104,4,4505
Sunday,1,2,0,1,4,1558,2086,1037,84,80,96,152,64,33,133,57,165,125,148,193,25,63,177,3,6287
