Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,5,1,1,2,5,5,2,36,16,19,32,33,7,1,3,1,7,1,0,0,186
Wednesday,0,0,0,0,7,5,7,4,0,1,3,61,32,31,61,59,3,4,3,5,7,1,0,0,303
Thursday,0,0,0,0,8,0,7,3,2,5,2,29,14,13,29,29,3,4,7,5,2,7,0,0,177
Friday,0,0,0,0,0,1,4,2,5,2,3,43,23,23,46,47,0,0,7,5,7,7,0,0,233
Monday,0,0,0,0,2,0,4,7,1,7,6,30,17,16,30,27,0,2,7,4,0,0,0,0,170
Tuesday,0,0,0,0,5,3,2,2,1,2,3,51,28,27,50,53,1,3,2,4,1,6,0,0,254
Wednesday,0,0,0,0,5,7,5,0,3,3,6,23,14,12,25,23,1,3,0,3,2,5,0,0,149
Thursday,0,0,0,0,0,7,1,4,5,4,5,45,23,21,45,44,6,7,4,4,3,6,0,0,242
Friday,0,0,0,0,4,5,4,4,5,2,7,40,20,21,43,41,6,1,0,3,0,4,0,0,218
Monday,0,0,0,0,3,5,5,1,2,6,4,51,26,26,51,52,3,4,2,6,5,1,0,0,263
Tuesday,0,0,0,0,1,3,3,7,4,4,7,53,29,27,56,55,1,0,0,4,4,1,0,0,267
Wednesday,0,0,0,0,3,0,7,7,2,5,7,55,28,29,54,57,3,6,0,1,5,6,0,0,284
Thursday,0,0,0,0,2,3,3,7,4,4,5,38,20,18,39,39,1,2,1,0,2,2,0,0,200
Friday,0,0,0,0,6,7,4,2,0,6,0,22,12,12,23,22,1,4,0,0,0,2,0,0,129
Monday,0,0,0,0,5,5,7,2,4,7,3,37,21,20,37,39,3,6,2,3,5,4,0,0,216
Tuesday,0,0,0,0,7,2,2,0,5,0,1,60,30,31,56,58,5,7,5,3,1,6,0,0,286
Wednesday,0,0,0,0,3,5,0,0,0,2,1,41,20,22,41,42,3,0,1,4,3,0,0,0,199
Thursday,0,0,0,0,0,4,2,0,6,4,5,33,19,18,32,32,4,4,7,5,2,3,0,0,188
Friday,0,0,0,0,5,6,2,7,4,2,5,52,25,28,52,53,2,6,1,5,8,5,0,0,279
Monday,0,0,0,0,4,4,2,5,3,5,0,25,13,12,26,25,6,7,4,1,5,3,0,0,159
Tuesday,0,0,0,0,0,4,4,2,0,7,3,38,20,20,40,40,0,4,6,3,3,6,0,0,209
Wednesday,0,0,0,0,5,5,5,5,1,4,6,50,27,28,51,53,6,6,1,1,4,5,0,0,271
Thursday,0,0,0,0,4,3,5,1,1,5,0,34,17,16,33,32,5,5,4,2,3,5,0,0,185
Friday,0,0,0,0,0,3,7,3,0,1,1,42,23,24,43,42,6,0,3,4,6,2,0,0,219
Monday,0,0,0,0,0,7,7,6,4,7,0,29,17,16,29,28,4,3,1,3,7,3,0,0,178
Tuesday,0,0,0,0,4,0,4,1,5,6,7,28,15,13,26,28,0,7,2,6,6,3,0,0,170
Wednesday,0,0,0,0,7,2,7,0,0,5,0,41,22,22,39,42,0,2,5,0,1,0,0,0,204
Thursday,0,0,0,0,3,0,5,3,6,2,6,38,19,19,40,40,4,0,2,5,3,4,0,0,208
Friday,0,0,0,0,3,7,1,5,5,0,6,57,32,29,59,57,0,2,0,4,6,6,0,0,288
Monday,0,0,0,0,7,4,3,7,3,4,2,25,13,13,26,23,2,0,2,3,1,5,0,0,151
Saturday,0,0,0,0,0,9,2,0,15,2,12,6,3,6,8,11,9,14,2,8,9,9,1,0,135
Saturday,0,0,0,0,0,10,6,14,3,4,15,4,12,10,6,14,3,14,7,12,13,4,1,0,160
Saturday,0,0,0,0,0,12,10,12,13,8,13,13,3,4,1,6,1,7,3,11,3,13,7,0,148
Saturday,0,0,0,0,0,15,11,7,9,6,6,4,15,5,8,5,6,9,14,12,7,7,0,0,154
Saturday,0,0,0,0,0,2,0,4,13,13,4,1,0,5,3,0,2,1,14,3,15,6,10,0,104
Saturday,0,0,0,0,0,7,9,14,12,15,14,6,10,13,2,10,15,9,0,8,6,3,2,0,163
Sunday,0,0,0,0,0,8,0,8,0,2,8,14,11,15,15,0,11,13,2,15,10,3,11,0,156
Sunday,0,0,0,0,0,11,4,7,8,3,10,14,13,2,0,5,6,1,1,2,8,4,6,0,113
Sunday,0,0,0,0,0,8,15,14,15,11,15,0,1,7,0,12,13,14,1,0,13,14,14,0,173
Sunday,0,0,0,0,0,5,1,9,9,14,6,8,7,6,4,2,8,11,15,0,8,5,14,0,137
Sunday,0,0,0,0,0,10,0,6,2,1,1,4,5,3,0,4,0,8,8,6,3,10,10,0,89
Sunday,0,0,0,0,0,10,1,7,6,3,10,12,11,7,1,2,3,2,7,8,8,6,2,0,115
