Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,6,16,5,26,20,12,34,21,38,30,38,8,2,36,13,4,1,6,0,0,324
Wednesday,0,0,0,0,6,12,8,22,21,22,19,27,11,8,15,5,25,2,15,26,19,9,0,0,283
Thursday,0,0,0,0,3,29,27,35,18,15,17,14,11,21,0,1,5,18,18,24,26,13,0,0,305
Friday,0,0,0,0,7,4,0,34,16,6,28,41,39,34,19,38,16,32,19,27,35,24,0,0,428
Monday,0,0,0,0,26,3,0,36,4,20,23,12,5,14,10,7,30,2,31,24,34,22,0,0,313
Tuesday,0,0,0,0,23,10,23,22,14,28,27,10,16,24,15,12,17,27,5,15,7,7,0,0,311
Wednesday,0,0,0,0,18,2,20,17,7,3,14,22,0,1,23,6,11,4,4,28,9,23,0,0,222
Thursday,0,0,0,0,8,29,15,9,23,3,34,27,6,18,7,7,3,7,36,35,2,33,0,0,311
Friday,0,0,0,0,14,1,4,15,5,16,7,22,1,21,20,5,27,22,9,28,20,19,0,0,264
Monday,0,0,0,0,36,16,24,0,35,14,3,33,7,8,3,35,33,0,12,39,30,38,0,0,375
Tuesday,0,0,0,0,14,20,9,28,25,18,26,15,12,20,13,18,34,8,26,31,8,1,0,0,337
Wednesday,0,0,0,0,3,20,2,17,25,15,18,3,9,20,20,21,24,25,30,0,30,12,0,0,303
Thursday,0,0,0,0,19,6,14,29,27,18,4,26,13,23,29,16,14,26,14,3,15,12,0,0,318
Friday,0,0,0,0,21,33,19,10,9,29,28,22,0,15,34,13,15,12,1,30,21,2,0,0,322
Monday,0,0,0,0,41,38,8,25,27,7,32,22,28,13,18,4,37,31,17,7,11,20,0,0,395
Tuesday,0,0,0,0,23,32,8,37,2,23,28,27,32,13,28,21,23,19,2,10,34,16,0,0,389
Wednesday,0,0,0,0,32,18,26,6,24,7,14,18,6,16,35,32,35,40,41,12,17,10,0,0,398
Thursday,0,0,0,0,19,11,6,27,7,23,13,17,11,26,29,38,32,13,27,4,12,27,0,0,349
Friday,0,0,0,0,13,3,25,8,19,20,14,5,18,19,2,16,1,13,2,9,11,5,0,0,211
Monday,0,0,0,0,14,29,21,7,17,4,12,7,23,0,23,3,13,18,23,11,21,13,0,0,269
Tuesday,0,0,0,0,1,33,29,19,28,10,1,16,17,21,26,7,32,12,24,32,24,13,0,0,355
Wednesday,0,0,0,0,34,32,0,22,10,28,14,34,25,25,27,0,20,4,26,27,18,19,0,0,376
Thursday,0,0,0,0,23,26,13,12,25,12,21,18,13,4,9,18,21,6,22,22,4,16,0,0,295
Friday,0,0,0,0,13,12,1,26,21,7,11,24,19,4,11,14,19,8,3,11,32,10,0,0,253
Monday,0,0,0,0,32,5,27,32,15,21,19,34,34,25,30,19,12,22,9,7,26,0,0,0,379
Tuesday,0,0,0,0,13,1,9,34,31,9,17,34,6,30,6,25,32,12,17,12,2,0,0,0,300
Wednesday,0,0,0,0,20,7,9,32,25,0,0,33,13,26,12,12,21,21,5,16,18,6,0,0,286
Thursday,0,0,0,0,11,6,7,24,3,30,15,13,19,1,12,1,25,11,2,12,20,21,0,0,241
Friday,0,0,0,0,1,31,15,29,34,19,18,37,3,33,16,14,22,1,15,1,5,14,0,0,315
Monday,0,0,0,0,28,17,1,1,21,38,10,26,14,33,9,21,27,30,33,25,31,17,0,0,392
Saturday,0,0,0,0,0,64,26,50,6,1,1,3,2,3,4,7,6,4,4,4,3,3,2,0,202
Saturday,0,0,0,0,0,47,38,61,4,2,4,2,7,1,3,2,6,5,7,3,7,7,5,0,219
Saturday,0,0,0,0,0,61,22,79,4,5,2,5,5,3,6,0,7,1,2,3,7,3,7,0,230
Saturday,0,0,0,0,0,23,62,100,6,7,6,6,1,0,4,6,2,4,3,6,3,3,1,0,249
Saturday,0,0,0,0,0,32,78,15,6,4,0,6,0,5,3,6,3,6,6,6,7,5,0,0,195
Saturday,0,0,0,0,0,28,17,58,6,2,2,1,5,1,5,2,1,6,3,1,7,0,5,0,159
Sunday,0,0,0,0,0,43,27,53,3,2,2,6,5,4,5,7,6,4,2,5,1,3,6,0,194
Sunday,0,0,0,0,0,26,73,97,6,6,3,2,6,5,1,5,2,3,7,2,4,7,3,0,267
Sunday,0,0,0,0,0,72,24,96,3,7,0,5,4,5,5,2,4,7,3,2,7,4,3,0,262
Sunday,0,0,0,0,0,30,57,14,5,1,6,4,1,2,6,0,6,5,0,1,0,6,6,0,158
Sunday,0,0,0,0,0,39,27,48,2,3,1,0,5,2,6,6,1,6,2,4,5,0,0,0,165
Sunday,0,0,0,0,0,89,43,23,6,6,4,7,5,3,3,6,2,1,3,6,6,5,7,0,232
