Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,1,191,19,2,22,1,7,7,5,0,2,6,5,7,0,2,5,2,0,0,293
Wednesday,0,0,0,0,4,202,3,1,24,24,1,1,1,5,4,5,3,4,3,5,3,5,0,0,307
Thursday,0,0,0,0,6,159,9,1,16,13,7,7,1,5,0,5,0,2,1,5,7,1,0,0,255
Friday,0,0,0,0,7,277,7,14,29,30,7,5,1,3,2,4,3,2,7,3,4,5,0,0,416
Monday,0,0,0,0,1,109,6,2,11,4,6,3,0,1,4,0,6,0,4,7,1,7,0,0,181
Tuesday,0,0,0,0,5,165,18,7,18,2,7,2,4,0,7,2,3,1,5,2,1,7,0,0,263
Wednesday,0,0,0,0,6,214,1,12,25,4,3,1,1,4,4,1,5,1,0,2,4,6,0,0,303
Thursday,0,0,0,0,7,222,0,13,23,13,6,4,2,6,4,4,5,0,7,0,5,6,0,0,336
Friday,0,0,0,0,0,265,5,15,29,22,7,5,7,6,5,0,0,6,4,6,0,2,0,0,393
Monday,0,0,0,0,7,190,15,4,20,19,5,2,3,0,6,7,1,7,6,0,6,0,0,0,307
Tuesday,0,0,0,0,5,253,28,5,28,1,7,0,4,0,6,1,0,6,0,7,3,6,0,0,369
Wednesday,0,0,0,0,0,182,1,0,21,21,1,6,0,4,2,0,3,0,5,6,5,0,0,0,263
Thursday,0,0,0,0,6,234,25,16,26,21,5,5,2,0,0,5,0,3,1,6,8,1,0,0,372
Friday,0,0,0,0,6,130,13,15,14,17,3,2,1,0,4,1,0,5,2,7,5,6,0,0,237
Monday,0,0,0,0,3,242,2,0,27,15,1,2,3,3,7,1,3,3,6,0,1,5,0,0,334
Tuesday,0,0,0,0,1,156,0,13,18,16,5,3,1,7,1,1,4,4,3,3,7,5,0,0,258
Wednesday,0,0,0,0,6,146,16,6,15,12,3,2,2,6,4,4,2,7,5,2,1,0,0,0,247
Thursday,0,0,0,0,7,202,12,19,20,0,0,3,7,4,1,6,4,1,3,7,4,4,0,0,316
Friday,0,0,0,0,5,287,28,7,30,27,7,4,5,3,1,5,1,1,7,4,4,6,0,0,441
Monday,0,0,0,0,1,217,7,11,24,18,7,5,4,4,4,7,3,6,6,5,1,2,0,0,339
Tuesday,0,0,0,0,2,153,18,2,15,1,7,2,2,4,7,7,0,6,5,5,0,2,0,0,245
Wednesday,0,0,0,0,5,283,11,4,29,21,5,5,2,6,4,3,1,6,4,6,3,3,0,0,411
Thursday,0,0,0,0,7,213,14,16,23,8,3,1,0,5,2,3,0,0,2,3,0,2,0,0,310
Friday,0,0,0,0,5,237,14,3,24,0,0,4,5,6,1,4,7,1,7,2,4,2,0,0,334
Monday,0,0,0,0,6,165,0,9,19,12,6,5,3,2,4,0,0,6,4,0,5,4,0,0,260
Tuesday,0,0,0,0,4,227,4,25,25,16,3,6,5,0,6,6,5,1,3,1,3,3,0,0,353
Wednesday,0,0,0,0,0,162,18,17,17,8,0,1,7,2,5,5,2,4,6,1,3,2,0,0,268
Thursday,0,0,0,0,4,225,16,6,23,10,6,2,0,6,5,0,5,3,1,7,5,6,0,0,339
Friday,0,0,0,0,3,114,10,0,11,10,0,5,6,3,2,3,1,1,1,1,4,7,0,0,191
Monday,0,0,0,0,4,170,10,0,19,14,1,6,1,6,4,6,6,1,1,1,3,6,0,0,267
Saturday,0,0,0,0,0,0,6,3,2,5,5,7,2,7,3,0,66,15,38,26,2,0,3,0,199
Saturday,0,0,0,0,0,0,2,1,4,2,0,2,6,0,1,0,53,41,14,28,7,6,3,0,179
Saturday,0,0,0,0,0,0,2,7,3,4,0,0,4,2,1,4,70,41,55,30,6,3,2,0,244
Saturday,0,0,0,0,0,0,4,2,4,3,7,7,6,1,3,1,92,75,36,21,7,2,0,0,278
Saturday,0,0,0,0,0,0,2,7,3,1,1,0,2,5,4,7,15,32,46,64,0,1,0,0,199
Saturday,0,0,0,0,0,0,0,5,2,0,0,3,4,5,6,6,95,39,20,74,7,0,0,0,274
Sunday,0,0,0,0,0,0,3,5,3,0,2,6,1,2,1,6,84,34,18,53,5,4,4,0,240
Sunday,0,0,0,0,0,0,4,7,7,5,3,7,6,4,5,1,113,90,69,45,6,1,7,0,389
Sunday,0,0,0,0,0,0,5,5,4,1,4,5,2,6,5,2,27,52,42,13,5,7,3,0,195
Sunday,0,0,0,0,0,0,6,5,0,1,5,3,7,6,4,6,58,19,80,39,7,6,5,0,265
Sunday,0,0,0,0,0,0,7,5,1,3,3,0,6,4,7,2,15,73,30,47,6,0,7,0,225
Sunday,0,0,0,0,0,0,7,2,6,6,1,0,2,6,6,7,46,35,58,14,6,0,6,0,217
