Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,12,11,4,5,1,21,2,32,0,9,3,6,40,44,81,62,206,13,0,0,559
Wednesday,0,0,0,0,16,9,15,13,6,17,13,27,26,7,4,21,23,24,46,37,116,14,0,0,444
Thursday,0,0,0,0,17,0,14,9,0,15,13,35,18,10,19,5,47,47,91,67,224,37,0,0,676
Friday,0,0,0,0,8,0,28,1,13,2,30,1,5,8,4,23,37,35,71,54,173,4,0,0,505
Monday,0,0,0,0,33,1,26,15,10,11,6,8,9,8,1,27,36,37,70,55,176,28,0,0,567
Tuesday,0,0,0,0,19,22,7,5,3,25,5,2,29,21,27,20,32,31,62,46,152,25,0,0,541
Wednesday,0,0,0,0,22,15,2,9,5,15,26,4,29,10,25,29,28,27,52,40,131,8,0,0,486
Thursday,0,0,0,0,6,18,12,13,31,9,15,16,13,27,14,2,57,57,114,87,284,25,0,0,809
Friday,0,0,0,0,25,26,18,2,10,7,8,18,27,11,6,29,41,41,77,59,190,32,0,0,637
Monday,0,0,0,0,20,31,22,13,28,20,37,23,2,23,25,1,56,56,112,83,275,37,0,0,873
Tuesday,0,0,0,0,34,26,33,39,4,2,3,27,6,23,17,40,53,51,102,75,250,15,0,0,811
Wednesday,0,0,0,0,12,2,10,27,25,35,2,21,14,11,16,29,46,45,91,66,221,2,0,0,683
Thursday,0,0,0,0,7,36,8,22,21,25,8,26,10,41,16,40,60,60,119,90,295,37,0,0,930
Friday,0,0,0,0,11,29,9,34,26,7,27,26,31,2,10,9,37,37,73,55,177,7,0,0,617
Monday,0,0,0,0,12,4,18,8,7,7,2,5,17,23,28,29,26,23,46,33,111,12,0,0,420
Tuesday,0,0,0,0,29,21,1,17,23,31,17,27,1,16,3,22,38,39,76,60,192,18,0,0,641
Wednesday,0,0,0,0,13,33,26,32,20,17,34,23,37,2,23,1,53,54,103,78,253,12,0,0,822
Thursday,0,0,0,0,29,7,21,7,2,12,23,29,26,7,17,25,29,28,54,39,132,23,0,0,519
Friday,0,0,0,0,0,10,0,31,26,3,8,9,12,17,30,24,29,28,57,45,143,13,0,0,494
Monday,0,0,0,0,15,2,0,22,12,13,27,4,32,34,9,9,41,39,80,59,193,14,0,0,613
Tuesday,0,0,0,0,15,30,25,21,29,4,11,23,20,10,8,11,27,28,58,44,138,27,0,0,537
Wednesday,0,0,0,0,21,15,27,25,1,24,32,23,28,26,1,18,44,45,87,67,220,32,0,0,744
Thursday,0,0,0,0,24,29,19,5,3,22,0,23,20,9,7,35,43,40,82,61,201,35,0,0,666
Friday,0,0,0,0,34,24,10,1,20,5,13,27,9,28,16,14,39,40,75,58,188,26,0,0,635
Monday,0,0,0,0,12,34,28,9,15,21,34,9,26,33,16,38,51,51,104,78,254,32,0,0,851
Tuesday,0,0,0,0,30,21,26,2,15,21,6,5,19,29,15,22,31,33,61,45,153,24,0,0,565
Wednesday,0,0,0,0,16,6,7,21,18,33,17,9,12,7,32,31,42,41,77,61,197,28,0,0,665
Thursday,0,0,0,0,13,20,3,20,9,21,10,14,42,12,17,16,61,63,122,90,302,11,0,0,856
Friday,0,0,0,0,7,33,19,35,23,34,32,43,30,28,34,26,61,59,120,90,296,27,0,0,1004
Monday,0,0,0,0,9,28,20,14,23,22,13,10,6,23,12,7,31,31,59,46,146,8,0,0,515
Saturday,0,0,0,0,0,39,23,82,2,5,4,6,7,1,6,0,3,7,6,1,7,7,5,0,221
Saturday,0,0,0,0,0,48,65,82,3,6,4,6,3,3,5,2,1,0,7,7,7,0,7,0,264
Saturday,0,0,0,0,0,28,17,54,6,4,7,2,0,5,5,4,0,6,3,0,1,3,5,0,160
Saturday,0,0,0,0,0,63,20,84,6,3,5,6,7,3,5,0,2,1,2,3,5,2,3,0,228
Saturday,0,0,0,0,0,83,18,69,2,4,5,0,2,5,0,5,0,6,6,6,7,5,2,0,234
Saturday,0,0,0,0,0,37,13,24,3,6,1,1,3,4,6,1,5,1,0,2,2,4,7,0,130
Sunday,0,0,0,0,0,44,107,88,0,3,6,5,0,0,3,2,3,5,1,1,5,0,7,0,289
Sunday,0,0,0,0,0,29,15,74,5,1,7,4,1,2,1,6,5,0,2,5,0,1,7,0,175
Sunday,0,0,0,0,0,76,39,57,4,2,4,5,5,7,1,5,3,4,1,2,3,6,1,0,234
Sunday,0,0,0,0,0,49,120,23,6,2,3,4,3,5,0,5,0,4,6,4,5,2,3,0,252
Sunday,0,0,0,0,0,83,102,43,4,5,3,4,5,8,0,1,3,5,2,5,0,7,0,0,288
Sunday,0,0,0,0,0,69,52,17,4,2,2,3,3,7,5,5,4,1,0,5,5,0,5,0,200
