Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,0,20,13,26,0,147,7,0,5,6,3,2,5,3,6,7,6,4,0,0,268
Wednesday,0,0,0,0,5,20,13,4,23,79,1,2,5,1,3,1,1,5,5,7,1,3,0,0,186
Thursday,0,0,0,0,5,9,11,5,5,33,4,2,6,5,2,6,2,2,5,6,0,7,0,0,122
Friday,0,0,0,0,3,2,9,2,5,4,2,5,7,7,3,0,5,1,0,3,5,7,0,0,81
Monday,0,0,0,0,5,14,18,19,24,59,2,1,3,1,3,5,6,3,4,2,6,7,0,0,192
Tuesday,0,0,0,0,6,8,16,20,5,93,1,5,0,1,3,4,0,0,0,2,6,3,0,0,181
Wednesday,0,0,0,0,7,24,3,28,25,29,5,4,2,7,0,1,3,6,7,5,0,0,0,0,166
Thursday,0,0,0,0,7,5,1,18,1,12,6,6,1,3,4,7,5,2,0,7,2,7,0,0,103
Friday,0,0,0,0,0,6,9,10,6,24,4,1,2,5,4,0,6,3,2,5,5,3,0,0,104
Monday,0,0,0,0,0,3,29,24,30,207,6,5,1,2,2,1,7,2,0,3,1,4,0,0,336
Tuesday,0,0,0,0,2,18,18,3,3,33,3,2,2,6,5,5,0,2,0,4,7,5,0,0,125
Wednesday,0,0,0,0,3,9,20,23,16,224,4,7,3,1,2,0,3,2,0,6,0,7,0,0,340
Thursday,0,0,0,0,3,22,21,28,13,150,2,3,4,7,1,4,5,0,4,5,0,4,0,0,286
Friday,0,0,0,0,3,3,5,17,2,47,4,0,4,5,1,4,6,2,2,0,5,6,0,0,125
Monday,0,0,0,0,2,20,27,30,1,201,3,5,7,0,4,6,2,3,3,4,6,3,0,0,337
Tuesday,0,0,0,0,1,23,24,3,8,47,4,1,0,5,0,5,5,6,6,4,2,4,0,0,160
Wednesday,0,0,0,0,4,9,6,8,12,78,0,0,1,2,2,2,3,4,5,7,6,0,0,0,158
Thursday,0,0,0,0,4,20,11,12,8,123,1,4,4,1,0,1,3,4,1,7,6,5,0,0,225
Friday,0,0,0,0,0,12,8,15,14,103,5,1,7,0,7,0,1,7,5,2,0,1,0,0,198
Monday,0,0,0,0,5,22,1,17,14,32,1,4,6,3,5,2,1,7,1,3,6,5,0,0,144
Tuesday,0,0,0,0,2,1,22,19,21,179,0,1,1,5,0,3,6,6,6,1,3,7,0,0,290
Wednesday,0,0,0,0,0,1,8,8,12,53,1,7,3,7,2,6,5,6,3,1,0,5,0,0,137
Thursday,0,0,0,0,5,29,26,23,12,39,6,2,0,4,6,6,1,4,5,4,3,7,0,0,192
Friday,0,0,0,0,7,20,0,21,24,134,7,2,1,7,5,2,5,0,7,0,5,5,0,0,262
Monday,0,0,0,0,3,16,19,18,16,175,5,3,7,1,1,6,3,7,7,6,7,6,0,0,314
Tuesday,0,0,0,0,3,15,18,24,3,41,2,6,4,4,0,4,5,0,1,2,1,7,0,0,147
Wednesday,0,0,0,0,3,4,11,10,3,95,1,3,4,4,5,4,6,2,1,2,6,2,0,0,176
Thursday,0,0,0,0,5,22,23,14,22,183,4,4,0,2,4,4,3,7,2,0,0,0,0,0,306
Friday,0,0,0,0,6,7,2,13,6,117,2,6,2,7,2,2,7,6,4,7,5,1,0,0,212
Monday,0,0,0,0,4,18,6,6,9,61,0,7,3,3,4,5,4,7,4,7,7,5,0,0,169
Saturday,0,0,0,0,0,67,80,48,2,1,6,3,0,0,2,6,0,1,2,2,5,0,0,0,236
Saturday,0,0,0,0,0,26,58,46,4,2,0,4,6,4,3,5,4,6,0,1,7,7,2,0,197
Saturday,0,0,0,0,0,16,34,82,0,0,0,4,4,3,6,6,4,0,4,2,0,1,7,0,182
Saturday,0,0,0,0,0,32,78,63,3,6,7,2,1,4,4,0,6,4,1,0,6,4,4,0,236
Saturday,0,0,0,0,0,46,23,90,6,1,7,2,1,4,3,7,1,2,3,1,2,6,4,0,219
Saturday,0,0,0,0,0,60,16,46,1,4,5,4,4,4,3,2,1,0,4,5,3,6,2,0,179
Sunday,0,0,0,0,0,86,65,45,5,1,3,3,7,2,1,8,2,5,5,3,5,4,0,0,260
Sunday,0,0,0,0,0,52,70,17,2,2,0,1,6,4,6,1,1,0,4,2,1,2,1,0,180
Sunday,0,0,0,0,0,38,72,91,4,0,2,0,1,4,3,1,2,1,6,4,7,3,2,0,251
Sunday,0,0,0,0,0,39,12,28,5,5,3,7,4,2,0,3,3,4,2,5,2,7,6,0,146
Sunday,0,0,0,0,0,74,15,33,4,0,5,6,3,2,1,4,7,5,2,2,1,3,4,0,181
Sunday,0,0,0,0,0,23,121,73,3,2,4,3,6,7,6,1,5,4,2,4,1,4,2,0,281
