Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,5,1,3,7,4,5,1,43,79,28,13,32,7,5,7,3,0,3,0,0,254
Wednesday,0,0,0,0,7,4,7,3,6,7,1,27,37,12,13,3,1,6,1,1,2,4,0,0,151
Thursday,0,0,0,0,1,3,1,7,2,4,4,46,73,25,27,45,4,7,0,2,3,0,0,0,261
Friday,0,0,0,0,4,1,7,2,1,1,2,5,32,14,6,21,1,3,5,3,3,4,0,0,122
Monday,0,0,0,0,1,2,2,8,7,2,2,45,81,26,1,32,3,7,7,5,5,0,0,0,243
Tuesday,0,0,0,0,3,5,5,4,6,3,1,2,32,11,18,1,6,4,0,6,6,6,0,0,128
Wednesday,0,0,0,0,0,2,0,7,5,3,1,10,38,12,1,20,1,3,4,3,1,0,0,0,118
Thursday,0,0,0,0,3,2,4,1,7,1,4,19,40,14,8,1,1,6,1,1,4,2,0,0,128
Friday,0,0,0,0,3,2,2,3,6,5,6,7,56,20,36,12,2,3,3,7,3,3,0,0,189
Monday,0,0,0,0,6,5,7,6,2,4,7,45,77,25,30,25,5,7,0,6,2,6,0,0,276
Tuesday,0,0,0,0,6,2,5,3,3,0,3,17,42,16,17,12,4,2,0,4,3,0,0,0,152
Wednesday,0,0,0,0,1,6,5,7,0,4,7,22,60,22,5,26,4,0,2,5,2,1,0,0,191
Thursday,0,0,0,0,2,7,5,5,2,7,6,18,48,15,31,4,5,1,3,2,3,0,0,0,174
Friday,0,0,0,0,6,5,4,0,7,3,7,30,79,28,37,30,0,5,1,1,7,6,0,0,265
Monday,0,0,0,0,7,3,0,2,6,2,2,44,72,25,8,12,6,5,4,5,5,1,0,0,217
Tuesday,0,0,0,0,7,4,1,0,4,1,7,47,80,27,38,8,1,7,1,6,2,1,0,0,250
Wednesday,0,0,0,0,4,3,3,7,4,5,0,49,78,25,38,40,4,0,0,6,7,6,0,0,290
Thursday,0,0,0,0,3,2,5,4,4,1,7,23,76,28,29,36,0,5,0,0,7,0,0,0,239
Friday,0,0,0,0,6,6,6,6,1,3,0,39,77,25,23,42,5,3,6,5,0,7,0,0,269
Monday,0,0,0,0,0,5,4,1,3,0,6,11,40,13,4,1,3,7,6,7,1,4,0,0,124
Tuesday,0,0,0,0,2,5,4,7,0,2,4,26,50,16,20,33,4,5,2,4,7,6,0,0,206
Wednesday,0,0,0,0,3,2,5,7,5,7,3,10,34,11,13,15,4,2,3,6,4,7,0,0,151
Thursday,0,0,0,0,7,7,7,7,5,4,0,2,30,10,21,18,6,2,2,4,4,2,0,0,148
Friday,0,0,0,0,6,0,5,0,6,3,6,1,80,28,28,6,0,2,0,2,6,6,0,0,192
Monday,0,0,0,0,4,0,1,5,0,4,5,24,36,12,23,12,0,7,0,4,1,6,0,0,154
Tuesday,0,0,0,0,0,3,5,0,4,3,2,22,40,14,13,20,1,5,6,7,0,1,0,0,156
Wednesday,0,0,0,0,0,0,4,5,2,1,6,31,71,26,7,9,7,1,6,0,2,2,0,0,188
Thursday,0,0,0,0,6,8,4,7,1,0,0,31,83,28,24,52,7,5,1,1,1,7,0,0,274
Friday,0,0,0,0,0,4,7,3,7,6,4,24,58,22,30,3,3,0,1,6,7,5,0,0,199
Monday,0,0,0,0,1,7,7,1,3,6,0,53,91,30,46,11,6,6,4,4,0,0,0,0,284
Saturday,0,0,0,0,0,0,0,4,6,4,1,56,37,19,70,91,4,2,4,0,6,5,1,2,320
Saturday,0,0,0,0,0,0,0,6,4,6,4,25,45,12,32,55,6,1,1,4,4,6,3,7,228
Saturday,0,0,0,0,0,0,0,7,6,5,5,104,83,23,43,60,6,1,0,0,0,6,5,6,368
Saturday,0,0,0,0,0,0,0,7,1,0,6,55,23,45,10,32,5,0,3,7,1,1,7,0,213
Saturday,0,0,0,0,0,0,0,4,5,4,0,36,18,55,74,91,1,4,4,0,4,1,7,2,318
Saturday,0,0,0,0,0,0,0,3,0,0,1,36,18,89,75,54,1,0,4,7,5,4,5,7,317
Sunday,0,0,0,0,0,0,0,6,0,2,6,81,35,67,49,18,7,0,7,3,3,6,3,6,307
Sunday,0,0,0,0,0,0,0,3,7,3,2,19,83,66,35,50,5,0,2,7,7,6,3,5,312
Sunday,0,0,0,0,0,0,0,3,5,4,1,66,83,32,17,50,6,1,7,1,3,5,7,7,305
Sunday,0,0,0,0,0,0,0,4,6,6,6,71,17,37,89,52,5,6,4,0,2,7,2,5,326
Sunday,0,0,0,0,0,0,0,1,5,6,4,28,42,70,15,58,3,2,2,5,2,0,5,5,262
Sunday,0,0,0,0,0,0,0,7,2,0,5,32,18,48,63,79,0,3,7,4,3,7,5,2,293
