Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,1,9,1,16,5,62,3,7,1,3,7,7,7,0,7,5,3,0,0,0,152
Wednesday,0,0,0,0,5,32,0,22,19,209,1,1,2,7,1,3,0,1,5,1,1,4,0,0,322
Thursday,0,0,0,0,5,10,4,9,14,105,3,3,5,7,6,0,0,1,4,3,2,5,0,0,194
Friday,0,0,0,0,4,11,3,0,8,33,1,7,4,3,2,7,7,3,6,4,5,1,0,0,117
Monday,0,0,0,0,5,9,11,14,6,10,4,5,5,0,0,2,0,6,5,4,5,4,0,0,104
Tuesday,0,0,0,0,4,24,13,22,24,132,1,1,0,4,2,3,1,4,2,3,5,1,0,0,255
Wednesday,0,0,0,0,0,11,8,31,4,34,1,6,5,3,0,2,4,6,2,6,5,0,0,0,137
Thursday,0,0,0,0,2,10,18,27,0,190,3,4,4,4,6,4,1,2,3,3,1,1,0,0,292
Friday,0,0,0,0,3,23,15,5,21,172,2,0,0,6,5,4,0,1,0,5,7,6,0,0,283
Monday,0,0,0,0,1,0,17,18,5,149,7,2,3,5,3,6,5,0,4,2,0,6,0,0,243
Tuesday,0,0,0,0,7,25,14,18,16,239,1,0,7,7,5,7,2,6,7,7,5,5,0,0,387
Wednesday,0,0,0,0,1,19,13,7,13,132,3,3,3,3,4,0,6,6,0,1,0,1,0,0,224
Thursday,0,0,0,0,0,8,9,8,0,26,5,2,5,7,0,2,6,7,6,2,1,2,0,0,104
Friday,0,0,0,0,4,17,5,17,17,47,6,5,1,2,5,2,5,7,7,4,4,4,0,0,168
Monday,0,0,0,0,3,19,24,0,4,6,1,5,1,7,0,3,0,2,5,7,2,1,0,0,99
Tuesday,0,0,0,0,1,7,14,15,16,20,4,0,1,4,7,2,0,4,7,5,0,2,0,0,118
Wednesday,0,0,0,0,5,6,12,11,14,92,1,7,0,2,5,1,5,2,4,4,3,6,0,0,190
Thursday,0,0,0,0,3,10,13,8,11,18,1,7,4,6,5,1,3,6,0,6,6,1,0,0,119
Friday,0,0,0,0,3,8,8,7,9,37,7,2,3,6,3,7,3,0,1,7,0,3,0,0,122
Monday,0,0,0,0,2,2,6,2,1,91,3,3,2,6,1,2,2,0,1,5,6,6,0,0,150
Tuesday,0,0,0,0,4,6,9,3,14,74,0,5,0,7,5,0,5,7,7,2,5,7,0,0,167
Wednesday,0,0,0,0,0,4,16,16,15,17,3,4,7,3,0,0,1,5,0,0,0,2,0,0,101
Thursday,0,0,0,0,7,17,5,20,22,174,7,3,5,6,7,5,7,4,2,1,1,6,0,0,308
Friday,0,0,0,0,1,30,27,22,19,194,2,7,2,6,1,4,6,7,6,4,2,2,0,0,352
Monday,0,0,0,0,6,10,20,5,15,158,1,3,6,4,7,7,3,4,7,2,0,3,0,0,269
Tuesday,0,0,0,0,2,15,8,12,9,23,0,4,7,3,4,3,0,2,0,3,0,7,0,0,110
Wednesday,0,0,0,0,7,1,9,4,2,76,3,1,6,7,3,5,6,3,7,2,2,1,0,0,154
Thursday,0,0,0,0,5,2,20,25,18,84,5,1,0,7,1,4,2,1,5,2,7,3,0,0,200
Friday,0,0,0,0,1,17,20,6,19,97,5,3,5,1,7,1,4,0,5,5,5,5,0,0,214
Monday,0,0,0,0,0,21,15,21,4,207,5,1,2,7,3,3,6,0,7,0,0,1,0,0,310
Saturday,0,0,0,0,0,0,7,3,2,5,0,3,5,6,3,3,34,50,80,66,2,6,5,0,288
Saturday,0,0,0,0,0,0,0,6,4,7,6,6,6,2,0,7,56,67,42,13,1,3,0,0,233
Saturday,0,0,0,0,0,0,5,3,6,8,6,3,3,6,5,4,71,119,50,24,2,3,5,0,332
Saturday,0,0,0,0,0,0,0,6,7,1,3,7,3,0,2,2,25,12,58,34,0,7,5,0,180
Saturday,0,0,0,0,0,0,4,5,4,2,5,5,7,7,6,4,20,70,86,55,7,3,7,0,305
Saturday,0,0,0,0,0,0,6,3,6,4,4,3,2,3,4,5,81,21,60,100,0,1,8,0,318
Sunday,0,0,0,0,0,0,0,7,7,6,6,1,5,7,2,6,68,42,29,55,7,1,7,0,263
Sunday,0,0,0,0,0,0,6,6,1,0,1,1,7,3,6,0,61,39,50,23,5,6,2,0,223
Sunday,0,0,0,0,0,0,5,0,1,1,1,4,5,0,2,5,67,45,88,110,1,3,0,0,344
Sunday,0,0,0,0,0,0,0,0,3,3,6,2,1,5,2,4,22,111,89,68,6,7,4,0,339
Sunday,0,0,0,0,0,0,7,3,7,7,0,2,7,4,1,1,61,31,15,46,1,6,0,0,208
Sunday,0,0,0,0,0,0,0,0,5,0,3,2,5,0,4,5,76,46,30,17,1,3,2,0,207
