Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,17,16,21,14,39,32,24,1,32,12,33,16,37,3,26,3,35,14,0,0,384
Wednesday,0,0,0,0,37,18,32,7,27,14,11,15,17,7,10,29,15,20,6,35,10,30,0,0,351
Thursday,0,0,0,0,28,10,1,2,25,11,7,26,22,22,20,18,16,22,16,26,0,13,0,0,294
Friday,0,0,0,0,14,26,26,17,26,10,12,30,12,19,3,26,18,23,29,7,22,11,0,0,338
Monday,0,0,0,0,41,10,39,29,40,28,31,12,21,0,39,28,20,29,19,30,32,5,0,0,461
Tuesday,0,0,0,0,0,15,2,4,34,41,18,16,30,3,28,3,0,36,38,4,23,30,0,0,333
Wednesday,0,0,0,0,26,22,17,10,6,3,26,8,18,8,10,8,26,10,16,3,9,19,0,0,255
Thursday,0,0,0,0,14,19,21,12,13,32,5,8,19,15,17,24,10,21,11,28,6,18,0,0,301
Friday,0,0,0,0,23,35,12,26,32,18,34,22,36,33,42,41,0,30,17,7,37,10,0,0,464
Monday,0,0,0,0,4,25,3,12,17,24,21,16,5,4,0,14,24,23,21,7,13,1,0,0,242
Tuesday,0,0,0,0,5,9,31,16,19,26,8,19,1,17,26,34,23,18,33,33,4,2,0,0,334
Wednesday,0,0,0,0,38,24,28,4,31,34,33,38,12,8,12,2,15,12,40,40,17,24,0,0,421
Thursday,0,0,0,0,1,22,2,26,20,13,28,4,17,25,13,10,27,23,6,11,7,9,0,0,274
Friday,0,0,0,0,25,1,4,8,5,13,33,1,26,24,14,9,27,1,22,25,26,31,0,0,300
Monday,0,0,0,0,14,16,3,4,25,12,33,5,33,15,9,1,2,15,22,27,28,19,0,0,292
Tuesday,0,0,0,0,34,36,13,13,32,6,16,27,13,3,20,10,28,4,25,13,30,25,0,0,357
Wednesday,0,0,0,0,20,41,32,21,33,18,39,41,16,18,19,11,39,20,37,31,34,23,0,0,504
Thursday,0,0,0,0,28,32,23,1,0,0,28,30,4,28,20,11,21,23,28,24,15,2,0,0,327
Friday,0,0,0,0,18,24,0,4,2,3,1,8,24,25,21,9,15,9,28,6,1,5,0,0,210
Monday,0,0,0,0,15,33,25,25,14,29,25,5,0,17,17,21,28,11,25,28,19,14,0,0,358
Tuesday,0,0,0,0,20,34,19,7,36,43,1,1,9,18,14,22,31,33,0,7,0,41,0,0,343
Wednesday,0,0,0,0,2,24,15,10,18,25,25,12,2,24,12,14,7,3,23,14,26,0,0,0,265
Thursday,0,0,0,0,2,41,22,26,27,6,38,40,24,6,28,29,17,21,30,27,13,1,0,0,406
Friday,0,0,0,0,6,3,41,18,17,28,18,12,6,15,1,15,16,9,2,34,24,7,0,0,280
Monday,0,0,0,0,38,28,16,5,22,37,30,2,11,33,0,16,2,18,18,37,6,13,0,0,340
Tuesday,0,0,0,0,28,3,1,7,5,10,21,0,34,18,18,1,24,10,4,17,28,23,0,0,260
Wednesday,0,0,0,0,23,7,31,18,31,26,31,21,23,12,6,1,32,25,29,0,14,22,0,0,359
Thursday,0,0,0,0,17,6,30,25,16,28,16,9,13,25,22,24,33,12,11,24,28,14,0,0,361
Friday,0,0,0,0,4,22,31,22,15,24,11,39,14,38,13,29,24,22,20,17,2,19,0,0,374
Monday,0,0,0,0,10,4,4,19,30,26,4,5,15,31,17,21,29,5,22,16,23,20,0,0,309
Saturday,0,0,0,0,0,0,0,7,0,5,2,36,14,22,57,43,4,6,6,0,5,7,3,4,231
Saturday,0,0,0,0,0,0,0,4,6,6,3,25,49,118,69,93,2,2,3,4,6,4,1,5,409
Saturday,0,0,0,0,0,0,0,3,7,4,4,52,38,19,72,88,1,5,3,7,7,0,7,4,331
Saturday,0,0,0,0,0,0,0,7,0,2,7,91,49,68,22,114,4,2,2,2,1,2,4,7,392
Saturday,0,0,0,0,0,0,0,5,2,5,7,59,46,16,31,75,6,0,0,1,4,2,6,6,279
Saturday,0,0,0,0,0,0,0,2,2,2,6,35,55,44,24,12,4,5,0,1,5,7,7,0,218
Sunday,0,0,0,0,0,0,0,1,5,4,3,64,27,53,39,14,4,2,6,2,7,7,0,3,249
Sunday,0,0,0,0,0,0,0,7,7,7,7,72,90,56,18,36,3,4,2,2,4,8,1,2,336
Sunday,0,0,0,0,0,0,0,3,2,4,2,61,13,50,38,26,4,7,1,0,3,5,5,5,238
Sunday,0,0,0,0,0,0,0,3,7,7,3,101,80,42,20,63,4,7,7,2,7,0,3,2,364
Sunday,0,0,0,0,0,0,0,7,7,5,7,32,50,68,19,81,8,5,5,1,2,0,5,4,314
Sunday,0,0,0,0,0,0,0,7,4,0,6,30,42,16,54,70,1,3,6,6,5,0,0,5,264
