Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,7,277,1,0,7,284,4,7,6,1,4,3,5,0,5,0,5,6,0,0,630
Wednesday,0,0,0,0,2,126,1,0,3,135,1,7,1,1,5,3,3,1,5,2,1,4,0,0,311
Thursday,0,0,0,0,6,177,3,4,3,165,3,7,2,5,5,3,2,5,0,6,6,0,0,0,411
Friday,0,0,0,0,7,158,5,0,5,150,7,5,1,6,3,6,5,0,4,4,7,1,0,0,384
Monday,0,0,0,0,3,164,0,0,3,171,6,7,6,5,6,1,3,3,6,3,7,3,0,0,403
Tuesday,0,0,0,0,0,202,7,3,2,210,0,4,0,5,6,6,4,0,1,4,3,2,0,0,468
Wednesday,0,0,0,0,4,303,7,0,5,312,6,5,2,2,3,0,6,7,3,6,6,6,0,0,692
Thursday,0,0,0,0,1,155,3,4,1,158,5,2,6,3,5,0,3,6,0,0,7,7,0,0,374
Friday,0,0,0,0,1,128,2,0,7,132,5,0,4,5,4,0,5,6,6,7,4,4,0,0,329
Monday,0,0,0,0,0,286,4,6,5,282,6,2,4,0,2,7,3,2,5,0,6,5,0,0,632
Tuesday,0,0,0,0,7,308,1,5,7,309,0,3,2,7,5,2,3,1,0,8,6,1,0,0,682
Wednesday,0,0,0,0,4,276,1,4,6,265,7,4,3,0,6,1,5,0,4,6,1,6,0,0,606
Thursday,0,0,0,0,3,257,0,7,6,271,0,0,7,0,0,5,7,4,5,0,7,6,0,0,593
Friday,0,0,0,0,4,289,0,1,1,276,7,7,1,1,6,3,4,4,7,6,1,6,0,0,633
Monday,0,0,0,0,3,220,0,1,6,215,4,7,6,1,4,4,2,3,5,3,6,3,0,0,499
Tuesday,0,0,0,0,0,155,1,4,4,143,5,6,7,0,0,0,5,3,3,6,5,7,0,0,363
Wednesday,0,0,0,0,4,259,5,0,7,255,3,5,1,3,0,6,6,7,1,4,3,1,0,0,577
Thursday,0,0,0,0,2,171,6,4,6,180,1,3,8,6,7,2,5,3,2,7,2,1,0,0,426
Friday,0,0,0,0,4,176,5,2,5,176,7,6,1,4,1,3,2,0,4,3,5,7,0,0,418
Monday,0,0,0,0,0,261,5,3,2,254,7,7,1,4,7,3,2,1,5,4,0,4,0,0,580
Tuesday,0,0,0,0,2,227,2,6,1,223,7,7,3,3,3,1,3,2,6,3,5,6,0,0,521
Wednesday,0,0,0,0,1,204,3,1,7,202,1,4,6,6,0,5,6,7,0,5,0,5,0,0,471
Thursday,0,0,0,0,6,303,0,0,2,295,7,6,4,2,6,5,5,3,3,6,1,1,0,0,664
Friday,0,0,0,0,3,165,7,3,2,165,3,6,5,5,3,5,1,0,4,3,7,7,0,0,404
Monday,0,0,0,0,3,251,2,7,2,266,2,2,4,5,3,1,6,3,2,2,6,1,0,0,574
Tuesday,0,0,0,0,2,166,7,0,2,182,0,5,1,5,7,6,3,0,0,1,4,4,0,0,404
Wednesday,0,0,0,0,3,160,7,4,5,174,2,6,6,1,1,4,1,2,3,4,6,0,0,0,398
Thursday,0,0,0,0,5,292,2,2,0,290,0,0,5,6,7,6,1,3,3,2,1,0,0,0,635
Friday,0,0,0,0,5,185,5,7,0,181,5,7,0,5,6,4,0,7,1,1,0,5,0,0,433
Monday,0,0,0,0,2,198,3,0,5,183,1,1,7,7,0,4,5,4,1,0,6,5,0,0,441
Saturday,0,0,0,0,0,0,0,7,2,7,3,25,111,68,45,88,2,5,2,5,2,2,5,3,391
Saturday,0,0,0,0,0,0,0,4,3,0,5,73,30,17,58,46,6,0,0,1,5,5,3,1,265
Saturday,0,0,0,0,0,0,0,4,0,5,7,39,65,12,27,51,4,1,6,0,7,1,7,5,251
Saturday,0,0,0,0,0,0,0,1,4,3,4,43,27,55,13,66,1,8,5,3,5,7,4,2,260
Saturday,0,0,0,0,0,0,0,7,5,0,3,28,54,17,43,68,1,7,0,0,3,7,5,2,258
Saturday,0,0,0,0,0,0,0,0,7,6,3,105,65,85,20,42,0,3,6,3,3,5,3,1,366
Sunday,0,0,0,0,0,0,0,4,4,3,0,79,22,101,41,61,5,5,6,3,3,6,6,7,366
Sunday,0,0,0,0,0,0,0,7,5,1,2,61,45,31,16,76,5,4,1,3,4,7,1,0,278
Sunday,0,0,0,0,0,0,0,2,0,2,5,107,83,63,22,42,4,2,6,4,1,7,1,7,366
Sunday,0,0,0,0,0,0,0,2,1,3,5,25,43,65,105,84,1,2,3,6,7,7,1,5,374
Sunday,0,0,0,0,0,0,0,2,2,4,7,82,101,64,41,21,4,4,0,7,5,7,2,4,365
Sunday,0,0,0,0,0,0,0,7,3,7,1,10,34,42,53,20,5,3,6,5,2,6,2,4,220
