Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,3,103,201,40,20,23,2,5,4,0,6,2,2,0,6,5,7,7,0,0,445
Wednesday,0,0,0,0,0,122,240,49,25,26,3,5,7,1,6,1,3,2,7,5,2,5,0,0,517
Thursday,0,0,0,0,3,58,115,25,12,15,0,2,0,2,4,3,2,5,2,2,1,7,0,0,264
Friday,0,0,0,0,5,146,285,57,29,32,0,3,0,6,1,2,4,5,1,7,7,3,0,0,602
Monday,0,0,0,0,1,146,289,61,31,31,2,0,6,6,7,6,8,4,3,1,0,7,0,0,617
Tuesday,0,0,0,0,7,147,287,60,29,31,0,1,1,7,2,7,6,7,2,7,6,7,0,0,621
Wednesday,0,0,0,0,2,113,225,45,25,26,6,0,7,3,1,3,1,5,3,4,6,1,0,0,484
Thursday,0,0,0,0,7,97,188,40,22,19,1,6,1,3,6,4,0,4,7,5,2,6,0,0,426
Friday,0,0,0,0,5,138,271,55,31,28,0,5,4,1,2,5,0,5,4,7,5,3,0,0,576
Monday,0,0,0,0,5,143,282,60,29,28,4,4,0,4,1,7,7,5,6,2,2,4,0,0,603
Tuesday,0,0,0,0,7,63,122,25,14,14,1,3,7,3,3,5,3,7,6,4,2,2,0,0,299
Wednesday,0,0,0,0,2,130,259,53,27,27,4,1,6,3,6,2,2,4,0,1,7,4,0,0,544
Thursday,0,0,0,0,5,82,159,35,17,16,6,2,5,2,3,5,0,0,0,5,7,2,0,0,356
Friday,0,0,0,0,7,56,108,24,12,11,0,1,3,6,4,3,7,1,7,0,0,1,0,0,261
Monday,0,0,0,0,6,107,211,43,22,22,1,2,3,7,5,3,2,2,1,6,0,3,0,0,453
Tuesday,0,0,0,0,0,149,295,59,32,30,0,7,2,4,1,6,7,4,6,0,6,6,0,0,622
Wednesday,0,0,0,0,4,127,252,52,29,28,7,0,2,7,1,3,6,5,2,2,1,3,0,0,538
Thursday,0,0,0,0,0,139,271,57,29,28,4,4,7,3,4,0,4,5,5,0,7,5,0,0,580
Friday,0,0,0,0,6,112,220,47,24,22,5,2,6,6,0,0,4,2,3,2,3,3,0,0,476
Monday,0,0,0,0,0,119,232,47,24,24,6,2,7,7,3,6,3,6,7,4,6,2,0,0,513
Tuesday,0,0,0,0,3,57,109,21,14,13,7,5,7,0,2,3,7,0,7,3,7,4,0,0,277
Wednesday,0,0,0,0,1,75,148,32,17,15,6,3,6,5,5,2,4,4,0,1,6,5,0,0,344
Thursday,0,0,0,0,6,110,218,47,23,22,6,2,4,7,3,2,6,1,5,4,1,7,0,0,481
Friday,0,0,0,0,0,136,267,55,26,28,0,5,5,4,0,7,1,4,6,7,1,0,0,0,561
Monday,0,0,0,0,6,69,135,30,15,14,2,5,5,0,7,5,7,5,0,4,1,0,0,0,320
Tuesday,0,0,0,0,4,62,121,25,14,14,7,7,0,1,5,0,0,1,0,7,7,7,0,0,290
Wednesday,0,0,0,0,1,137,270,55,27,28,2,7,5,4,4,1,5,4,3,5,6,3,0,0,575
Thursday,0,0,0,0,5,70,140,29,16,15,2,3,4,5,3,0,0,2,5,6,3,3,0,0,319
Friday,0,0,0,0,1,141,279,56,29,29,7,6,5,7,5,3,4,7,1,6,2,1,0,0,598
Monday,0,0,0,0,7,80,159,35,17,17,2,6,4,3,0,4,2,2,3,0,2,1,0,0,353
Saturday,0,0,0,0,0,11,3,1,7,2,2,11,10,0,8,10,11,4,13,2,14,9,3,0,132
Saturday,0,0,0,0,0,12,3,0,11,1,7,8,9,8,12,7,12,9,2,9,13,7,12,0,148
Saturday,0,0,0,0,0,7,7,13,13,12,4,7,7,9,15,5,2,8,4,1,13,2,5,0,143
Saturday,0,0,0,0,0,15,2,8,4,3,10,6,2,0,15,11,11,9,12,2,9,0,6,0,134
Saturday,0,0,0,0,0,1,1,0,15,13,15,10,12,3,1,10,6,12,14,8,1,2,13,0,146
Saturday,0,0,0,0,0,13,3,1,10,1,3,10,5,14,2,5,4,13,11,8,4,7,0,0,123
Sunday,0,0,0,0,0,9,6,0,9,13,1,13,11,8,4,4,7,0,10,2,11,0,14,0,132
Sunday,0,0,0,0,0,11,8,13,1,0,14,5,15,4,3,4,1,11,13,8,10,9,9,0,146
Sunday,0,0,0,0,0,9,10,5,3,1,1,4,2,1,0,8,11,15,6,13,15,3,10,0,127
Sunday,0,0,0,0,0,14,7,11,4,4,6,15,12,13,10,7,7,3,9,10,1,8,11,0,161
Sunday,0,0,0,0,0,3,15,1,9,8,7,2,5,0,5,4,12,6,1,5,1,14,11,0,118
Sunday,0,0,0,0,0,11,11,9,1,4,2,11,12,3,9,3,12,0,14,8,1,10,2,0,132
