Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,11,1,17,13,28,4,28,5,28,17,18,27,20,20,23,19,22,20,0,0,331
Wednesday,0,0,0,0,9,28,12,11,17,0,17,16,21,5,11,15,29,23,27,13,29,29,0,0,321
Thursday,0,0,0,0,1,34,0,14,16,32,2,16,1,11,30,14,16,21,35,34,14,23,0,0,322
Friday,0,0,0,0,1,0,5,0,4,27,35,1,27,7,21,16,25,33,19,23,24,20,0,0,295
Monday,0,0,0,0,7,11,35,15,6,12,26,13,12,11,10,29,11,30,6,36,4,15,0,0,296
Tuesday,0,0,0,0,8,4,33,33,31,3,12,0,7,5,16,38,23,5,17,22,28,29,0,0,325
Wednesday,0,0,0,0,10,31,0,8,36,26,10,14,6,16,20,30,32,4,22,1,25,39,0,0,339
Thursday,0,0,0,0,34,31,0,3,36,39,32,2,37,35,26,19,24,24,32,38,20,22,0,0,464
Friday,0,0,0,0,21,16,34,12,35,25,22,33,32,0,5,3,12,14,4,6,19,28,0,0,328
Monday,0,0,0,0,29,5,3,8,10,0,25,18,12,7,24,29,23,9,28,20,12,6,0,0,275
Tuesday,0,0,0,0,30,22,26,27,18,4,14,20,26,5,34,1,7,29,2,1,25,7,0,0,308
Wednesday,0,0,0,0,32,10,18,34,0,20,9,10,9,10,38,18,20,9,15,2,32,14,0,0,308
Thursday,0,0,0,0,27,0,13,33,19,2,28,3,15,3,35,31,27,12,26,20,25,34,0,0,361
Friday,0,0,0,0,33,20,1,21,7,20,7,2,2,35,23,20,20,6,32,10,1,16,0,0,285
Monday,0,0,0,0,8,1,27,27,10,8,15,30,2,10,26,28,3,15,23,3,19,0,0,0,263
Tuesday,0,0,0,0,25,27,26,9,39,39,12,16,18,27,11,28,34,41,6,27,2,18,0,0,413
Wednesday,0,0,0,0,39,14,32,23,36,34,11,24,7,4,22,6,7,6,37,19,17,34,0,0,379
Thursday,0,0,0,0,21,26,5,24,8,13,24,37,33,39,10,30,12,39,29,20,16,23,0,0,419
Friday,0,0,0,0,38,14,17,4,4,1,25,29,3,7,19,23,30,27,14,27,35,15,0,0,342
Monday,0,0,0,0,33,34,8,11,34,2,26,5,22,2,33,5,36,19,19,29,37,17,0,0,380
Tuesday,0,0,0,0,15,30,28,9,2,12,31,27,32,17,24,14,18,12,3,13,28,16,0,0,340
Wednesday,0,0,0,0,21,18,24,1,24,8,6,10,22,33,29,17,6,14,4,17,18,28,0,0,309
Thursday,0,0,0,0,25,32,24,5,19,5,37,37,0,18,39,12,24,27,35,13,12,34,0,0,409
Friday,0,0,0,0,24,30,6,13,25,15,30,3,34,24,39,23,2,39,36,15,36,9,0,0,416
Monday,0,0,0,0,37,5,3,8,24,2,22,36,36,9,3,36,20,20,32,28,6,39,0,0,373
Tuesday,0,0,0,0,11,24,15,18,5,9,10,26,15,11,19,30,16,28,13,26,12,17,0,0,315
Wednesday,0,0,0,0,20,4,34,1,11,4,20,18,21,35,6,13,32,29,32,6,30,16,0,0,343
Thursday,0,0,0,0,2,11,17,23,25,23,29,29,8,16,26,14,16,6,3,7,11,21,0,0,296
Friday,0,0,0,0,27,15,12,33,7,21,12,19,17,1,3,27,30,6,13,19,23,13,0,0,305
Monday,0,0,0,0,27,18,4,10,4,21,31,28,33,2,39,42,37,29,38,12,41,27,0,0,450
Saturday,0,0,0,0,0,0,0,0,6,1,3,33,17,49,63,76,3,6,3,2,7,4,5,3,288
Saturday,0,0,0,0,0,0,0,7,6,0,0,88,45,24,68,108,1,4,2,6,0,5,8,6,386
Saturday,0,0,0,0,0,0,0,1,7,1,2,87,44,21,107,63,3,6,4,2,2,0,6,1,366
Saturday,0,0,0,0,0,0,0,0,1,6,6,27,96,71,50,122,3,1,0,4,7,0,2,1,404
Saturday,0,0,0,0,0,0,0,6,4,0,4,120,74,50,96,26,7,7,1,0,1,3,3,3,414
Saturday,0,0,0,0,0,0,0,5,4,0,8,69,27,55,42,14,5,6,5,3,5,2,3,7,268
Sunday,0,0,0,0,0,0,0,7,4,7,1,47,18,62,32,78,3,5,6,5,3,3,0,5,295
Sunday,0,0,0,0,0,0,0,4,2,5,4,43,21,62,105,85,6,7,4,1,0,6,5,1,367
Sunday,0,0,0,0,0,0,0,5,4,4,4,56,34,90,19,73,1,4,7,2,6,1,7,0,326
Sunday,0,0,0,0,0,0,0,7,7,7,1,56,93,75,38,18,1,0,0,1,4,1,0,3,322
Sunday,0,0,0,0,0,0,0,5,0,0,3,69,88,23,44,112,4,7,7,1,3,2,1,4,380
Sunday,0,0,0,0,0,0,0,6,5,1,4,11,52,24,41,31,0,7,7,4,2,5,0,1,210
