Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,1,191,115,38,19,19,0,0,7,2,2,2,0,5,8,4,0,1,0,0,422
Wednesday,0,0,0,0,6,163,97,32,16,15,7,7,6,1,3,7,4,2,3,1,0,1,0,0,379
Thursday,0,0,0,0,3,174,104,34,17,1,1,1,4,0,3,0,5,3,2,5,1,1,0,0,369
Friday,0,0,0,0,3,287,172,57,28,19,3,1,2,4,1,6,4,0,0,3,5,4,0,0,607
Monday,0,0,0,0,3,222,133,44,22,15,3,1,7,6,0,1,1,3,1,4,5,3,0,0,482
Tuesday,0,0,0,0,5,111,66,22,11,2,1,2,5,6,7,1,7,2,4,5,5,1,0,0,269
Wednesday,0,0,0,0,0,141,84,28,14,7,3,1,2,3,6,2,5,1,6,1,2,4,0,0,317
Thursday,0,0,0,0,0,287,172,57,28,1,1,4,3,5,7,2,6,3,5,0,3,1,0,0,594
Friday,0,0,0,0,3,198,119,39,19,2,6,7,7,7,6,1,1,3,0,3,3,1,0,0,433
Monday,0,0,0,0,2,154,92,30,15,7,6,0,0,6,6,7,4,4,6,5,4,0,0,0,358
Tuesday,0,0,0,0,2,225,135,45,22,9,2,4,0,6,2,2,4,5,3,1,6,3,0,0,484
Wednesday,0,0,0,0,2,216,130,43,21,2,5,5,5,5,3,5,1,4,0,5,5,5,0,0,468
Thursday,0,0,0,0,3,161,96,32,16,15,7,1,0,5,1,1,1,2,0,2,0,6,0,0,357
Friday,0,0,0,0,3,192,115,38,19,1,3,0,1,3,3,6,7,3,3,2,4,2,0,0,412
Monday,0,0,0,0,1,270,162,54,27,4,4,7,5,2,3,5,3,4,2,7,2,2,0,0,571
Tuesday,0,0,0,0,3,150,90,30,15,0,4,4,3,5,4,2,3,7,2,0,6,2,0,0,339
Wednesday,0,0,0,0,6,275,165,55,27,8,2,1,0,2,0,4,2,1,2,2,1,1,0,0,564
Thursday,0,0,0,0,6,271,162,54,27,0,2,6,1,1,7,3,0,6,7,1,7,5,0,0,575
Friday,0,0,0,0,3,134,80,26,13,0,2,5,1,4,3,3,5,6,3,2,4,0,0,0,303
Monday,0,0,0,0,4,111,67,22,11,0,4,7,5,4,0,7,0,5,2,6,3,3,0,0,270
Tuesday,0,0,0,0,0,273,164,54,27,18,5,2,2,2,3,3,1,1,3,0,5,1,0,0,574
Wednesday,0,0,0,0,1,125,75,25,12,4,6,1,5,6,7,0,4,6,1,3,6,0,0,0,295
Thursday,0,0,0,0,2,145,87,29,14,10,0,6,2,1,4,0,5,1,6,4,8,3,0,0,333
Friday,0,0,0,0,7,163,97,32,16,13,4,2,0,0,6,7,6,4,6,3,1,4,0,0,379
Monday,0,0,0,0,7,286,172,57,28,10,6,1,4,6,6,2,0,0,1,3,7,6,0,0,611
Tuesday,0,0,0,0,4,156,93,31,15,9,1,4,0,4,0,6,6,5,2,7,3,5,0,0,359
Wednesday,0,0,0,0,2,282,169,56,28,13,7,3,6,3,1,4,7,0,1,2,5,1,0,0,597
Thursday,0,0,0,0,3,291,175,58,29,23,5,4,2,0,2,1,1,2,6,4,1,0,0,0,613
Friday,0,0,0,0,3,105,63,21,10,1,0,3,3,4,7,4,5,6,5,4,6,7,0,0,265
Monday,0,0,0,0,5,238,143,47,23,8,4,0,2,0,6,6,6,3,3,3,2,6,0,0,515
Saturday,0,0,0,0,0,0,1,0,1,5,6,0,7,3,0,5,67,45,22,90,4,7,0,0,272
Saturday,0,0,0,0,0,0,3,5,7,0,3,3,6,2,2,3,31,74,17,58,5,6,6,0,238
Saturday,0,0,0,0,0,0,1,4,3,0,7,5,0,7,4,6,49,25,116,93,2,4,0,0,335
Saturday,0,0,0,0,0,0,0,0,5,6,1,2,4,1,1,1,104,42,66,84,7,4,8,0,345
Saturday,0,0,0,0,0,0,0,1,1,3,7,5,1,4,3,4,64,32,17,47,3,4,0,0,205
Saturday,0,0,0,0,0,0,3,2,1,4,7,2,7,1,5,5,32,51,22,12,1,2,0,0,167
Sunday,0,0,0,0,0,0,7,0,0,5,7,4,3,2,5,3,21,58,41,95,5,6,2,0,271
Sunday,0,0,0,0,0,0,6,4,0,1,2,2,6,6,1,0,58,34,43,21,3,3,2,0,201
Sunday,0,0,0,0,0,0,3,4,0,1,4,5,3,0,1,5,103,82,43,22,7,2,5,0,299
Sunday,0,0,0,0,0,0,3,1,2,2,6,1,3,3,5,3,18,34,67,85,2,7,7,0,259
Sunday,0,0,0,0,0,0,5,4,3,2,5,3,5,6,4,4,27,13,39,54,4,3,0,0,190
Sunday,0,0,0,0,0,0,5,7,6,3,4,1,6,0,4,0,17,78,62,34,1,4,5,0,245
