Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,6,16,8,31,12,6,1,6,0,14,1,16,5,31,14,35,18,28,0,0,256
Wednesday,0,0,0,0,26,32,34,10,31,21,34,19,27,15,33,24,15,1,21,11,1,33,0,0,397
Thursday,0,0,0,0,6,20,4,17,5,16,29,8,4,6,4,16,15,18,1,16,22,25,0,0,240
Friday,0,0,0,0,12,17,30,23,31,14,15,30,2,32,17,6,9,22,27,8,6,3,0,0,310
Monday,0,0,0,0,19,33,28,19,31,39,6,26,6,23,33,12,32,2,27,15,16,25,0,0,402
Tuesday,0,0,0,0,7,2,10,13,14,20,3,1,17,14,25,26,19,32,4,27,20,3,0,0,268
Wednesday,0,0,0,0,31,6,34,2,26,38,26,37,0,36,17,41,0,24,2,20,34,1,0,0,385
Thursday,0,0,0,0,10,14,14,9,14,0,10,20,38,37,7,29,25,22,10,9,5,28,0,0,310
Friday,0,0,0,0,10,23,1,28,19,7,17,30,1,15,13,8,33,30,29,12,30,29,0,0,342
Monday,0,0,0,0,26,22,8,38,42,17,0,13,15,7,18,40,39,27,39,12,10,2,0,0,381
Tuesday,0,0,0,0,40,43,41,41,7,6,27,21,33,16,40,14,39,42,16,39,17,21,0,0,509
Wednesday,0,0,0,0,0,37,10,19,19,33,31,18,33,4,11,32,24,23,25,9,11,22,0,0,371
Thursday,0,0,0,0,7,19,22,17,10,22,30,35,26,14,35,3,26,9,5,24,27,34,0,0,375
Friday,0,0,0,0,41,12,9,33,19,1,3,36,26,38,11,24,37,38,0,39,25,39,0,0,440
Monday,0,0,0,0,0,25,14,31,31,10,29,31,28,32,29,2,12,31,14,22,1,8,0,0,359
Tuesday,0,0,0,0,33,32,23,27,3,18,13,29,29,12,13,31,23,3,23,12,11,21,0,0,364
Wednesday,0,0,0,0,17,11,14,8,17,19,6,33,10,34,36,33,19,32,27,16,33,1,0,0,376
Thursday,0,0,0,0,32,0,35,33,13,36,12,17,1,25,6,9,24,13,2,3,5,27,0,0,302
Friday,0,0,0,0,7,31,26,7,19,19,2,31,28,12,11,0,7,23,12,18,30,28,0,0,321
Monday,0,0,0,0,10,31,24,20,13,4,31,14,3,34,35,20,9,9,8,8,0,32,0,0,314
Tuesday,0,0,0,0,0,10,11,13,35,14,36,6,8,5,32,6,28,7,16,23,33,7,0,0,299
Wednesday,0,0,0,0,2,11,25,8,28,20,28,17,26,13,17,18,4,3,22,5,11,4,0,0,271
Thursday,0,0,0,0,29,6,1,31,8,16,4,2,7,11,5,16,9,31,27,20,14,2,0,0,248
Friday,0,0,0,0,8,24,3,17,20,23,9,33,23,28,3,20,35,16,21,8,32,15,0,0,345
Monday,0,0,0,0,41,39,11,36,0,17,15,17,5,9,36,1,4,31,36,33,0,31,0,0,370
Tuesday,0,0,0,0,7,5,4,2,19,6,15,24,11,27,13,16,28,2,17,20,24,5,0,0,252
Wednesday,0,0,0,0,12,8,1,35,9,19,38,3,0,25,13,22,35,27,20,19,5,37,0,0,337
Thursday,0,0,0,0,29,36,27,19,11,7,1,18,1,21,19,31,18,34,31,22,20,8,0,0,361
Friday,0,0,0,0,33,31,32,11,14,14,30,7,15,25,18,11,6,4,21,22,19,30,0,0,352
Monday,0,0,0,0,12,31,29,25,16,34,22,13,7,34,34,2,32,0,13,35,31,6,0,0,386
Saturday,0,0,0,0,0,0,4,2,7,3,0,7,1,6,1,0,49,83,36,16,2,1,2,0,230
Saturday,0,0,0,0,0,0,7,1,0,6,6,0,3,7,0,1,50,33,66,80,3,2,1,0,275
Saturday,0,0,0,0,0,0,5,3,2,6,3,4,7,6,7,0,26,71,95,119,5,2,7,0,377
Saturday,0,0,0,0,0,0,1,4,1,3,5,3,3,0,6,1,59,22,80,99,5,4,7,0,310
Saturday,0,0,0,0,0,0,5,1,1,7,4,7,3,3,7,3,92,57,76,39,1,0,7,0,320
Saturday,0,0,0,0,0,0,6,5,0,0,1,5,5,2,7,4,100,43,79,62,3,4,2,0,337
Sunday,0,0,0,0,0,0,2,4,6,1,6,4,7,6,6,2,88,70,18,36,1,1,3,0,269
Sunday,0,0,0,0,0,0,2,2,3,4,2,1,4,4,2,4,30,18,78,61,1,3,1,0,227
Sunday,0,0,0,0,0,0,1,0,0,6,1,5,3,4,7,3,45,14,75,61,6,5,2,0,248
Sunday,0,0,0,0,0,0,5,1,5,1,1,7,0,3,6,7,17,67,85,35,5,7,3,0,265
Sunday,0,0,0,0,0,0,2,7,7,3,1,3,7,1,1,6,48,57,25,12,7,3,1,0,198
Sunday,0,0,0,0,0,0,2,1,6,3,3,7,3,5,2,1,97,22,40,79,7,5,3,0,294
