Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,11,35,21,29,42,11,27,34,23,31,7,23,30,57,110,85,275,10,0,0,871
Wednesday,0,0,0,0,30,0,0,1,30,19,26,26,28,6,2,12,16,30,59,43,144,5,0,0,485
Thursday,0,0,0,0,40,35,19,39,15,18,12,6,11,15,13,13,29,56,107,80,266,10,0,0,794
Friday,0,0,0,0,6,3,20,13,15,16,22,4,9,15,15,8,17,31,59,43,144,21,0,0,469
Monday,0,0,0,0,13,9,25,3,29,3,7,6,13,25,3,7,14,24,50,36,118,23,0,0,418
Tuesday,0,0,0,0,31,3,36,14,22,32,33,13,10,7,23,37,27,53,101,77,253,10,0,0,793
Wednesday,0,0,0,0,27,26,31,22,23,22,11,21,22,32,12,23,19,36,68,50,164,28,0,0,647
Thursday,0,0,0,0,12,8,6,10,33,14,20,25,6,21,7,5,18,34,71,54,173,9,0,0,535
Friday,0,0,0,0,20,3,5,17,34,7,25,28,4,6,5,34,30,56,110,82,271,0,0,0,747
Monday,0,0,0,0,2,9,5,20,8,12,9,13,13,22,21,7,12,22,41,34,104,12,0,0,376
Tuesday,0,0,0,0,25,29,5,8,31,24,30,11,21,16,19,11,20,36,72,53,177,4,0,0,600
Wednesday,0,0,0,0,23,24,22,12,24,25,3,6,23,27,23,27,13,23,47,36,116,9,0,0,491
Thursday,0,0,0,0,10,21,20,32,33,1,32,12,11,32,3,14,22,43,83,64,207,32,0,0,680
Friday,0,0,0,0,6,18,0,27,9,27,29,18,37,35,1,26,24,48,96,73,233,15,0,0,731
Monday,0,0,0,0,9,26,13,2,10,32,0,13,42,33,12,39,30,56,112,83,274,18,0,0,812
Tuesday,0,0,0,0,37,5,19,14,10,4,33,4,33,23,24,12,25,49,95,72,239,21,0,0,730
Wednesday,0,0,0,0,3,9,20,6,24,27,0,9,1,5,19,11,16,30,60,48,149,12,0,0,458
Thursday,0,0,0,0,16,18,23,36,7,5,12,29,4,1,14,14,22,40,81,61,203,6,0,0,602
Friday,0,0,0,0,21,21,24,20,27,18,16,0,11,4,21,8,12,24,45,36,113,17,0,0,446
Monday,0,0,0,0,1,13,2,1,26,28,1,17,16,30,34,10,22,42,80,59,196,10,0,0,598
Tuesday,0,0,0,0,5,18,10,9,22,14,1,2,5,12,18,20,15,34,62,48,155,27,0,0,485
Wednesday,0,0,0,0,16,23,5,2,39,27,14,13,1,19,20,5,33,59,119,88,294,19,0,0,805
Thursday,0,0,0,0,24,9,3,21,12,19,4,7,18,6,24,0,17,33,64,47,157,25,0,0,499
Friday,0,0,0,0,24,14,30,12,32,3,37,0,36,5,37,17,22,45,91,68,226,10,0,0,719
Monday,0,0,0,0,15,33,25,16,21,24,3,16,13,16,28,28,18,38,74,57,184,27,0,0,645
Tuesday,0,0,0,0,20,11,29,13,19,30,20,23,5,14,24,2,15,29,59,44,148,15,0,0,529
Wednesday,0,0,0,0,12,17,18,18,11,5,19,0,6,12,10,12,13,28,58,42,141,25,0,0,456
Thursday,0,0,0,0,3,18,16,14,29,8,9,32,33,17,26,9,22,42,78,58,195,2,0,0,620
Friday,0,0,0,0,3,23,9,2,14,27,23,10,26,18,19,23,12,26,50,37,119,11,0,0,460
Monday,0,0,0,0,25,14,24,23,12,17,27,5,22,5,4,6,16,32,65,46,156,17,0,0,524
Saturday,0,0,0,0,0,45,30,14,2,6,5,6,2,3,5,3,1,7,2,4,8,0,6,0,160
Saturday,0,0,0,0,0,108,43,64,4,3,0,0,6,5,5,3,0,6,4,2,7,7,6,0,283
Saturday,0,0,0,0,0,18,71,38,6,0,5,7,7,2,3,6,6,3,3,4,5,1,3,0,196
Saturday,0,0,0,0,0,69,115,46,1,3,1,6,7,0,6,3,7,4,1,8,0,0,2,0,286
Saturday,0,0,0,0,0,53,23,12,6,2,5,6,4,7,0,2,6,4,2,0,0,0,0,0,142
Saturday,0,0,0,0,0,109,87,66,4,0,0,1,0,6,5,2,6,4,3,4,5,3,2,0,314
Sunday,0,0,0,0,0,94,113,24,7,1,0,1,7,5,1,2,3,4,0,1,1,4,3,0,281
Sunday,0,0,0,0,0,36,25,48,3,4,1,1,7,6,5,3,0,5,2,3,2,0,6,0,165
Sunday,0,0,0,0,0,68,19,52,6,0,3,0,7,2,3,0,7,7,3,3,6,7,5,0,209
Sunday,0,0,0,0,0,19,37,53,5,4,3,0,3,7,4,4,1,1,6,5,4,3,3,0,170
Sunday,0,0,0,0,0,99,51,122,5,3,5,7,6,0,1,7,5,7,5,1,7,0,4,0,344
Sunday,0,0,0,0,0,10,31,22,5,7,0,1,6,4,6,5,1,0,5,6,6,4,5,0,135
