Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,5,25,28,27,13,36,33,22,32,20,33,10,47,47,87,66,220,10,0,0,770
Wednesday,0,0,0,0,27,19,9,28,10,2,1,8,14,26,31,23,38,38,71,55,174,2,0,0,587
Thursday,0,0,0,0,14,29,16,2,20,29,20,20,27,26,18,22,55,56,112,86,281,22,0,0,865
Friday,0,0,0,0,9,25,11,22,25,14,21,19,10,0,28,13,22,24,43,34,108,22,0,0,458
Monday,0,0,0,0,1,21,31,28,24,23,22,24,30,21,8,3,37,36,72,57,183,32,0,0,662
Tuesday,0,0,0,0,13,27,18,23,2,24,21,14,21,17,11,22,22,21,45,35,106,21,0,0,472
Wednesday,0,0,0,0,23,39,37,18,33,0,6,14,24,21,30,41,57,57,112,86,282,11,0,0,900
Thursday,0,0,0,0,33,0,23,32,32,1,9,8,27,31,34,31,40,38,77,58,194,11,0,0,688
Friday,0,0,0,0,29,21,21,14,17,14,16,7,5,31,12,21,41,40,83,62,205,19,0,0,667
Monday,0,0,0,0,7,26,33,2,31,24,36,30,30,6,19,5,45,47,87,69,220,11,0,0,737
Tuesday,0,0,0,0,6,28,16,25,19,6,15,6,5,5,17,26,30,33,59,47,148,22,0,0,520
Wednesday,0,0,0,0,8,9,1,26,18,19,30,27,28,30,0,26,39,36,73,58,182,5,0,0,624
Thursday,0,0,0,0,11,5,37,30,7,27,33,13,20,27,3,39,51,50,100,75,248,6,0,0,791
Friday,0,0,0,0,9,26,2,32,27,0,8,28,36,29,2,15,44,43,82,61,203,34,0,0,690
Monday,0,0,0,0,26,18,2,19,28,21,13,12,11,14,18,22,25,26,52,38,126,19,0,0,500
Tuesday,0,0,0,0,30,14,37,32,9,34,30,25,27,4,23,32,43,44,90,68,217,6,0,0,774
Wednesday,0,0,0,0,10,13,25,34,12,30,35,15,30,0,1,0,37,37,72,58,181,32,0,0,631
Thursday,0,0,0,0,31,25,8,13,31,24,5,6,40,30,18,27,52,51,101,76,257,38,0,0,842
Friday,0,0,0,0,11,4,19,27,21,28,8,1,17,22,21,8,42,40,79,58,197,8,0,0,620
Monday,0,0,0,0,7,20,31,10,37,39,1,9,22,24,18,7,51,52,102,75,252,35,0,0,803
Tuesday,0,0,0,0,2,28,3,35,10,27,18,29,27,30,21,1,46,43,87,65,218,8,0,0,707
Wednesday,0,0,0,0,25,25,17,21,34,28,7,20,28,30,2,7,44,43,87,65,212,5,0,0,709
Thursday,0,0,0,0,32,33,39,25,22,40,36,25,25,41,44,34,63,61,122,91,299,16,0,0,1057
Friday,0,0,0,0,0,28,17,9,2,24,16,3,5,6,6,7,31,32,61,44,149,17,0,0,466
Monday,0,0,0,0,32,19,5,14,27,3,1,0,2,0,23,15,34,32,60,46,152,30,0,0,504
Tuesday,0,0,0,0,14,36,26,16,41,14,28,15,26,10,24,34,54,56,111,82,271,3,0,0,869
Wednesday,0,0,0,0,0,26,4,7,14,20,29,6,18,18,9,9,26,25,46,35,115,28,0,0,444
Thursday,0,0,0,0,17,20,20,12,22,27,29,21,3,23,29,27,24,28,50,37,126,1,0,0,524
Friday,0,0,0,0,19,31,21,39,33,14,9,8,21,21,6,13,52,51,105,79,259,15,0,0,803
Monday,0,0,0,0,3,8,11,21,3,14,31,0,3,0,34,26,39,38,73,58,185,31,0,0,586
Saturday,0,0,0,0,0,14,27,36,7,2,7,3,0,0,3,5,6,2,0,1,4,6,0,0,131
Saturday,0,0,0,0,0,49,64,39,7,5,1,7,2,1,0,4,6,4,6,5,0,6,6,0,219
Saturday,0,0,0,0,0,14,47,35,6,1,2,5,2,0,5,1,1,3,1,7,2,2,6,0,149
Saturday,0,0,0,0,0,37,70,20,3,4,0,7,1,7,3,4,2,6,0,7,1,2,0,0,181
Saturday,0,0,0,0,0,78,21,57,2,7,5,6,0,6,5,2,3,5,2,6,6,3,3,0,226
Saturday,0,0,0,0,0,88,73,37,4,4,0,6,0,4,7,7,8,5,1,2,4,7,2,0,265
Sunday,0,0,0,0,0,12,33,47,6,7,0,7,2,2,2,7,2,5,1,1,1,3,0,0,149
Sunday,0,0,0,0,0,109,22,45,0,6,2,6,2,1,5,6,7,7,7,3,3,7,3,0,250
Sunday,0,0,0,0,0,64,40,54,0,5,2,2,7,1,3,6,7,2,1,0,1,7,5,0,215
Sunday,0,0,0,0,0,92,21,40,5,4,1,5,1,6,1,7,0,6,2,0,1,0,3,0,204
Sunday,0,0,0,0,0,42,56,33,7,4,2,3,4,1,4,7,3,7,4,0,6,6,3,0,201
Sunday,0,0,0,0,0,11,25,58,7,4,2,6,1,6,3,7,2,3,2,7,5,1,1,0,160
