Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,29,28,37,30,14,9,7,3,21,12,24,35,28,18,7,8,28,24,0,0,371
Wednesday,0,0,0,0,19,20,30,9,15,2,24,17,31,6,34,26,25,31,11,35,22,18,0,0,383
Thursday,0,0,0,0,9,27,29,17,7,21,20,3,10,17,7,13,29,22,3,20,14,29,0,0,306
Friday,0,0,0,0,13,24,13,29,28,40,11,0,37,20,27,20,24,15,27,36,19,3,0,0,394
Monday,0,0,0,0,10,29,12,14,33,10,10,36,27,23,15,0,10,31,29,21,6,19,0,0,345
Tuesday,0,0,0,0,19,5,34,8,11,21,31,30,10,20,6,33,3,16,17,20,8,25,0,0,328
Wednesday,0,0,0,0,24,1,6,33,10,13,0,20,21,12,10,25,13,25,9,4,9,20,0,0,264
Thursday,0,0,0,0,4,26,28,26,12,19,15,25,24,8,14,6,26,25,18,30,20,30,0,0,365
Friday,0,0,0,0,2,0,0,28,9,15,4,0,2,2,4,13,9,14,26,17,17,21,0,0,193
Monday,0,0,0,0,8,27,15,20,11,11,0,16,28,5,17,17,0,28,11,24,18,18,0,0,282
Tuesday,0,0,0,0,27,36,10,15,2,20,40,36,42,34,17,0,33,7,44,18,34,37,0,0,462
Wednesday,0,0,0,0,24,11,11,4,10,24,15,9,5,14,26,3,26,18,7,16,16,2,0,0,250
Thursday,0,0,0,0,16,2,29,19,0,7,15,8,15,11,8,15,6,15,26,5,23,19,0,0,249
Friday,0,0,0,0,36,29,2,2,37,8,1,7,15,5,19,10,40,37,18,23,29,10,0,0,336
Monday,0,0,0,0,18,4,4,11,35,21,23,31,7,21,36,16,0,1,35,22,38,30,0,0,362
Tuesday,0,0,0,0,7,16,6,33,5,32,37,3,30,10,21,13,35,32,7,18,1,37,0,0,351
Wednesday,0,0,0,0,22,30,3,15,32,2,15,20,33,12,16,31,4,2,22,13,8,20,0,0,311
Thursday,0,0,0,0,19,26,36,23,7,35,10,8,13,16,16,16,33,27,18,4,0,35,0,0,349
Friday,0,0,0,0,16,32,24,37,22,24,10,18,41,21,32,22,38,24,6,32,14,5,0,0,428
Monday,0,0,0,0,17,10,21,28,10,16,11,23,11,39,21,20,13,25,36,21,37,15,0,0,382
Tuesday,0,0,0,0,34,39,11,18,15,23,3,32,8,12,0,31,36,16,5,13,25,36,0,0,365
Wednesday,0,0,0,0,4,21,26,13,26,17,24,6,28,8,10,11,4,3,12,3,19,7,0,0,251
Thursday,0,0,0,0,26,14,12,14,8,13,22,7,10,10,3,17,15,16,33,5,32,24,0,0,288
Friday,0,0,0,0,20,17,0,5,5,5,7,1,20,4,4,16,31,5,30,20,11,5,0,0,215
Monday,0,0,0,0,27,5,20,33,20,20,7,8,19,16,12,13,34,34,34,38,32,3,0,0,384
Tuesday,0,0,0,0,4,0,11,8,28,20,27,23,6,24,20,19,11,9,8,9,21,27,0,0,284
Wednesday,0,0,0,0,13,12,11,30,19,17,31,33,9,10,13,14,13,3,26,25,30,14,0,0,332
Thursday,0,0,0,0,3,34,5,1,39,29,38,26,2,0,33,2,2,20,38,8,12,1,0,0,302
Friday,0,0,0,0,27,24,0,9,31,33,13,27,18,21,27,19,27,21,24,34,21,21,0,0,406
Monday,0,0,0,0,22,35,20,16,13,6,28,5,30,19,21,31,9,4,26,31,26,11,0,0,360
Saturday,0,0,0,0,0,4,7,8,0,14,8,2,8,0,5,4,8,12,4,10,3,5,4,0,114
Saturday,0,0,0,0,0,6,13,2,6,7,1,0,7,1,11,14,1,12,11,7,6,1,6,0,118
Saturday,0,0,0,0,0,7,9,8,8,4,12,6,1,11,11,2,2,5,10,8,13,13,7,0,147
Saturday,0,0,0,0,0,4,2,13,7,7,5,1,7,5,7,12,6,6,5,6,3,8,0,0,111
Saturday,0,0,0,0,0,3,6,2,3,13,14,14,12,11,8,9,8,5,16,2,10,14,2,0,160
Saturday,0,0,0,0,0,12,0,9,4,3,3,3,12,0,5,8,15,7,8,10,6,13,3,0,130
Sunday,0,0,0,0,0,7,13,3,7,6,1,7,4,7,12,7,9,3,14,1,3,0,8,0,121
Sunday,0,0,0,0,0,0,1,9,0,2,10,5,2,12,9,3,1,7,9,5,0,0,14,0,98
Sunday,0,0,0,0,0,12,3,11,9,8,14,13,6,12,12,10,16,5,3,15,2,0,8,0,166
Sunday,0,0,0,0,0,13,13,1,6,7,7,0,15,13,14,13,8,1,6,16,5,13,0,0,160
Sunday,0,0,0,0,0,4,5,1,15,6,1,12,8,12,9,12,12,0,8,1,15,10,14,0,153
Sunday,0,0,0,0,0,14,2,15,0,6,13,8,2,5,2,6,0,6,0,7,8,5,12,0,120
