Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,2,90,21,22,217,23,3,5,0,2,0,0,4,3,4,6,4,4,0,0,419
Wednesday,0,0,0,0,1,102,26,25,254,26,4,3,6,1,1,5,5,1,4,4,4,6,0,0,487
Thursday,0,0,0,0,4,54,16,17,133,13,3,0,3,1,5,7,6,5,1,6,5,1,0,0,290
Friday,0,0,0,0,4,68,18,17,163,16,3,5,4,3,3,4,7,6,6,5,4,0,0,0,348
Monday,0,0,0,0,7,86,21,23,214,22,0,1,7,3,2,2,1,6,0,7,3,3,0,0,417
Tuesday,0,0,0,0,7,94,23,25,231,25,4,1,5,2,6,2,7,0,5,5,2,2,0,0,458
Wednesday,0,0,0,0,1,97,23,25,234,23,0,0,5,4,3,5,6,5,2,6,3,2,0,0,454
Thursday,0,0,0,0,2,82,22,21,204,21,5,2,3,6,1,7,4,4,7,3,3,2,0,0,407
Friday,0,0,0,0,0,62,17,18,150,17,6,7,1,1,2,4,0,3,3,6,0,5,0,0,313
Monday,0,0,0,0,0,107,28,29,268,30,0,7,2,5,3,6,5,6,6,2,1,4,0,0,519
Tuesday,0,0,0,0,7,94,24,26,231,25,4,0,2,6,0,6,4,2,1,1,3,2,0,0,446
Wednesday,0,0,0,0,5,114,31,28,282,31,7,7,3,5,0,5,1,7,1,7,5,7,0,0,554
Thursday,0,0,0,0,3,107,27,29,267,29,7,7,0,6,0,2,2,0,6,3,4,1,0,0,511
Friday,0,0,0,0,1,79,23,21,199,21,1,7,7,7,2,7,0,7,0,5,0,7,0,0,405
Monday,0,0,0,0,2,102,27,27,256,27,6,5,0,5,2,6,1,1,4,4,0,3,0,0,487
Tuesday,0,0,0,0,4,93,26,23,226,24,3,2,0,3,0,0,7,6,5,2,4,5,0,0,442
Wednesday,0,0,0,0,0,80,23,23,195,21,6,2,3,0,7,0,4,6,4,1,3,5,0,0,392
Thursday,0,0,0,0,4,76,19,20,182,19,7,0,7,6,1,6,3,5,0,1,2,7,0,0,372
Friday,0,0,0,0,5,101,28,25,248,26,6,5,7,5,4,1,5,6,6,5,7,3,0,0,502
Monday,0,0,0,0,2,42,13,11,104,13,0,2,3,2,2,3,2,3,5,5,3,1,0,0,224
Tuesday,0,0,0,0,2,116,30,30,286,30,6,6,4,5,7,6,5,4,4,2,4,5,0,0,562
Wednesday,0,0,0,0,1,84,22,22,203,24,1,2,6,6,4,2,3,5,6,5,2,4,0,0,408
Thursday,0,0,0,0,1,57,15,15,141,17,2,7,0,7,2,2,0,0,6,5,0,6,0,0,293
Friday,0,0,0,0,6,107,27,28,263,27,6,6,2,1,2,0,8,3,7,3,3,0,0,0,507
Monday,0,0,0,0,1,104,27,26,261,27,6,3,3,2,6,7,3,0,4,1,5,3,0,0,499
Tuesday,0,0,0,0,6,116,30,30,284,31,1,3,5,0,2,2,3,2,2,4,1,2,0,0,531
Wednesday,0,0,0,0,7,110,29,29,269,29,0,5,6,1,1,5,0,0,0,7,1,2,0,0,511
Thursday,0,0,0,0,4,89,23,24,217,25,2,3,6,7,2,7,6,1,0,7,4,3,0,0,438
Friday,0,0,0,0,2,105,27,26,261,28,0,5,5,1,7,4,2,5,2,5,6,5,0,0,504
Monday,0,0,0,0,5,75,21,21,184,22,5,4,0,6,0,5,2,1,2,1,6,1,0,0,370
Saturday,0,0,0,0,0,11,3,6,0,9,11,3,13,0,9,1,2,0,5,11,4,8,0,0,106
Saturday,0,0,0,0,0,15,6,12,0,9,6,6,8,4,14,9,14,9,0,2,7,13,13,0,156
Saturday,0,0,0,0,0,3,12,0,1,4,11,4,9,12,9,3,5,3,8,7,10,0,14,0,124
Saturday,0,0,0,0,0,14,6,0,5,12,5,13,3,3,0,2,4,0,14,9,8,3,11,0,121
Saturday,0,0,0,0,0,5,1,14,2,2,14,7,9,5,14,4,2,14,6,8,12,6,13,0,146
Saturday,0,0,0,0,0,11,15,8,9,11,1,11,7,1,8,9,6,6,4,10,4,6,15,0,150
Sunday,0,0,0,0,0,5,11,12,14,10,10,10,8,10,3,10,7,6,0,1,1,15,7,0,149
Sunday,0,0,0,0,0,6,5,13,15,5,13,0,13,2,1,5,1,11,1,3,13,14,12,0,142
Sunday,0,0,0,0,0,6,5,1,1,15,12,7,9,15,11,5,9,14,3,4,1,9,3,0,136
Sunday,0,0,0,0,0,10,14,2,10,7,2,13,14,12,7,14,15,10,13,9,11,10,8,0,190
Sunday,0,0,0,0,0,4,5,11,0,11,11,3,12,7,2,13,2,14,12,13,4,4,15,0,152
Sunday,0,0,0,0,0,2,10,7,1,0,10,15,1,6,2,10,4,9,7,8,1,5,15,0,122
