Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,3,12,35,16,5,33,21,30,31,40,31,34,29,81,56,267,268,30,0,0,1032
Wednesday,0,0,0,0,9,21,15,17,17,9,12,18,24,8,29,22,14,42,27,127,130,15,0,0,565
Thursday,0,0,0,0,4,9,2,20,18,16,15,13,4,24,13,20,12,33,23,105,107,12,0,0,459
Friday,0,0,0,0,1,29,11,35,30,26,29,29,36,24,40,32,29,84,56,279,281,4,0,0,1064
Monday,0,0,0,0,32,38,2,23,36,26,22,14,37,20,20,13,23,72,49,235,234,29,0,0,934
Tuesday,0,0,0,0,37,26,27,0,12,19,5,3,11,16,14,23,25,68,46,225,223,23,0,0,809
Wednesday,0,0,0,0,24,20,27,31,18,18,37,6,24,17,7,21,26,79,55,259,259,27,0,0,962
Thursday,0,0,0,0,4,9,4,6,19,29,19,15,7,23,3,8,16,39,26,132,133,10,0,0,510
Friday,0,0,0,0,1,17,6,2,9,28,29,13,25,14,7,8,13,40,25,129,128,16,0,0,520
Monday,0,0,0,0,11,5,18,24,27,0,30,19,21,35,23,4,26,72,49,233,235,18,0,0,859
Tuesday,0,0,0,0,22,5,37,10,24,29,26,1,14,23,8,3,26,70,47,236,237,35,0,0,861
Wednesday,0,0,0,0,19,0,6,0,31,30,1,25,19,0,19,32,22,58,40,185,186,15,0,0,697
Thursday,0,0,0,0,0,9,9,16,9,1,19,12,8,0,17,17,15,37,24,118,116,5,0,0,441
Friday,0,0,0,0,38,29,9,2,26,24,42,2,1,15,43,41,28,85,57,282,282,28,0,0,1040
Monday,0,0,0,0,20,21,0,13,16,8,28,37,34,5,16,36,28,82,56,279,279,2,0,0,969
Tuesday,0,0,0,0,12,11,11,1,8,12,40,38,39,31,0,1,28,81,57,268,269,2,0,0,915
Wednesday,0,0,0,0,18,17,3,31,3,8,13,16,26,31,19,6,14,43,30,140,140,9,0,0,578
Thursday,0,0,0,0,12,9,26,9,18,10,18,3,15,14,4,2,13,39,28,130,130,10,0,0,499
Friday,0,0,0,0,17,4,12,3,17,15,26,1,8,0,6,22,12,34,22,114,113,17,0,0,454
Monday,0,0,0,0,5,17,17,26,35,30,34,36,12,2,13,2,24,67,47,222,225,0,0,0,822
Tuesday,0,0,0,0,8,26,14,25,5,38,3,15,35,11,20,20,27,73,48,239,239,14,0,0,870
Wednesday,0,0,0,0,3,36,5,30,30,39,38,24,10,35,0,9,25,70,49,234,232,5,0,0,882
Thursday,0,0,0,0,20,35,19,38,4,3,40,6,26,17,32,1,29,85,58,282,282,36,0,0,1022
Friday,0,0,0,0,11,20,34,1,39,10,39,28,24,0,15,4,29,82,56,275,275,28,0,0,976
Monday,0,0,0,0,37,2,25,26,22,11,29,34,20,17,25,7,23,68,48,228,227,7,0,0,865
Tuesday,0,0,0,0,6,24,11,31,6,6,18,19,13,20,25,19,20,56,39,180,179,3,0,0,683
Wednesday,0,0,0,0,15,7,32,35,2,11,18,3,3,16,5,25,22,60,41,201,201,3,0,0,710
Thursday,0,0,0,0,13,7,6,14,12,36,20,15,26,32,0,5,25,71,47,240,237,12,0,0,827
Friday,0,0,0,0,9,30,43,10,26,5,4,7,34,24,6,12,31,90,60,289,290,36,0,0,1015
Monday,0,0,0,0,5,4,33,7,9,26,41,21,29,36,15,42,28,84,56,280,279,36,0,0,1042
Saturday,0,0,0,0,0,54,12,23,0,1,4,7,7,2,5,1,4,1,7,0,7,5,5,0,155
Saturday,0,0,0,0,0,44,12,35,0,1,6,3,4,6,0,1,5,5,0,4,6,1,7,0,149
Saturday,0,0,0,0,0,27,56,70,0,6,6,4,1,3,3,0,5,2,6,5,0,5,4,0,211
Saturday,0,0,0,0,0,62,41,24,0,7,5,0,6,3,4,3,5,0,3,6,2,4,6,0,190
Saturday,0,0,0,0,0,50,87,68,5,0,0,3,5,4,3,0,5,4,0,6,2,0,7,0,258
Saturday,0,0,0,0,0,85,107,21,5,1,3,7,3,4,5,3,0,5,4,5,4,4,6,0,278
Sunday,0,0,0,0,0,38,13,62,8,7,2,6,2,6,6,2,3,3,1,7,7,7,2,0,189
Sunday,0,0,0,0,0,63,105,45,7,1,2,2,2,0,7,2,5,3,3,0,2,1,0,0,257
Sunday,0,0,0,0,0,43,99,62,2,4,4,4,6,3,7,2,3,1,5,4,2,6,0,0,268
Sunday,0,0,0,0,0,49,38,27,1,6,1,7,1,2,5,4,4,7,4,1,4,7,1,0,178
Sunday,0,0,0,0,0,44,113,24,6,5,0,6,0,2,1,1,5,0,2,0,7,5,3,0,234
Sunday,0,0,0,0,0,87,45,23,0,4,0,0,2,5,3,2,3,4,4,0,6,5,4,0,205
