Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,11,30,28,1,13,10,24,28,26,37,31,15,21,39,2,14,28,21,0,0,389
Wednesday,0,0,0,0,17,27,24,21,8,24,24,23,11,22,16,30,22,26,14,27,34,3,0,0,382
Thursday,0,0,0,0,31,1,21,0,26,19,20,19,23,16,33,19,18,34,11,27,4,31,0,0,363
Friday,0,0,0,0,27,10,11,31,11,2,19,13,38,14,1,30,26,17,12,25,35,4,0,0,335
Monday,0,0,0,0,13,14,1,26,12,31,24,5,7,32,9,18,3,28,15,29,18,0,0,0,295
Tuesday,0,0,0,0,22,6,1,0,30,32,20,34,29,11,13,25,21,20,15,2,29,2,0,0,325
Wednesday,0,0,0,0,37,23,20,33,0,11,18,20,21,25,26,30,8,23,14,9,27,0,0,0,353
Thursday,0,0,0,0,1,29,15,2,20,39,30,16,11,31,23,2,5,29,9,9,26,29,0,0,334
Friday,0,0,0,0,23,21,19,10,14,12,2,1,34,14,22,13,9,37,24,20,27,31,0,0,343
Monday,0,0,0,0,10,29,10,21,14,14,1,18,5,10,13,16,0,3,9,25,13,20,0,0,240
Tuesday,0,0,0,0,16,25,2,36,21,26,13,14,25,34,36,29,23,35,4,0,10,27,0,0,385
Wednesday,0,0,0,0,22,4,4,28,22,10,15,18,19,5,19,27,28,20,2,19,22,23,0,0,316
Thursday,0,0,0,0,20,22,7,5,24,26,24,0,27,0,7,0,8,14,8,16,20,8,0,0,245
Friday,0,0,0,0,9,24,2,14,36,11,16,29,26,39,5,13,39,39,32,15,23,21,0,0,401
Monday,0,0,0,0,32,7,25,2,10,14,14,8,0,18,32,8,31,30,17,27,24,7,0,0,315
Tuesday,0,0,0,0,9,15,13,33,7,34,16,11,5,21,39,4,36,32,7,24,9,38,0,0,363
Wednesday,0,0,0,0,40,10,29,18,19,5,29,27,29,18,15,41,15,15,12,13,29,31,0,0,402
Thursday,0,0,0,0,23,2,24,24,21,13,26,22,25,31,20,3,23,3,30,18,17,7,0,0,342
Friday,0,0,0,0,23,7,11,27,9,14,23,5,30,1,21,0,23,22,0,19,10,2,0,0,256
Monday,0,0,0,0,14,35,2,33,24,16,33,23,26,15,29,37,23,28,9,10,25,11,0,0,403
Tuesday,0,0,0,0,15,0,28,7,3,1,24,12,29,29,21,0,23,24,6,17,18,2,0,0,267
Wednesday,0,0,0,0,15,14,12,7,25,19,9,29,17,18,5,5,11,16,14,22,15,23,0,0,286
Thursday,0,0,0,0,28,11,28,17,25,15,11,15,24,27,20,17,8,25,6,16,27,22,0,0,352
Friday,0,0,0,0,29,37,7,20,12,20,15,33,28,24,15,35,17,16,14,35,11,16,0,0,396
Monday,0,0,0,0,31,6,24,16,20,24,33,35,17,33,37,13,5,42,7,38,17,36,0,0,442
Tuesday,0,0,0,0,32,2,28,20,18,25,7,37,24,38,32,38,19,28,22,5,9,20,0,0,412
Wednesday,0,0,0,0,7,13,24,6,28,25,20,26,13,5,17,24,15,11,22,25,20,5,0,0,317
Thursday,0,0,0,0,37,27,36,28,0,41,2,33,32,21,8,11,10,14,7,25,13,41,0,0,395
Friday,0,0,0,0,0,0,0,12,25,13,28,3,27,17,16,17,3,9,3,3,2,19,0,0,205
Monday,0,0,0,0,13,13,9,31,39,36,5,5,26,21,22,31,1,9,20,9,8,14,0,0,318
Saturday,0,0,0,0,0,0,0,4,0,6,2,26,48,118,71,95,0,4,2,0,4,4,6,3,402
Saturday,0,0,0,0,0,0,0,6,0,1,3,85,106,65,42,23,5,3,3,3,6,7,2,2,373
Saturday,0,0,0,0,0,0,0,6,5,4,1,65,15,28,51,40,0,6,4,3,7,4,0,2,249
Saturday,0,0,0,0,0,0,0,6,5,1,1,85,23,44,106,62,4,4,4,6,5,3,4,2,373
Saturday,0,0,0,0,0,0,0,5,6,5,7,51,15,42,27,65,7,4,2,3,6,4,1,5,262
Saturday,0,0,0,0,0,0,0,0,0,6,6,43,88,67,109,21,6,5,5,7,6,7,1,1,388
Sunday,0,0,0,0,0,0,0,0,3,2,4,96,49,119,23,70,5,3,3,4,5,5,0,2,403
Sunday,0,0,0,0,0,0,0,6,7,0,7,59,11,34,45,26,6,2,3,4,4,7,5,3,239
Sunday,0,0,0,0,0,0,0,1,5,7,6,69,117,48,24,93,2,1,5,1,7,5,7,2,409
Sunday,0,0,0,0,0,0,0,3,1,5,3,24,60,33,47,14,1,1,0,0,5,3,0,3,211
Sunday,0,0,0,0,0,0,0,1,4,6,3,47,79,33,15,63,3,4,7,7,6,2,2,2,291
Sunday,0,0,0,0,0,0,0,1,5,7,1,98,20,59,39,82,2,4,0,2,0,2,3,7,338
