Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,6,5,7,7,3,7,0,145,143,58,45,58,6,0,6,7,5,4,0,0,522
Wednesday,0,0,0,0,1,0,5,7,0,5,4,125,126,51,40,50,6,3,6,1,3,3,0,0,443
Thursday,0,0,0,0,4,4,0,2,2,4,4,125,122,50,37,50,4,0,3,4,6,6,0,0,435
Friday,0,0,0,0,2,2,2,5,6,3,2,276,272,110,85,112,0,5,2,3,0,4,0,0,899
Monday,0,0,0,0,3,2,1,0,1,4,3,132,131,55,43,55,6,1,6,4,6,3,0,0,465
Tuesday,0,0,0,0,5,5,0,2,2,0,1,252,249,100,76,99,3,0,3,6,6,2,0,0,819
Wednesday,0,0,0,0,6,1,4,7,7,3,2,210,212,87,64,85,4,0,0,2,2,1,0,0,707
Thursday,0,0,0,0,2,1,3,1,3,7,7,208,210,85,62,84,1,2,0,6,6,3,0,0,700
Friday,0,0,0,0,3,3,7,5,5,0,5,150,150,59,46,61,4,4,2,3,5,2,0,0,524
Monday,0,0,0,0,5,2,5,2,0,2,5,196,196,77,58,81,2,1,7,0,6,1,0,0,657
Tuesday,0,0,0,0,4,6,6,2,3,2,0,269,268,108,81,108,5,5,2,6,1,7,0,0,890
Wednesday,0,0,0,0,1,2,3,4,4,7,1,206,202,83,61,81,7,5,2,1,4,2,0,0,684
Thursday,0,0,0,0,6,7,4,2,2,7,4,106,106,42,31,43,6,2,7,3,6,1,0,0,394
Friday,0,0,0,0,1,2,6,3,6,4,4,170,172,68,52,71,6,4,4,3,3,3,0,0,590
Monday,0,0,0,0,5,3,2,1,3,6,3,107,107,43,33,45,2,3,6,5,5,6,0,0,394
Tuesday,0,0,0,0,7,4,5,6,1,4,1,201,198,80,62,83,7,4,6,2,3,7,0,0,690
Wednesday,0,0,0,0,6,6,5,5,6,5,8,294,292,119,87,117,1,5,1,7,1,2,0,0,974
Thursday,0,0,0,0,6,4,5,6,6,6,2,148,147,58,44,59,7,3,3,4,2,0,0,0,519
Friday,0,0,0,0,2,1,5,2,1,3,6,245,245,98,73,99,6,0,4,0,7,5,0,0,812
Monday,0,0,0,0,3,6,0,4,7,7,6,113,113,45,34,46,3,1,5,5,3,0,0,0,411
Tuesday,0,0,0,0,6,4,5,5,0,1,0,279,279,111,84,112,7,7,5,3,1,1,0,0,920
Wednesday,0,0,0,0,1,2,2,7,6,7,3,190,190,79,61,76,7,1,7,7,0,7,0,0,661
Thursday,0,0,0,0,4,0,5,3,0,6,1,250,251,102,76,101,5,0,6,3,6,3,0,0,831
Friday,0,0,0,0,6,4,0,3,7,7,5,301,300,121,91,123,0,2,4,3,0,0,0,0,985
Monday,0,0,0,0,1,2,0,7,0,3,2,162,161,67,47,66,7,1,4,4,6,3,0,0,553
Tuesday,0,0,0,0,4,3,7,3,5,4,1,286,285,116,89,114,1,3,3,1,7,5,0,0,945
Wednesday,0,0,0,0,6,2,2,7,7,7,1,125,125,53,38,51,6,6,5,5,1,1,0,0,455
Thursday,0,0,0,0,2,2,4,7,0,1,0,138,140,55,44,55,2,1,2,5,2,3,0,0,473
Friday,0,0,0,0,4,2,3,6,1,6,1,291,288,115,87,116,5,6,3,6,2,2,0,0,954
Monday,0,0,0,0,4,5,5,7,2,3,3,240,237,97,73,98,4,2,1,6,6,4,0,0,805
Saturday,0,0,0,0,0,12,8,11,0,5,6,10,11,4,5,0,15,15,4,7,15,3,15,0,155
Saturday,0,0,0,0,0,5,7,3,5,12,1,8,7,15,7,5,0,9,14,0,14,12,9,0,141
Saturday,0,0,0,0,0,1,11,15,11,10,8,11,0,3,9,1,11,0,14,1,15,1,14,0,146
Saturday,0,0,0,0,0,10,0,4,7,14,12,1,15,15,12,10,2,8,0,6,6,10,15,0,155
Saturday,0,0,0,0,0,9,9,8,2,2,15,1,8,15,3,3,11,9,10,9,2,11,11,0,148
Saturday,0,0,0,0,0,0,11,4,0,7,5,2,8,5,4,14,10,3,10,9,12,0,12,0,124
Sunday,0,0,0,0,0,4,9,10,2,1,2,0,1,11,2,2,8,10,3,8,7,10,2,0,99
Sunday,0,0,0,0,0,1,0,10,10,13,9,4,0,4,8,5,14,1,13,3,13,10,3,0,131
Sunday,0,0,0,0,0,11,2,5,10,8,2,7,7,4,4,8,13,1,12,12,6,6,8,0,134
Sunday,0,0,0,0,0,14,4,11,3,2,14,2,5,15,8,0,0,11,4,8,12,15,3,0,142
Sunday,0,0,0,0,0,13,7,3,7,12,11,3,12,3,1,11,3,3,3,13,12,1,15,0,142
Sunday,0,0,0,0,0,3,4,5,4,14,2,14,13,7,10,12,3,2,12,2,1,10,2,0,130
