Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,2,7,3,7,1,4,2,16,49,33,64,160,3,2,2,6,2,7,0,0,378
Wednesday,0,0,0,0,0,4,3,2,2,1,5,21,59,39,78,193,7,4,6,5,2,2,0,0,439
Thursday,0,0,0,0,1,4,5,2,7,3,6,26,83,54,107,265,4,7,7,2,1,0,0,0,593
Friday,0,0,0,0,0,2,6,3,0,4,5,26,83,56,106,267,0,6,1,1,7,0,0,0,582
Monday,0,0,0,0,6,4,3,6,4,5,4,30,90,59,116,292,7,6,5,2,3,2,0,0,653
Tuesday,0,0,0,0,7,3,4,4,7,0,0,10,32,23,40,102,6,7,5,1,5,3,0,0,266
Wednesday,0,0,0,0,6,2,6,7,0,7,5,30,83,56,111,277,4,2,7,2,6,3,0,0,624
Thursday,0,0,0,0,7,4,1,3,4,3,5,19,57,37,73,183,3,4,6,1,4,5,0,0,428
Friday,0,0,0,0,0,3,7,4,5,5,6,21,60,41,80,200,0,6,4,7,3,6,0,0,465
Monday,0,0,0,0,6,4,7,2,3,4,2,21,57,37,76,186,2,5,4,1,3,7,0,0,435
Tuesday,0,0,0,0,3,7,0,4,2,0,7,26,74,49,100,244,7,3,4,0,4,3,0,0,545
Wednesday,0,0,0,0,1,7,2,1,4,1,0,15,42,28,54,138,4,1,5,1,4,0,0,0,318
Thursday,0,0,0,0,0,5,5,1,6,4,2,17,53,35,71,171,0,4,6,2,5,5,0,0,401
Friday,0,0,0,0,3,0,6,0,0,4,3,13,37,23,48,119,0,1,7,2,3,4,0,0,283
Monday,0,0,0,0,1,6,1,2,0,2,1,22,61,42,81,200,0,2,1,3,5,3,0,0,440
Tuesday,0,0,0,0,5,4,4,3,1,1,1,32,90,60,118,296,6,4,5,1,0,1,0,0,639
Wednesday,0,0,0,0,6,5,7,5,4,0,7,16,46,33,64,153,0,3,3,3,6,4,0,0,374
Thursday,0,0,0,0,7,1,1,0,6,6,4,12,38,26,50,125,4,5,2,3,5,5,0,0,310
Friday,0,0,0,0,0,0,2,2,2,3,6,26,73,51,96,242,5,2,1,1,3,5,0,0,530
Monday,0,0,0,0,3,2,5,2,3,0,5,17,44,31,57,146,1,5,3,5,5,6,0,0,348
Tuesday,0,0,0,0,7,6,3,3,0,0,5,22,61,39,80,196,3,5,5,6,5,6,0,0,461
Wednesday,0,0,0,0,3,4,5,5,5,1,2,23,67,43,88,219,3,4,7,5,5,1,0,0,499
Thursday,0,0,0,0,2,0,0,6,7,0,5,14,39,27,54,132,1,7,5,3,1,5,0,0,315
Friday,0,0,0,0,6,7,0,5,2,5,1,16,48,34,65,160,3,7,3,5,3,6,0,0,385
Monday,0,0,0,0,1,0,0,2,6,1,3,29,78,55,105,259,7,5,4,1,7,3,0,0,575
Tuesday,0,0,0,0,3,5,6,5,0,6,7,17,45,33,62,152,0,3,2,5,0,7,0,0,366
Wednesday,0,0,0,0,0,0,7,7,6,7,3,26,68,46,92,233,0,5,4,6,1,2,0,0,523
Thursday,0,0,0,0,2,0,0,3,1,1,1,26,74,48,97,237,0,2,1,0,1,7,0,0,508
Friday,0,0,0,0,7,4,1,7,5,7,7,18,50,32,64,158,0,7,6,6,4,2,0,0,394
Monday,0,0,0,0,7,3,0,4,2,3,2,15,37,25,49,120,0,5,5,4,3,7,0,0,298
Saturday,0,0,0,0,0,0,0,3,4,6,0,71,58,16,41,27,7,6,2,2,1,6,5,6,269
Saturday,0,0,0,0,0,0,0,6,3,6,0,56,94,20,38,74,2,7,7,0,2,7,4,0,336
Saturday,0,0,0,0,0,0,0,7,0,6,7,45,105,64,21,87,4,6,2,0,2,0,1,1,366
Saturday,0,0,0,0,0,0,0,1,3,3,1,26,36,13,50,58,3,1,3,0,7,7,0,0,221
Saturday,0,0,0,0,0,0,0,3,3,8,0,46,62,30,78,15,5,5,1,3,1,1,6,1,277
Saturday,0,0,0,0,0,0,0,1,5,7,2,44,34,58,11,25,7,0,2,5,3,2,5,0,221
Sunday,0,0,0,0,0,0,0,6,0,1,6,73,120,98,27,48,3,0,3,7,0,2,0,1,404
Sunday,0,0,0,0,0,0,0,6,2,4,0,68,23,46,89,110,0,2,5,3,4,2,5,5,381
Sunday,0,0,0,0,0,0,0,6,3,0,0,90,68,47,25,115,2,2,4,4,1,4,4,4,387
Sunday,0,0,0,0,0,0,0,6,1,3,0,48,12,38,25,60,0,5,2,5,0,3,4,5,224
Sunday,0,0,0,0,0,0,0,4,4,2,1,66,83,19,35,50,1,6,7,6,4,0,6,2,307
Sunday,0,0,0,0,0,0,0,6,6,1,2,98,40,61,20,78,2,6,5,0,6,4,3,6,351
