Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,0,1,2,7,9,121,2,6,4,7,7,4,7,2,2,6,4,2,0,0,202
Wednesday,0,0,0,0,2,23,17,6,13,76,7,2,4,7,4,2,3,3,0,5,1,2,0,0,184
Thursday,0,0,0,0,3,16,12,3,5,180,1,2,0,2,5,7,7,2,2,7,3,5,0,0,272
Friday,0,0,0,0,0,6,1,25,11,24,0,6,7,5,6,2,5,7,7,3,7,4,0,0,134
Monday,0,0,0,0,7,7,12,1,16,123,1,0,7,5,5,5,0,1,2,2,7,0,0,0,209
Tuesday,0,0,0,0,1,2,20,11,20,167,5,7,0,6,3,0,6,6,3,2,0,2,0,0,271
Wednesday,0,0,0,0,7,15,1,1,9,124,7,1,4,2,1,4,3,4,5,4,3,5,0,0,210
Thursday,0,0,0,0,2,5,3,15,21,49,2,5,6,6,3,1,6,1,2,5,7,5,0,0,154
Friday,0,0,0,0,4,7,2,16,3,117,3,0,5,5,4,2,7,7,6,5,1,1,0,0,203
Monday,0,0,0,0,4,2,6,4,22,7,3,4,0,3,4,0,7,5,6,3,3,5,0,0,99
Tuesday,0,0,0,0,2,20,10,6,3,151,6,0,7,6,3,6,2,5,5,6,3,4,0,0,253
Wednesday,0,0,0,0,6,15,4,23,11,58,6,4,5,5,7,2,0,7,5,4,6,1,0,0,180
Thursday,0,0,0,0,7,8,3,13,14,2,7,7,5,5,0,7,7,4,3,2,4,0,0,0,107
Friday,0,0,0,0,1,13,0,4,8,27,6,0,0,1,4,1,1,1,6,0,0,0,0,0,82
Monday,0,0,0,0,4,15,2,9,2,2,7,4,6,2,2,2,0,0,3,6,3,3,0,0,81
Tuesday,0,0,0,0,6,12,2,2,15,3,7,0,5,5,5,2,3,4,1,1,5,2,0,0,90
Wednesday,0,0,0,0,0,1,10,8,20,208,4,6,0,1,2,2,8,0,8,5,3,7,0,0,304
Thursday,0,0,0,0,4,4,15,7,7,167,6,3,6,4,6,5,6,3,4,3,3,0,0,0,263
Friday,0,0,0,0,2,8,13,13,6,144,1,3,7,5,4,1,2,6,3,2,6,7,0,0,241
Monday,0,0,0,0,1,4,26,24,2,40,4,0,0,3,4,4,1,6,5,3,1,3,0,0,141
Tuesday,0,0,0,0,7,11,18,3,14,8,4,6,3,2,2,4,1,3,6,4,2,7,0,0,112
Wednesday,0,0,0,0,1,20,13,5,20,68,5,2,4,0,1,7,4,3,1,7,5,5,0,0,180
Thursday,0,0,0,0,1,13,3,13,7,80,5,0,2,0,1,0,2,5,5,1,0,3,0,0,150
Friday,0,0,0,0,4,8,13,20,15,106,4,4,2,1,0,4,2,5,2,1,2,7,0,0,208
Monday,0,0,0,0,4,7,7,3,1,139,6,7,2,2,0,5,5,5,3,5,1,0,0,0,211
Tuesday,0,0,0,0,7,4,8,20,5,218,4,3,7,3,7,0,6,1,7,1,1,2,0,0,315
Wednesday,0,0,0,0,4,14,4,10,10,93,0,4,1,0,7,7,0,4,1,3,4,3,0,0,178
Thursday,0,0,0,0,2,11,1,17,1,109,3,4,3,6,4,3,5,5,2,5,0,3,0,0,191
Friday,0,0,0,0,4,8,24,12,4,48,5,2,2,7,1,1,1,2,1,5,1,2,0,0,140
Monday,0,0,0,0,3,31,5,7,10,120,1,7,7,6,2,2,5,4,0,4,2,6,0,0,231
Saturday,0,0,0,0,0,0,0,2,5,0,0,58,39,73,95,18,1,5,5,3,6,1,3,6,330
Saturday,0,0,0,0,0,0,0,0,5,3,1,74,60,16,30,47,1,1,7,3,3,8,6,7,279
Saturday,0,0,0,0,0,0,0,1,0,5,4,44,77,16,31,61,1,3,4,6,0,2,7,4,276
Saturday,0,0,0,0,0,0,0,5,1,0,0,28,42,16,56,68,4,2,3,2,0,2,1,2,239
Saturday,0,0,0,0,0,0,0,6,4,3,4,25,72,46,95,118,7,5,7,3,3,2,3,6,420
Saturday,0,0,0,0,0,0,0,4,5,7,0,23,68,111,45,90,5,7,5,2,2,6,3,0,392
Sunday,0,0,0,0,0,0,0,5,5,2,5,62,27,49,15,40,3,5,1,6,2,3,6,3,246
Sunday,0,0,0,0,0,0,0,3,6,0,2,27,40,14,52,67,7,3,0,4,4,4,5,6,251
Sunday,0,0,0,0,0,0,0,2,7,1,6,50,96,75,120,25,4,6,7,4,0,2,4,7,425
Sunday,0,0,0,0,0,0,0,6,6,6,6,65,17,34,47,81,2,6,5,1,0,1,5,5,302
Sunday,0,0,0,0,0,0,0,7,0,5,6,23,89,70,113,45,1,6,4,1,6,4,8,5,401
Sunday,0,0,0,0,0,0,0,3,5,7,0,41,24,82,63,105,1,3,3,4,6,1,6,7,368
