Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Calories
Tuesday,0,0,0,0,6,36,14,21,31,9,35,37,36,7,12,16,37,35,22,8,39,19,0,0,429
Wednesday,0,0,0,0,5,4,9,14,29,30,24,21,0,5,21,20,23,13,27,21,11,24,0,0,307
Thursday,0,0,0,0,13,27,26,31,13,16,11,29,33,9,10,17,5,22,17,13,14,5,0,0,318
Friday,0,0,0,0,17,43,5,41,25,34,27,25,10,5,35,22,42,33,41,20,0,37,0,0,471
Monday,0,0,0,0,13,24,14,41,36,21,40,16,27,9,16,5,22,13,36,25,38,5,0,0,410
Tuesday,0,0,0,0,20,38,15,25,4,10,20,6,24,34,3,15,24,40,17,11,17,32,0,0,362
Wednesday,0,0,0,0,31,35,35,3,30,20,21,1,10,8,1,8,0,6,35,5,29,31,0,0,319
Thursday,0,0,0,0,12,26,12,13,14,13,26,23,31,1,28,20,4,33,31,1,2,20,0,0,317
Friday,0,0,0,0,25,17,22,19,6,11,8,8,25,21,16,19,28,20,7,19,16,26,0,0,321
Monday,0,0,0,0,5,6,1,2,24,0,27,7,2,18,17,3,20,14,7,14,8,27,0,0,211
Tuesday,0,0,0,0,33,22,3,33,26,34,11,7,20,19,32,27,3,1,4,38,25,16,0,0,363
Wednesday,0,0,0,0,24,11,20,29,18,21,19,31,19,6,9,30,32,28,6,22,22,21,0,0,377
Thursday,0,0,0,0,32,13,22,10,24,19,0,5,12,34,33,3,11,25,14,13,24,6,0,0,309
Friday,0,0,0,0,11,33,32,5,3,1,12,17,2,15,34,6,18,10,10,31,32,23,0,0,305
Monday,0,0,0,0,4,30,8,21,34,15,11,11,12,1,5,30,41,5,40,35,29,34,0,0,374
Tuesday,0,0,0,0,32,18,7,26,18,5,6,7,35,17,30,41,26,17,30,42,9,14,0,0,388
Wednesday,0,0,0,0,26,9,8,29,33,28,25,0,3,27,16,0,12,15,21,14,6,22,0,0,302
Thursday,0,0,0,0,41,11,31,22,27,23,40,31,40,25,5,37,36,2,1,32,13,29,0,0,454
Friday,0,0,0,0,2,15,18,24,37,36,6,5,16,9,28,28,37,30,2,32,29,23,0,0,385
Monday,0,0,0,0,5,10,19,2,14,25,11,40,17,16,6,31,40,32,41,41,15,15,0,0,388
Tuesday,0,0,0,0,21,10,2,27,4,24,5,11,6,8,1,1,9,10,0,17,10,9,0,0,184
Wednesday,0,0,0,0,13,16,16,29,12,31,4,20,3,4,7,25,10,32,25,30,24,17,0,0,326
Thursday,0,0,0,0,14,34,1,11,13,19,25,17,25,29,35,0,14,18,22,10,18,15,0,0,329
Friday,0,0,0,0,16,18,16,14,17,23,34,2,1,31,22,6,5,30,24,20,9,31,0,0,328
Monday,0,0,0,0,15,31,27,1,10,33,19,27,26,15,4,23,35,23,24,6,39,38,0,0,404
Tuesday,0,0,0,0,28,9,4,20,5,0,23,7,21,12,14,27,24,2,17,14,29,1,0,0,266
Wednesday,0,0,0,0,33,8,8,32,10,34,26,7,35,29,23,26,2,31,33,35,15,23,0,0,421
Thursday,0,0,0,0,2,27,27,30,19,12,35,31,1,7,32,5,41,32,37,11,30,2,0,0,389
Friday,0,0,0,0,28,16,21,4,12,0,4,28,17,28,9,3,25,18,29,1,26,1,0,0,278
Monday,0,0,0,0,28,8,26,10,12,15,11,23,15,30,11,1,11,26,25,27,0,28,0,0,315
Saturday,0,0,0,0,0,99,21,61,4,4,6,4,5,3,0,6,4,5,6,0,2,5,7,0,251
Saturday,0,0,0,0,0,13,34,47,6,6,2,7,0,2,4,6,7,3,7,2,6,5,4,0,170
Saturday,0,0,0,0,0,37,15,27,7,0,3,4,1,3,5,6,5,5,2,3,2,2,0,0,135
Saturday,0,0,0,0,0,32,19,64,1,5,3,6,0,5,6,6,4,1,5,0,3,3,6,0,177
Saturday,0,0,0,0,0,80,32,63,3,1,2,7,3,3,6,7,1,5,0,4,1,3,0,0,230
Saturday,0,0,0,0,0,54,28,40,3,0,3,2,3,6,4,3,4,1,0,5,1,7,5,0,178
Sunday,0,0,0,0,0,20,59,39,6,3,5,1,6,4,3,7,1,4,4,2,6,6,2,0,188
Sunday,0,0,0,0,0,59,29,16,6,3,5,2,4,2,7,5,6,7,3,1,5,6,5,0,180
Sunday,0,0,0,0,0,107,64,87,3,4,4,3,1,4,5,7,4,0,5,0,1,1,0,0,307
Sunday,0,0,0,0,0,23,44,14,4,7,5,2,2,5,6,2,5,3,6,6,2,7,3,0,154
Sunday,0,0,0,0,0,45,22,68,0,4,0,7,7,4,3,5,0,7,3,5,5,0,6,0,201
Sunday,0,0,0,0,0,56,45,12,1,3,0,1,3,6,4,7,5,1,5,5,2,6,4,0,174
